Equipment Description,Manufacturer,Model Number,Calibration ID,Accuracy,Last Calibrated,Calibration Due,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
System Date,System Time,Elapsed Time (sec),Software Elapsed Time (sec),Voltage (V),RMS Current (Amps),Power (Watts),Watt Hours (Wh),Voltage Total Harmonic Distortion,Frequency (Hz),Apparent Power (VA),Power Factor,Current Crest Factor,Voltage Crest Factor,Integration Time (sec),Intellifaucet Valve (%),Intellifaucet Temperature (F),Proportioning Valve (%),Draw Count,Program Status,TC Tree Average,TC Down,RTD IN,RTD Out,RTD Ambient,Totalized Flow (Gallons),Flow Rate (GPM),Pressure - Port 1,Pressure - Port 2,Pressure - Port 3,Pressure - Port 4,Mass Flow Rate(lb/min),Density(lb/US Gal),Flow Meter Inlet Temperature(°F),Draw Weight(lbs),Total Weight Inventory(lbs),Total Gallons Inventory(US Gallon),Drive Gain (%),Raw Tube Frequency (Hz),Hot Flow Rate-Calculated(US GPM),Hot Gallons-Calculated(US Gallon),Hot Flow Rate-Laurel(US GPM),Hot Gallons-Laurel(US Gallon),T1,T2,T3,T4,T5,T6,UPPER ELEMENT,LOWER ELEMENT,COMPRESSOR,FAN,DLB,Viasala-Temperature Probe 1 (°F),Viasala-Humidity Probe 1 (%),Viasala-Temperature Probe 2 (°F),Viasala-Humidity Probe 2 (%)
02/19/2025,12:27:34.067,465.90,466.06,241.220000,23.112000,5575.000000,721.540000,0.000000,60.002000,5575.000000,1.000000,1.400961,1.401211,465.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,79.400000,76.662571,69.288572,69.620003,68.607959,13.064000,0.000000,-93.800003,-42.700001,-42.700001,0.000000,0.048814,8.330642,67.783226,107.431184,107.431184,13.064396,6.114142,152.116287,0.006000,12.899000,0.000000,0.000000,93.599998,91.666664,72.900002,72.900002,72.766668,72.566666,1,0,0,0,0,68.091,49.132,68.768,47.585
02/19/2025,12:27:37.067,468.90,469.06,241.260000,23.116000,5577.000000,726.190000,0.000000,60.004000,5577.000000,1.000000,1.400329,1.400730,468.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,79.438889,76.661388,69.292246,69.620003,68.607551,13.064000,0.000000,-94.199997,-42.700001,-42.599998,0.000000,0.113051,8.330410,67.810371,107.431184,107.431184,13.064396,6.113119,152.116318,0.014000,12.899000,0.000000,0.000000,93.766668,91.699997,72.900002,72.933334,72.766668,72.566666,1,0,0,0,0,68.092,49.132,68.764,47.590
02/19/2025,12:27:40.068,471.90,472.06,241.160000,23.107000,5572.000000,730.830000,0.000000,60.004000,5572.000000,1.000000,1.399879,1.400149,471.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,79.455556,76.661980,69.246939,69.620003,68.608776,13.064000,0.000000,-94.500000,-42.799999,-42.700001,0.000000,0.122483,8.330366,67.814857,107.431184,107.431184,13.064396,6.113181,152.116119,0.015000,12.899000,0.000000,0.000000,93.766668,91.733332,72.900002,72.966667,72.800003,72.566666,1,0,0,0,0,68.092,49.131,68.759,47.595
02/19/2025,12:27:43.067,474.90,475.06,241.230000,23.114000,5576.000000,735.480000,0.000000,60.007000,5576.000000,1.000000,1.400623,1.400779,474.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,79.466667,76.664495,69.157347,69.620003,68.609184,13.064000,0.000000,-93.699997,-42.799999,-42.599998,0.000000,0.058246,8.330617,67.784424,107.431184,107.431184,13.064396,6.113575,152.116074,0.007000,12.899000,0.000000,0.000000,93.800003,91.699997,72.900002,73.000000,72.800003,72.599998,1,0,0,0,0,68.092,49.131,68.755,47.601
02/19/2025,12:27:46.069,477.90,478.06,241.130000,23.104000,5571.000000,740.120000,0.000000,60.006000,5571.000000,1.000000,1.400234,1.400323,477.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,79.477779,76.669081,69.084490,69.620003,68.607959,13.064000,0.000000,-93.599998,-42.799999,-42.599998,0.001000,0.000000,8.330858,67.754738,107.431184,107.431184,13.064396,6.113214,152.115997,0.000000,12.899000,0.000000,0.000000,93.800003,91.833336,72.900002,72.966667,72.800003,72.566666,1,0,0,0,0,68.092,49.131,68.750,47.606
02/19/2025,12:27:49.069,480.90,481.06,241.200000,23.112000,5575.000000,744.760000,0.000000,60.010000,5575.000000,1.000000,1.400874,1.401078,480.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,79.505556,76.674259,69.071632,69.620003,68.606326,13.064000,0.000000,-94.300003,-42.900002,-42.500000,0.000000,0.000000,8.330857,67.756683,107.431184,107.431184,13.064396,6.113429,152.115875,0.000000,12.899000,0.000000,0.000000,93.966667,91.900002,72.900002,72.933334,72.766668,72.566666,1,0,0,0,0,68.092,49.131,68.746,47.611
02/19/2025,12:27:52.070,483.90,484.06,241.150000,23.105000,5572.000000,749.410000,0.000000,60.005000,5572.000000,1.000000,1.400563,1.400871,483.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,79.588890,76.680620,69.107550,69.620003,68.605102,13.064000,0.000000,-94.199997,-43.000000,-42.500000,0.000000,0.000000,8.330778,67.765228,107.431184,107.431184,13.064422,6.113603,152.116089,0.000000,12.899000,0.000000,0.000000,94.300001,91.933334,72.900002,73.000000,72.800003,72.599998,1,0,0,0,0,68.092,49.131,68.742,47.616
02/19/2025,12:27:55.072,486.90,487.06,241.180000,23.105000,5572.000000,754.050000,0.000000,60.004000,5572.000000,1.000000,1.401255,1.401319,486.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,79.638889,76.687573,69.153469,69.620003,68.604693,13.065000,0.000000,-94.000000,-42.900002,-42.500000,0.000000,0.017436,8.330762,67.767181,107.433742,107.433742,13.065186,6.113231,152.116302,0.002000,12.900000,0.000000,0.000000,94.500000,92.033333,72.900002,73.000000,72.800003,72.599998,1,0,0,0,0,68.092,49.131,68.738,47.621
02/19/2025,12:27:58.071,489.90,490.06,240.980000,23.085000,5563.000000,758.690000,0.000000,59.999000,5563.000000,1.000000,1.402123,1.402482,489.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,79.677778,76.696005,69.181429,69.620003,68.606326,13.065000,0.000000,-93.900002,-42.900002,-42.500000,0.000000,0.034872,8.330853,67.755478,107.433742,107.433742,13.065186,6.113039,152.116470,0.004000,12.900000,0.000000,0.000000,94.566666,92.199997,72.900002,73.000000,72.800003,72.599998,1,0,0,0,0,68.092,49.131,68.734,47.626
02/19/2025,12:28:01.072,492.90,493.06,241.120000,23.098000,5569.000000,763.330000,0.000000,59.996000,5569.000000,1.000000,1.401160,1.401667,492.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,79.700000,76.706064,69.177348,69.620003,68.607143,13.065000,0.000000,-94.400002,-42.900002,-42.500000,0.001000,0.029060,8.330462,67.805054,107.433742,107.433742,13.065186,6.112989,152.116394,0.003000,12.900000,0.000000,0.000000,94.633331,92.266668,72.900002,73.000000,72.800003,72.599998,1,0,0,0,0,68.092,49.131,68.730,47.631
02/19/2025,12:28:04.072,495.90,496.07,241.240000,23.110000,5575.000000,767.980000,0.000000,59.990000,5575.000000,1.000000,1.400995,1.401219,495.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,79.755557,76.715532,69.152041,69.620003,68.603877,13.065000,0.000000,-94.400002,-42.799999,-42.599998,0.000000,0.011624,8.330567,67.790352,107.433742,107.433742,13.065186,6.112687,152.116409,0.001000,12.900000,0.000000,0.000000,94.800003,92.433334,72.900002,73.000000,72.800003,72.599998,1,0,0,0,0,68.092,49.130,68.726,47.636
02/19/2025,12:28:07.073,498.90,499.07,241.180000,23.106000,5573.000000,772.620000,0.000000,59.992000,5573.000000,1.000000,1.401368,1.401858,498.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,79.744445,76.723520,69.131632,69.620003,68.599386,13.065000,0.000000,-94.500000,-42.700001,-42.700001,0.000000,0.000000,8.330472,67.803162,107.433742,107.433742,13.065186,6.112589,152.116348,0.000000,12.900000,0.000000,0.000000,94.733332,92.599998,72.866669,72.933334,72.766668,72.566666,1,0,0,0,0,68.092,49.130,68.722,47.641
02/19/2025,12:28:10.073,501.90,502.07,241.210000,23.108000,5574.000000,777.270000,0.000000,59.990000,5574.000000,1.000000,1.401160,1.401559,501.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,79.822224,76.729733,69.127549,69.620003,68.596937,13.065000,0.000000,-94.500000,-42.700001,-42.799999,0.000000,0.000000,8.330835,67.756973,107.433742,107.433742,13.065186,6.113140,152.116241,0.000000,12.900000,0.000000,0.000000,94.833336,92.800003,72.900002,73.000000,72.800003,72.599998,1,0,0,0,0,68.092,49.130,68.718,47.646
02/19/2025,12:28:13.075,504.90,505.07,241.200000,23.108000,5574.000000,781.910000,0.000000,59.987000,5574.000000,1.000000,1.401246,1.401451,504.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,79.855556,76.734911,69.139387,69.620003,68.595712,13.065000,0.000000,-95.199997,-42.500000,-42.799999,0.000000,0.000000,8.330885,67.752075,107.433742,107.433742,13.065186,6.113497,152.116104,0.000000,12.900000,0.000000,0.000000,95.000000,92.866669,72.900002,72.966667,72.800003,72.599998,1,0,0,0,0,68.092,49.130,68.714,47.650
02/19/2025,12:28:16.076,507.90,508.07,241.230000,23.113000,5575.000000,786.560000,0.000000,59.989000,5575.000000,1.000000,1.401030,1.401277,507.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,79.911111,76.739940,69.164694,69.620003,68.595712,13.065000,0.000000,-95.199997,-42.500000,-43.000000,0.000000,0.000000,8.330544,67.794098,107.433742,107.433742,13.065186,6.113657,152.115952,0.000000,12.900000,0.000000,0.000000,95.133331,93.066666,72.900002,72.966667,72.800003,72.599998,1,0,0,0,0,68.092,49.130,68.710,47.655
02/19/2025,12:28:19.077,510.90,511.07,241.230000,23.114000,5576.000000,791.200000,0.000000,59.989000,5576.000000,1.000000,1.401185,1.401816,510.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,79.966668,76.744083,69.199593,69.620003,68.595712,13.065000,0.000000,-95.300003,-42.299999,-43.000000,0.000000,0.000000,8.330514,67.796753,107.433742,107.433742,13.065186,6.113610,152.115768,0.000000,12.900000,0.000000,0.000000,95.300003,93.233332,72.900002,72.966667,72.800003,72.599998,1,0,0,0,0,68.092,49.130,68.707,47.660
02/19/2025,12:28:22.076,513.90,514.07,241.310000,23.122000,5580.000000,795.850000,0.000000,59.992000,5580.000000,1.000000,1.399965,1.400439,513.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,79.994446,76.747189,69.242042,69.620003,68.594487,13.065000,0.000000,-95.300003,-42.299999,-43.000000,0.000000,0.000000,8.330766,67.765572,107.433742,107.433742,13.065186,6.114637,152.115555,0.000000,12.900000,0.000000,0.000000,95.400002,93.333336,72.900002,72.966667,72.800003,72.566666,1,0,0,0,0,68.092,49.129,68.703,47.664
02/19/2025,12:28:25.076,516.90,517.07,241.210000,23.115000,5576.000000,800.500000,0.000000,59.993000,5576.000000,1.000000,1.400303,1.400398,516.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,80.038890,76.746302,69.290000,69.620003,68.594895,13.065000,0.000000,-95.400002,-42.299999,-43.000000,0.000000,0.000000,8.330735,67.774315,107.433742,107.433742,13.065186,6.113922,152.115372,0.000000,12.900000,0.000000,0.000000,95.500000,93.466667,72.900002,72.966667,72.800003,72.599998,1,0,0,0,0,68.092,49.129,68.699,47.669
02/19/2025,12:28:28.078,519.90,520.07,241.280000,23.120000,5578.000000,805.150000,0.000000,59.992000,5578.000000,1.000000,1.400260,1.400489,519.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,80.094445,76.741420,69.343469,69.620003,68.596528,13.066000,0.000000,-95.900002,-42.299999,-43.000000,0.000000,0.009153,8.330619,67.800049,107.441341,107.441379,13.066106,6.114011,152.115509,0.001000,12.901000,0.000000,0.000000,95.733332,93.566666,72.900002,72.966667,72.800003,72.599998,1,0,0,0,0,68.092,49.129,68.696,47.673
02/19/2025,12:28:31.078,522.90,523.07,241.150000,23.108000,5572.000000,809.790000,0.000000,59.991000,5572.000000,1.000000,1.400640,1.400746,522.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,80.133334,76.733432,69.399592,69.620003,68.596120,13.066000,0.000000,-95.800003,-42.299999,-43.000000,0.000000,0.036611,8.330747,67.782402,107.442973,107.442973,13.066295,6.113678,152.115494,0.004000,12.901000,0.000000,0.000000,95.833336,93.666664,72.900002,73.000000,72.800003,72.599998,1,0,0,0,0,68.092,49.129,68.692,47.678
02/19/2025,12:28:34.078,525.90,526.07,241.260000,23.119000,5578.000000,814.440000,0.000000,59.991000,5578.000000,1.000000,1.401142,1.401393,525.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,80.133334,76.723224,69.446124,69.620003,68.594079,13.066000,0.000000,-95.500000,-42.200001,-42.900002,0.000000,0.064069,8.330789,67.779686,107.442973,107.442973,13.066295,6.114005,152.115311,0.008000,12.901000,0.000000,0.000000,95.800003,93.699997,72.900002,73.000000,72.800003,72.599998,1,0,0,0,0,68.092,49.129,68.689,47.682
02/19/2025,12:28:37.079,528.90,529.07,241.230000,23.117000,5577.000000,819.080000,0.000000,59.993000,5577.000000,1.000000,1.400441,1.400531,528.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,80.150001,76.711094,69.478369,69.620003,68.593263,13.066000,0.000000,-95.500000,-42.299999,-42.900002,0.000000,0.036611,8.330206,67.851906,107.442973,107.442973,13.066295,6.114038,152.115280,0.004000,12.901000,0.000000,0.000000,95.900002,93.733332,72.900002,72.966667,72.800003,72.599998,1,0,0,0,0,68.092,49.129,68.685,47.687
02/19/2025,12:28:40.079,531.90,532.07,241.270000,23.121000,5578.000000,823.730000,0.000000,59.996000,5578.000000,1.000000,1.399853,1.400174,531.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,80.205556,76.696893,69.505920,69.620003,68.590814,13.066000,0.000000,-95.900002,-42.299999,-42.799999,0.000000,0.009153,8.330637,67.797432,107.442973,107.442973,13.066295,6.114128,152.115204,0.001000,12.901000,0.000000,0.000000,96.099998,93.866669,72.900002,72.966667,72.800003,72.599998,1,0,0,0,0,68.092,49.128,68.682,47.691
02/19/2025,12:28:43.080,534.90,535.07,241.170000,23.111000,5574.000000,828.380000,0.000000,59.996000,5574.000000,1.000000,1.400545,1.400879,534.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,80.288890,76.681360,69.544694,69.620003,68.587549,13.066000,0.000000,-95.599998,-42.400002,-42.799999,0.000000,0.000000,8.330519,67.814293,107.442973,107.442973,13.066295,6.114141,152.115219,0.000000,12.901000,0.000000,0.000000,96.433334,94.000000,72.900002,73.000000,72.800003,72.599998,1,0,0,0,0,68.092,49.128,68.678,47.695
02/19/2025,12:28:46.079,537.90,538.07,241.260000,23.121000,5578.000000,833.020000,0.000000,59.996000,5578.000000,1.000000,1.400329,1.400605,537.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,80.316667,76.664200,69.593060,69.620003,68.587140,13.066000,0.000000,-95.599998,-42.400002,-42.799999,0.000000,0.000000,8.330747,67.781509,107.442973,107.442973,13.066295,6.114252,152.115173,0.000000,12.901000,0.000000,0.000000,96.566666,94.099998,72.900002,72.933334,72.800003,72.599998,1,0,0,0,0,68.092,49.128,68.675,47.700
02/19/2025,12:28:49.080,540.90,541.07,241.270000,23.124000,5579.000000,837.670000,0.000000,60.001000,5579.000000,1.000000,1.400752,1.401044,540.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,80.355556,76.646744,69.639795,69.620003,68.587548,13.066000,0.000000,-95.400002,-42.400002,-42.700001,0.000000,0.000000,8.330942,67.762856,107.442973,107.442973,13.066295,6.114249,152.115189,0.000000,12.901000,0.000000,0.000000,96.633331,94.266668,72.900002,72.933334,72.800003,72.599998,1,0,0,0,0,68.093,49.128,68.672,47.704
02/19/2025,12:28:52.080,543.90,544.07,241.250000,23.120000,5578.000000,842.320000,0.000000,60.002000,5578.000000,1.000000,1.401168,1.401699,543.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,80.433334,76.630768,69.675510,69.620003,68.587548,13.066000,0.000000,-95.800003,-42.400002,-42.799999,0.000000,0.000000,8.330962,67.763985,107.442973,107.442973,13.066295,6.114226,152.115112,0.000000,12.901000,0.000000,0.000000,96.866669,94.433334,72.900002,73.000000,72.800003,72.599998,1,0,0,0,0,68.093,49.128,68.668,47.708
02/19/2025,12:28:55.081,546.90,547.07,241.160000,23.111000,5573.000000,846.970000,0.000000,59.999000,5573.000000,1.000000,1.400632,1.401062,546.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,80.450001,76.616123,69.703469,69.620003,68.587956,13.066000,0.000000,-95.699997,-42.500000,-42.700001,0.001000,0.000000,8.330666,67.803383,107.442973,107.442973,13.066295,6.114979,152.115067,0.000000,12.901000,0.000000,0.000000,96.966667,94.500000,72.900002,72.933334,72.800003,72.599998,1,0,0,0,0,68.093,49.128,68.665,47.712
02/19/2025,12:28:58.081,549.90,550.07,241.140000,23.108000,5572.000000,851.610000,0.000000,60.000000,5572.000000,1.000000,1.401073,1.401053,549.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,80.516667,76.602513,69.728367,69.606669,68.588364,13.066000,0.000000,-95.500000,-42.500000,-42.700001,0.000000,0.000000,8.330616,67.808479,107.442973,107.442973,13.066295,6.114978,152.115021,0.000000,12.901000,0.000000,0.000000,97.133334,94.666664,72.900002,73.000000,72.800003,72.599998,1,0,0,0,0,68.093,49.128,68.662,47.716
02/19/2025,12:29:01.081,552.90,553.07,241.180000,23.112000,5574.000000,856.250000,0.000000,60.001000,5574.000000,1.000000,1.400571,1.400572,552.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,80.566667,76.590087,69.747756,69.606669,68.586732,13.066000,0.000000,-95.300003,-42.500000,-42.700001,0.000000,0.000000,8.331229,67.731827,107.442973,107.442973,13.066295,6.114439,152.115097,0.000000,12.901000,0.000000,0.000000,97.433334,94.733332,72.900002,72.933334,72.800003,72.599998,1,0,0,0,0,68.093,49.127,68.659,47.721
02/19/2025,12:29:04.083,555.90,556.08,241.170000,23.112000,5574.000000,860.900000,0.000000,60.001000,5574.000000,1.000000,1.401566,1.401791,555.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,80.627778,76.578253,69.758777,69.620003,68.583875,13.066000,0.000000,-95.800003,-42.500000,-42.700001,0.001000,0.000000,8.331435,67.707268,107.442973,107.442973,13.066295,6.114015,152.115051,0.000000,12.901000,0.000000,0.000000,97.533333,94.966667,72.900002,72.966667,72.800003,72.599998,1,0,0,0,0,68.093,49.127,68.656,47.725
02/19/2025,12:29:07.083,558.90,559.08,241.240000,23.119000,5577.000000,865.550000,0.000000,60.004000,5577.000000,1.000000,1.400666,1.401219,558.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,80.666667,76.566715,69.764899,69.620003,68.583467,13.066000,0.000000,-95.599998,-42.500000,-42.700001,0.000000,0.000000,8.331469,67.703545,107.442973,107.442973,13.066295,6.114522,152.115051,0.000000,12.901000,0.000000,0.000000,97.599998,95.133331,72.900002,72.966667,72.800003,72.599998,1,0,0,0,0,68.093,49.127,68.653,47.729
02/19/2025,12:29:10.084,561.90,562.08,241.360000,23.130000,5583.000000,870.200000,0.000000,60.004000,5583.000000,1.000000,1.401989,1.401972,561.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,80.677778,76.555177,69.772449,69.620003,68.587140,13.066000,0.000000,-95.500000,-42.500000,-42.700001,0.000000,0.000000,8.331383,67.719093,107.442973,107.442973,13.066295,6.114514,152.114975,0.000000,12.901000,0.000000,0.000000,97.599998,95.266668,72.900002,72.900002,72.800003,72.599998,1,0,0,0,0,68.093,49.127,68.650,47.733
02/19/2025,12:29:13.084,564.90,565.08,241.380000,23.131000,5583.000000,874.850000,0.000000,60.005000,5583.000000,1.000000,1.400847,1.401193,564.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,80.700001,76.544674,69.787754,69.620003,68.589180,13.066000,0.000000,-95.400002,-42.500000,-42.700001,0.000000,0.000000,8.331314,67.729897,107.442973,107.442973,13.066295,6.114448,152.114960,0.000000,12.901000,0.000000,0.000000,97.599998,95.366669,72.900002,72.933334,72.800003,72.599998,1,0,0,0,0,68.093,49.127,68.647,47.737
02/19/2025,12:29:16.085,567.90,568.08,241.280000,23.121000,5579.000000,879.500000,0.000000,60.007000,5579.000000,1.000000,1.401280,1.401277,567.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,80.772222,76.534763,69.812039,69.620003,68.587140,13.066000,0.000000,-95.900002,-42.400002,-42.700001,0.000000,0.000000,8.331037,67.766472,107.442973,107.442973,13.066295,6.114231,152.114868,0.000000,12.901000,0.000000,0.000000,97.699997,95.666664,72.900002,72.966667,72.800003,72.599998,1,0,0,0,0,68.093,49.127,68.644,47.741
02/19/2025,12:29:19.085,570.90,571.08,241.420000,23.135000,5585.000000,884.150000,0.000000,60.009000,5585.000000,1.000000,1.401340,1.401458,570.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,80.777778,76.525887,69.838774,69.620003,68.582243,13.066000,0.000000,-95.900002,-42.400002,-42.700001,0.000000,0.000000,8.330835,67.794350,107.442973,107.442973,13.066295,6.114366,152.114853,0.000000,12.901000,0.000000,0.000000,97.699997,95.733332,72.900002,72.933334,72.800003,72.599998,1,0,0,0,0,68.093,49.127,68.641,47.744
02/19/2025,12:29:22.086,573.90,574.08,241.420000,23.134000,5585.000000,888.810000,0.000000,60.013000,5585.000000,1.000000,1.399844,1.399801,573.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,80.800001,76.518343,69.861428,69.620003,68.579386,13.066000,0.000000,-95.800003,-42.400002,-42.900002,0.000000,0.000000,8.331190,67.752411,107.442973,107.442973,13.066415,6.114693,152.114792,0.000000,12.901000,0.000000,0.000000,97.766668,95.800003,72.900002,72.933334,72.800003,72.599998,1,0,0,0,0,68.093,49.126,68.638,47.748
02/19/2025,12:29:25.088,576.90,577.08,241.490000,23.140000,5588.000000,893.460000,0.000000,60.016000,5588.000000,1.000000,1.400130,1.400555,576.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,80.833335,76.512130,69.880816,69.620003,68.581018,13.066000,0.000000,-95.500000,-42.299999,-42.900002,0.000000,0.000000,8.331210,67.749794,107.442973,107.442973,13.066415,6.114287,152.114746,0.000000,12.901000,0.000000,0.000000,97.900002,95.866669,72.900002,72.933334,72.800003,72.599998,1,0,0,0,0,68.093,49.126,68.638,47.748
02/19/2025,12:29:28.090,579.90,580.08,241.340000,23.127000,5581.000000,898.110000,0.000000,60.017000,5581.000000,1.000000,1.400657,1.400638,579.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,80.844446,76.507248,69.896734,69.620003,68.583467,13.066000,0.000000,-96.099998,-42.200001,-43.000000,0.000000,0.000000,8.331031,67.777039,107.442973,107.442973,13.066415,6.114393,152.114700,0.000000,12.901000,0.000000,0.000000,97.933334,95.900002,72.900002,72.933334,72.800003,72.599998,1,0,0,0,0,68.093,49.126,68.636,47.752
