9/28/2024,35:13.3,2127.45,9282.15,241.43,2.6521,283.6,2175,0,60.002,640.3,0.443,5.008484,1.449281,9281,15.175,0,59.9125,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.435 0 339 ,73.9,57.367456,58.067959,121.183334,68.068776,6.962,2.99,0.125,0.033,0.024,0,24.908588,8.346544,57.923271,58.109235,439.147902,52.614318,6.832381,151.920883,3.02,7.046,0,0,119.566666,76.100001,62.933334,62.299999,61.700001,60.799999,123,123,62.7,116.9,2.8,244,Hybrid,0,0,1,1,2,24,52,67.4,87.8,67.8,300,95,1176,90,3501,3500,264,24,15,67.204,51.186,67.157,51.309,67.64,68.72,52,50,10,9.9,Steady State
9/28/2024,35:16.3,2130.45,9285.14,241.44,2.5998,283.4,2175.3,0,60,627.7,0.4515,5.131933,1.454399,9284,15.175,0,59.925,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.435 0 346 ,73.694445,57.364645,58.068775,121.143333,68.068571,7.111,2.99,0.122,0.037,0.023,0,24.950912,8.346899,57.879951,59.354329,440.395114,52.763987,6.832782,151.921021,3.025,7.197,0,0,119.366669,75.199999,62.900002,62.233334,61.666667,60.799999,123,123,62.7,116.6,3,244,Hybrid,0,0,1,1,2,24,51,67.4,88.5,67.8,300,95,1176,90,3500,3500,258,24,15,67.199,51.137,67.154,51.264,67.64,68.72,52,49.8,10,16.3,Steady State
9/28/2024,35:19.3,2133.45,9288.15,241.41,2.7076,282.5,2175.5,0,60,653.7,0.4322,4.990028,1.458929,9287,15.175,0,59.8875,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.500 0 353 ,73.516667,57.363905,58.07,121.050001,68.071632,7.263,3.004,0.119,0.039,0.02,0,25.062938,8.346887,57.879658,60.61878,441.655412,52.914981,6.834703,151.921127,3.039,7.35,0,0,119.233332,74.333333,62.900002,62.200001,61.633333,60.799999,123,123,62.8,116.1,3,244,Hybrid,0,0,1,1,2,24,49.4,67.4,89.4,67.8,300,95,1176,90,3501,3500,264,24,15,67.198,51.132,67.146,51.247,67.64,68.36,52,49.8,10,15.7,Steady State
9/28/2024,35:22.3,2136.45,9291.14,241.41,2.641,286.7,2175.7,0,60,637.6,0.4496,5.084816,1.459177,9290,15.175,0,59.75,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.415 0 360 ,73.355556,57.371302,58.070408,121.000003,68.074285,7.407,3.009,0.119,0.038,0.023,0.001,25.163374,8.346504,57.928783,61.824023,442.864729,53.059613,6.823516,151.921082,3.051,7.496,0,0,119.066666,73.533335,62.866667,62.200001,61.599998,60.866667,123,123,63,115.8,3,244,Hybrid,0,0,1,1,2,24,48.5,67.3,90,67.8,300,95,1176,90,3500,3500,262,24,15,67.195,51.133,67.144,51.246,67.64,68.9,52,49.6,10,17.1,Steady State
9/28/2024,35:25.3,2139.45,9294.15,241.41,2.6515,288.3,2176,0,60,640.1,0.4505,5.131058,1.462036,9293,15.175,0,59.85,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.250 0 368 ,73.161112,57.370118,58.071632,120.93,68.072449,7.56,3.004,0.117,0.037,0.028,0,25.145048,8.346397,57.942223,63.098617,444.13523,53.212083,6.826543,151.921326,3.049,7.651,0,0,118.833336,72.766668,62.799999,62.166667,61.5,60.900002,123,123,63.1,115.3,2.9,244,Hybrid,0,0,1,1,2,24,47.4,67.3,90.6,67.8,300,95,1176,90,3498,3500,262,24,15,67.188,51.139,67.142,51.255,67.64,67.82,52,49.5,10,14.2,Steady State
9/28/2024,35:28.3,2142.45,9297.15,241.41,2.7492,292,2176.2,0,60,663.7,0.44,4.961443,1.462243,9296,15.175,0,59.875,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.250 0 375 ,73.005555,57.371746,58.072041,120.876668,68.069796,7.709,3.003,0.118,0.035,0.03,0,25.008063,8.346389,57.942406,64.341334,445.377917,53.360978,6.830147,151.921417,3.032,7.801,0,0,118.599998,72.066668,62.799999,62.099998,61.5,60.966667,123,123,63.3,114.8,3,244,Hybrid,0,0,1,1,2,24,46.6,67.3,91.1,67.8,300,95,1173,90,3503,3500,261,25,15,67.181,51.133,67.136,51.26,67.64,68.54,52,49.5,10,14.1,Steady State
9/28/2024,35:31.3,2145.45,9300.15,241.42,2.7558,292.5,2176.5,0,60.002,665.3,0.4397,4.923071,1.460442,9299,15.175,0,59.8875,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.500 0 382 ,72.816667,57.372485,58.069183,120.773333,68.067959,7.856,2.983,0.126,0.031,0.034,0,24.899152,8.346461,57.934525,65.572172,446.608762,53.508195,6.829043,151.9216,3.019,7.95,0,0,118.333336,71.399999,62.700001,62.066666,61.433334,60.966667,123,123,63.4,114.3,3,244,Hybrid,0,0,1,1,2,24,45.7,67.2,91.7,67.8,300,95,1173,90,3499,3500,259,25,15,67.176,51.114,67.13,51.253,67.64,68.9,52,49.5,10,13,Steady State
9/28/2024,35:34.3,2148.45,9303.15,241.42,2.6689,290.2,2176.7,0,60.002,644.3,0.4503,5.102102,1.459158,9302,15.175,0,60.1625,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.436 0 390 ,72.677778,57.373817,58.063877,120.699999,68.067551,8.003,2.974,0.13,0.028,0.037,0,24.836407,8.346708,57.904194,66.801741,447.840397,53.656004,6.832113,151.921555,3.011,8.099,0,0,118.099998,70.866666,62.700001,62.099998,61.400002,60.900002,123,123,63.6,113.8,3,244,Hybrid,0,0,1,1,2,24,45,67.2,92.3,67.8,300,95,1173,90,3498,3500,260,25,15,67.175,51.11,67.126,51.225,67.64,68.72,52,49.7,10,14.7,Steady State
9/28/2024,35:37.3,2151.45,9306.15,241.43,2.7668,287.8,2176.9,0,60.002,668,0.4308,4.993494,1.457027,9305,15.175,0,60.1,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.335 0 396 ,72.511112,57.384467,58.057346,120.63,68.067551,8.149,2.98,0.134,0.024,0.039,0,24.789835,8.346386,57.938179,68.017897,449.056606,53.801472,6.829712,151.921127,3.006,8.247,0,0,117.800001,70.333333,62.700001,62,61.400002,60.833333,123,123,63.8,113.2,3,244,Hybrid,0,0,1,1,2,24,44.5,67.1,92.6,67.8,300,95,1173,90,3500,3500,261,25,15,67.17,51.09,67.124,51.212,67.64,67.82,52,49.8,10,14.9,Steady State
9/28/2024,35:40.3,2154.45,9309.15,241.42,2.7752,288.1,2177.2,0,60,670,0.4301,4.960724,1.454768,9308,15.175,0,60,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.500 0 405 ,72.372222,57.38787,58.050407,120.523333,68.067551,8.302,2.983,0.132,0.022,0.039,-0.001,24.87312,8.34674,57.898132,69.290365,450.32905,53.95417,6.832232,151.920746,3.016,8.401,0,0,117.5,69.833333,62.700001,62,61.400002,60.799999,123,123,64,112.7,3,244,Hybrid,0,0,1,1,2,24,44.1,67.1,93,67.8,300,95,1173,90,3498,3500,263,25,15,67.167,51.071,67.12,51.179,67.64,67.28,52,49.7,10,15.6,Steady State
9/28/2024,35:43.3,2157.45,9312.15,241.41,2.6807,290.7,2177.4,0,60.003,647.2,0.4491,5.090834,1.449153,9311,15.175,0,60.025,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.500 0 412 ,72.25,57.393047,58.045509,120.410001,68.066735,8.452,2.988,0.134,0.022,0.039,0.001,25.004837,8.346969,57.86993,70.542085,451.580756,54.104131,6.829452,151.920547,3.031,8.552,0,0,117.300001,69.366666,62.599998,62,61.400002,60.833333,123,123,64.2,112.1,3.1,244,Hybrid,0,0,1,1,2,24,43.6,67.1,93.4,67.7,300,95,1173,90,3496,3500,266,25,15,67.163,51.045,67.119,51.162,67.64,66.56,52,49.7,10,10.6,Steady State
9/28/2024,35:46.3,2160.45,9315.15,241.41,2.7314,294.2,2177.7,0,60,659.4,0.4462,5.004393,1.448697,9314,15.175,0,59.925,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.435 0 420 ,72.116667,57.382249,58.047142,120.293335,68.066735,8.601,3.002,0.134,0.022,0.039,0,25.057614,8.346914,57.875648,71.792129,452.830822,54.253899,6.828754,151.920624,3.038,8.703,0,0,117,68.900002,62.599998,61.900002,61.400002,60.900002,123,123,64.4,111.6,3.1,244,Hybrid,0,0,1,1,2,24,43.3,67,93.7,67.7,300,95,1173,90,3502,3500,270,25,15,67.158,51.03,67.117,51.136,67.64,66.38,52,49.5,10,14.2,Steady State
9/28/2024,35:49.3,2163.45,9318.15,241.4,2.742,293.2,2177.9,0,59.999,661.9,0.4429,4.995624,1.444118,9317,15.175,0,59.9125,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.500 0 427 ,71.977778,57.380621,58.055714,120.149999,68.067959,8.749,2.999,0.134,0.023,0.037,0,25.049151,8.346986,57.869446,73.026443,454.065098,54.401761,6.827951,151.920654,3.037,8.853,0,0,116.699999,68.5,62.533333,61.900002,61.400002,60.833333,123,123,64.6,110.9,3,244,Hybrid,0,0,1,1,2,24,43,66.9,94,67.7,300,95,1173,90,3498,3500,272,25,15,67.156,50.959,67.117,51.085,67.64,66.74,52,49.4,10,13.7,Steady State
9/28/2024,35:52.3,2166.45,9321.15,241.39,2.7305,292.5,2178.2,0,60,659.1,0.4438,5.035708,1.441568,9320,15.175,0,60.0625,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.321 0 435 ,71.85,57.381953,58.069183,119.939997,68.069184,8.897,2.992,0.132,0.023,0.039,0,24.994275,8.347063,57.858585,74.259064,455.297735,54.549441,6.827682,151.920685,3.03,9.002,0,0,116.333333,68.166664,62.5,61.900002,61.400002,60.799999,123,123,64.8,110.4,3.1,244,Hybrid,0,0,1,1,2,24,42.8,66.9,94.3,67.7,300,95,1173,90,3503,3500,274,25,15,67.155,50.885,67.117,51.016,67.64,66.56,52,49.3,10,13.7,Steady State
9/28/2024,35:55.3,2169.45,9324.15,241.39,2.7189,291.3,2178.4,0,60.002,656.3,0.4439,5.062341,1.446207,9323,15.175,0,60.05,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.436 0 443 ,71.722223,57.381509,58.078571,119.743332,68.07,9.046,2.991,0.133,0.024,0.037,0,24.92486,8.346982,57.867622,75.506769,456.543367,54.698674,6.828886,151.920868,3.021,9.152,0,0,115.966667,67.800001,62.5,61.900002,61.433334,60.733334,123,123,65.1,109.6,3,244,Hybrid,0,0,1,1,2,24,42.5,66.8,94.7,67.7,300,95,1173,90,3498,3500,275,25,15,67.154,50.8,67.114,50.923,67.64,66.56,52,49.3,10,16.9,Steady State
9/28/2024,35:58.3,2172.45,9327.15,241.39,2.7876,297.3,2178.7,0,60.004,672.9,0.4418,4.970943,1.450599,9326,15.175,0,60.0875,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.501 0 450 ,71.577778,57.38284,58.082245,119.613335,68.068775,9.193,2.979,0.137,0.025,0.035,0,24.892185,8.346963,57.869774,76.734274,457.772906,54.84597,6.825492,151.920853,3.017,9.301,0,0,115.5,67.5,62.5,61.900002,61.400002,60.666667,123,123,65.3,109,3,244,Hybrid,0,0,1,1,2,24,42.4,66.7,94.9,67.6,300,95,1172,90,3500,3500,275,25,15,67.154,50.622,67.113,50.826,67.64,66.38,52,49.4,10,12,Steady State
9/28/2024,36:01.3,2175.45,9330.15,241.4,2.7325,294.5,2178.9,0,60,659.6,0.4465,5.043367,1.45261,9329,15.175,0,60.2125,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.250 0 458 ,71.422222,57.380325,58.078163,119.51,68.065919,9.341,2.977,0.136,0.026,0.034,0.001,24.852793,8.347388,57.816624,77.968891,459.007547,54.993643,6.832007,151.920807,3.012,9.45,0,0,114.899999,67.199999,62.466667,61.833333,61.466667,60.666667,123,123,65.5,108.1,3.1,244,Hybrid,0,0,1,1,2,24,42.2,66.7,95.1,67.6,300,95,1172,90,3498,3500,275,25,15,67.153,50.516,67.112,50.708,67.64,68.72,52,49.4,10,12.1,Steady State
9/28/2024,36:04.4,2178.45,9333.18,241.44,2.8062,292,2179.1,0,60.002,677.5,0.431,4.937282,1.45647,9332,15.175,0,60.15,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.500 0 464 ,71.25,57.374704,58.072857,119.356669,68.061838,9.492,2.987,0.136,0.025,0.034,0,24.85142,8.347286,57.829071,79.225858,460.262471,55.144227,6.832654,151.920776,3.012,9.602,0,0,114.366666,66.933334,62.400002,61.799999,61.400002,60.599998,123,123,65.7,107.5,3,244,Hybrid,0,0,1,1,2,24,42.1,66.7,95.3,67.6,300,95,1172,90,3498,3500,272,25,15,67.152,50.409,67.111,50.594,67.64,68.18,52,49.3,10,16.3,Steady State
9/28/2024,36:07.3,2181.45,9336.15,241.44,2.7181,294.8,2179.4,0,60,656.3,0.4493,5.078915,1.459534,9335,15.175,0,60.075,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.500 0 471 ,71.122222,57.374112,58.071632,119.15667,68.060614,9.642,2.992,0.136,0.024,0.036,0,24.974632,8.347389,57.815224,80.479757,461.516393,55.294442,6.832921,151.920959,3.027,9.754,0,0,113.833333,66.699999,62.400002,61.799999,61.400002,60.599998,123,123,66,106.6,3.1,244,Hybrid,0,0,1,1,2,24,41.9,66.6,95.5,67.6,300,95,1172,90,3500,3500,271,25,15,67.147,50.325,67.111,50.526,67.64,66.74,52,49.3,10,14.3,Steady State
9/28/2024,36:10.3,2184.45,9339.15,241.43,2.8541,299.3,2179.6,0,60.004,689.1,0.4343,4.86353,1.463198,9338,15.175,0,60.0375,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.250 0 479 ,71.005556,57.376035,58.072857,118.983332,68.060614,9.79,2.994,0.136,0.023,0.037,0,25.087588,8.3469,57.876945,81.714519,462.753099,55.442597,6.828923,151.920914,3.04,9.903,0,0,113.366666,66.466667,62.400002,61.799999,61.400002,60.599998,123,123,66.1,106.2,3.1,244,Hybrid,0,0,1,1,2,24,41.9,66.6,95.7,67.5,300,95,1172,90,3503,3500,278,25,15,67.144,50.212,67.111,50.44,67.64,66.38,52,49.3,10,14.3,Steady State
9/28/2024,36:13.3,2187.45,9342.15,241.44,2.7286,294.7,2179.9,0,60.003,658.8,0.4474,5.104816,1.462889,9341,15.175,0,60.1125,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.500 0 486 ,70.866667,57.381804,58.070408,118.836667,68.056941,9.937,2.993,0.135,0.023,0.039,0,25.020089,8.347128,57.846539,82.940544,463.977172,55.588998,6.829479,151.921066,3.032,10.051,0,0,112.866666,66.266668,62.366667,61.700001,61.400002,60.599998,123,123,66.4,105.1,3.1,244,Hybrid,0,0,1,1,2,24,41.7,66.5,95.9,67.5,300,95,1175,90,3501,3500,266,25,16,67.143,50.121,67.107,50.349,67.64,66.38,52,49.3,10,14.3,Steady State
9/28/2024,36:16.3,2190.45,9345.15,241.45,2.819,291.8,2180.1,0,60,680.6,0.4287,4.953884,1.463823,9344,15.175,0,60.125,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.500 0 493 ,70.722222,57.381508,58.066734,118.699999,68.0549,10.086,2.988,0.134,0.022,0.039,0,24.873762,8.346771,57.891491,84.185675,465.222289,55.738166,6.828127,151.920853,3.014,10.202,0,0,112.300001,66.033333,62.299999,61.700001,61.400002,60.599998,123,123,66.6,104.1,3.1,244,Hybrid,0,0,1,1,2,24,41.6,66.5,96.2,67.5,300,95,1175,90,3497,3500,265,25,16,67.14,50.053,67.105,50.256,67.64,66.92,52,49.3,10,12.2,Steady State
9/28/2024,36:19.3,2193.45,9348.15,241.46,2.7488,296,2180.4,0,60.002,663.7,0.4459,5.046202,1.46194,9347,15.175,0,60.2,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.315 0 499 ,70.6,57.383432,58.064285,118.393333,68.055308,10.234,2.979,0.133,0.022,0.039,0,24.845926,8.346726,57.894779,85.420984,466.457597,55.886415,6.829494,151.920944,3.011,10.351,0,0,111.699999,65.900002,62.299999,61.700001,61.400002,60.599998,123,123,66.8,103.3,3,244,Hybrid,0,0,1,1,2,24,41.5,66.4,96.4,67.5,300,95,1175,90,3501,3500,265,26,16,67.139,50.009,67.103,50.191,67.64,68.18,52,49.3,10,10,Steady State
9/28/2024,36:22.3,2196.45,9351.15,241.45,2.7539,296,2180.6,0,60,664.9,0.4451,5.039399,1.461255,9350,15.175,0,60.1125,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.250 0 508 ,70.461111,57.388461,58.064285,118.183332,68.057349,10.386,2.995,0.129,0.024,0.039,0,24.967036,8.346926,57.867096,86.690605,467.727218,56.038533,6.833479,151.92099,3.025,10.504,0,0,111.033335,65.733332,62.299999,61.700001,61.400002,60.599998,123,123,67,102.4,3,244,Hybrid,0,0,1,1,2,24,41.4,66.3,96.5,67.5,300,95,1175,90,3498,3500,268,26,16,67.139,49.98,67.102,50.165,67.64,68.36,52,49.3,10,16.8,Steady State
9/28/2024,36:25.3,2199.45,9354.15,241.46,2.7922,294.8,2180.9,0,60.003,674.2,0.4372,4.996777,1.458378,9353,15.175,0,60.0125,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.500 0 515 ,70.294445,57.398668,58.061836,118.019999,68.058165,10.536,3.01,0.126,0.026,0.038,0,25.149274,8.346968,57.862762,87.941141,468.97774,56.188346,6.831308,151.920914,3.047,10.655,0,0,110.266668,65.533333,62.266666,61.700001,61.400002,60.599998,123,123,67.2,101.5,3.1,244,Hybrid,0,0,1,1,2,24,41.4,66.3,96.8,67.5,300,95,1175,90,3497,3500,269,26,16,67.138,49.93,67.102,50.114,67.64,68.72,52,49.4,10,14.1,Steady State
9/28/2024,36:28.3,2202.45,9357.15,241.45,2.7418,293.6,2181.1,0,59.999,662,0.4435,5.078416,1.452765,9356,15.175,0,60.0125,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.250 0 523 ,70.155556,57.4071,58.058979,117.816668,68.055716,10.684,3.004,0.124,0.029,0.036,0.001,25.200669,8.347572,57.791271,89.178636,470.217299,56.336591,6.826653,151.920929,3.053,10.805,0,0,109.566668,65.433334,62.233334,61.700001,61.400002,60.599998,123,123,67.4,100.4,3,244,Hybrid,0,0,1,1,2,24,41.3,66.3,96.9,67.4,300,95,1174,90,3499,3500,274,26,16,67.136,49.895,67.099,50.061,67.64,67.28,52,49.3,10,16.8,Steady State
9/28/2024,36:31.3,2205.45,9360.15,241.45,2.7664,295.6,2181.2,0,60.004,667.9,0.4426,5.018436,1.452309,9359,15.175,0,60.1,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.500 0 530 ,70.011112,57.413905,58.059387,117.600001,68.053676,10.832,3.002,0.127,0.031,0.034,0,25.050001,8.347128,57.845734,90.409883,471.446474,56.484093,6.82932,151.921112,3.035,10.953,0,0,108.833333,65.300003,62.266666,61.700001,61.400002,60.566666,123,123,67.6,99.5,26.5,241,Hybrid,1,0,0,1,3,24,41.2,66.2,97,67.4,300,95,1174,90,2529,4200,146,0,0,67.122,49.863,67.097,50.014,67.64,66.2,52,49.4,10,12.8,Steady State
9/28/2024,36:34.3,2208.45,9363.15,240.01,22.477,5395,2188.7,0,60.002,5395,1,1.449437,1.421482,9362,15.175,0,60.275,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.500 0 537 ,69.833334,57.418787,58.059795,117.31,68.052044,10.979,2.981,0.119,0.033,0.031,0,24.838283,8.346945,57.866444,91.634799,472.673432,56.631086,6.825153,151.921005,3.009,11.101,0,0,108.100001,65.133331,62.200001,61.700001,61.400002,60.466667,123,123,67.8,98.5,26.5,241,Hybrid,1,0,0,1,3,24,41.2,66.2,97.2,67.4,300,95,1174,90,2529,4200,146,0,0,67.117,49.849,67.097,50.002,67.64,67.1,52,49.5,10,17.6,Steady State
9/28/2024,36:37.3,2211.45,9366.15,240,22.458,5390,2193.2,0,60.001,5390,1,1.446433,1.418708,9365,15.175,0,60.3375,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.500 0 544 ,69.694445,57.422929,58.057755,117.013334,68.050819,11.128,2.977,0.123,0.035,0.029,0,24.786241,8.347366,57.813267,92.884744,473.923437,56.780843,6.828351,151.920853,3.002,11.251,0,0,107.366666,65,62.233334,61.700001,61.400002,60.466667,123,123,68,97.5,26.5,241,Hybrid,1,0,0,1,3,24,41.3,66.1,97.2,67.4,300,95,1174,90,2529,4200,146,0,0,67.114,49.837,67.096,49.948,67.64,68.18,52,49.6,10,10.5,Steady State
9/28/2024,36:40.3,2214.45,9369.15,240.04,22.45,5389,2197.7,0,60.001,5389,1,1.446592,1.418972,9368,15.175,0,60.225,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.250 0 552 ,69.505557,57.434467,58.055714,116.766665,68.050411,11.278,2.984,0.122,0.036,0.029,0,24.883102,8.347416,57.80748,94.138848,475.177572,56.931081,6.831999,151.920395,3.014,11.403,0,0,106.566668,64.866669,62.200001,61.700001,61.299999,60.400002,123,123,68.2,96.4,26.5,241,Hybrid,1,0,0,1,3,24,41.8,66.1,97.1,67.3,300,95,1174,90,2529,4200,146,0,0,67.105,49.796,67.094,49.866,67.64,67.82,52,49.6,10,15.1,Steady State
9/28/2024,36:43.3,2217.45,9372.15,240.06,22.446,5388,2202.2,0,60,5388,1,1.450058,1.421186,9371,15.175,0,60.0875,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.436 0 559 ,69.344444,57.439053,58.055714,116.596664,68.051635,11.428,2.996,0.119,0.037,0.028,0,25.043159,8.346891,57.871986,95.385362,476.424055,57.080416,6.829445,151.92012,3.033,11.553,0,0,105.800001,64.766668,62.133333,61.633333,61.299999,60.433334,123,123,68.3,95.5,26.5,241,Hybrid,1,0,0,1,3,24,42.5,66.1,96.9,67.3,300,95,1172,90,2529,4200,146,0,0,67.103,49.766,67.091,49.803,67.64,68.54,52,49.9,10,13.5,Steady State
9/28/2024,36:46.3,2220.45,9375.15,240.07,22.442,5387,2206.7,0,60.002,5388,1,1.454193,1.422418,9374,15.175,0,60.1,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.500 0 566 ,69.205555,57.444822,58.057346,116.43,68.05286,11.576,3,0.119,0.037,0.028,0,25.104594,8.346479,57.922016,96.625992,477.664647,57.229049,6.82769,151.920074,3.041,11.703,0,0,104.899999,64.699997,62.166667,61.633333,61.299999,60.533333,123,123,68.4,94.4,26.5,241,Hybrid,1,0,0,1,3,24,43.6,66.1,96.6,67.3,300,95,1172,90,2529,4200,146,0,0,67.1,49.742,67.091,49.757,67.64,67.64,52,50.7,10,12.1,Steady State
9/28/2024,36:49.3,2223.45,9378.15,240.09,22.443,5388,2211.1,0,60,5388,1,1.452301,1.42255,9377,15.175,0,60.2,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.325 0 574 ,69.022222,57.431361,58.061428,116.136668,68.051635,11.723,2.992,0.119,0.037,0.025,0,25.007617,8.346524,57.917465,97.852274,478.890907,57.375962,6.826815,151.920059,3.029,11.851,0,0,104.033333,64.633331,62.133333,61.633333,61.200001,60.5,123,123,68.5,93.5,26.5,241,Hybrid,1,0,0,1,3,24,44.7,66.1,96.2,67.3,300,95,1172,90,2529,4200,146,0,0,67.094,49.706,67.09,49.725,67.64,66.56,52,51.1,10,16.9,Steady State
9/28/2024,36:52.3,2226.45,9381.15,240.1,22.443,5388,2215.6,0,60.001,5389,1,1.4519,1.424323,9380,15.175,0,60.3,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.500 0 581 ,68.816666,57.418935,58.075306,115.69,68.050411,11.872,2.988,0.117,0.037,0.025,0,24.870842,8.346646,57.899128,99.094696,480.133382,57.52483,6.827479,151.920105,3.012,12,0,0,103.066666,64.5,62.099998,61.599998,61.200001,60.433334,123,123,68.6,92.5,26.5,241,Hybrid,1,0,0,1,3,24,46,66.1,95.7,67.3,300,95,1172,90,2529,4200,146,0,0,67.09,49.681,67.089,49.694,67.64,67.46,52,51.5,10,13,Steady State
9/28/2024,36:55.3,2229.45,9384.15,240.09,22.442,5388,2220.1,0,60,5388,1,1.456332,1.425132,9383,15.175,0,60.2625,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.500 0 588 ,68.633333,57.414201,58.092653,115.343333,68.048778,12.022,2.987,0.115,0.039,0.026,0,24.862664,8.346241,57.947765,100.345726,481.384449,57.67472,6.833157,151.920242,3.01,12.15,0,0,102,64.466667,62.099998,61.666667,61.099998,60.466667,123,123,68.7,91.7,26.5,241,Hybrid,1,0,0,1,3,24,47.1,66.1,95.3,67.3,300,95,1172,90,2529,4200,146,0,0,67.086,49.659,67.088,49.684,67.64,67.1,52,51.8,10,11.6,Steady State
9/28/2024,36:58.3,2232.45,9387.15,240.09,22.441,5388,2224.6,0,60.001,5388,1,1.451762,1.424383,9386,15.175,0,60.2375,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.500 0 595 ,68.394444,57.408432,58.10551,114.910001,68.047554,12.172,2.994,0.116,0.04,0.024,0.001,25.007453,8.346246,57.944862,101.599428,482.636064,57.824685,6.82939,151.920517,3.028,12.301,0,0,100.833333,64.333336,62.099998,61.599998,61.099998,60.400002,123,123,68.7,90.7,26.5,241,Hybrid,1,0,0,1,3,24,48.2,66.1,94.8,67.2,300,95,1174,90,2529,4200,146,0,0,67.082,49.643,67.087,49.669,67.64,67.82,52,52.1,10,10.3,Steady State
9/28/2024,37:01.3,2235.45,9390.15,240.12,22.442,5389,2229.1,0,60.002,5389,1,1.4525,1.425496,9389,15.175,0,60.1125,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.436 0 603 ,68.227778,57.406065,58.110203,114.203334,68.046737,12.322,3.002,0.115,0.04,0.021,0,25.119332,8.346622,57.900944,102.845038,483.88367,57.974164,6.828002,151.920563,3.041,12.449,0,0,99.800001,64.300003,62.099998,61.633333,61.099998,60.433334,123,123,68.7,89.9,26.5,241,Hybrid,1,0,0,1,3,24,49.2,66.1,94.3,67.2,300,95,1174,90,2529,4200,146,0,0,67.077,49.623,67.086,49.652,67.64,68,52,52.3,10,11.3,Steady State
9/28/2024,37:04.3,2238.45,9393.15,240.13,22.444,5389,2233.6,0,60.002,5389,1,1.452638,1.424603,9392,15.175,0,60.1125,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.250 0 611 ,68.033333,57.398817,58.105306,113.63,68.045512,12.47,3.003,0.119,0.039,0.024,0,25.098987,8.34679,57.881332,104.081121,485.119799,58.122254,6.832346,151.920639,3.038,12.597,0,0,98.699999,64.266668,62.099998,61.633333,61.099998,60.400002,123,123,68.6,89,26.5,241,Hybrid,1,0,0,1,3,24,50.2,66.1,93.8,67.2,300,95,1174,90,2529,4200,146,0,0,67.07,49.619,67.082,49.637,67.64,66.92,52,52.5,10,10.9,Steady State
9/28/2024,37:07.3,2241.45,9396.15,240.12,22.444,5389,2238.1,0,60,5389,1,1.45344,1.424454,9395,15.175,0,60.225,2,Testing Tank A - Drawing Water Until RTD Out = 106.6°.... 0.500 0 618 ,67.849999,57.393491,58.096735,113.276665,68.044696,12.618,2.993,0.12,0.04,0.022,0.001,24.974373,8.346633,57.899952,105.315116,486.353741,58.270097,6.828393,151.920532,3.022,12.746,0,0,97.599998,64.233332,62.099998,61.700001,61.099998,60.366667,123,123,68.6,88.2,26.5,241,Hybrid,1,0,0,1,3,24,51,66.1,93.2,67.2,300,95,1174,90,2529,4200,146,0,0,67.06,49.612,67.074,49.617,67.64,67.46,52,52.6,10,13,Steady State
