System Date,System Time,Elapsed Time (sec),,Software Elapsed Time (sec),Program Status,TC Tree Average,TC Down,RTD IN,RTD Out,RTD Ambient,Totalized Flow (Gallons),Flow Rate (GPM),Pressure - HI1,Pressure - HI2,Pressure - LOW,Pressure - PIN,Mass Flow Rate(lb/min),Density(lb/US Gal),Flow Meter Inlet Temperature(°F),Draw Weight(lbs),Total Weight Inventory(lbs),Total Gallons Inventory(US Gallon),Drive Gain (%),Raw Tube Frequency (Hz),Hot Flow Rate-Calculated(US GPM),Hot Gallons-Calculated(US Gallon),Hot Flow Rate-Laurel(US GPM),Hot Gallons-Laurel(US Gallon),T1,T2,T3,T4,T5,T6,UPPER ELEMENT,LOWER ELEMENT,COMPRESSOR,FAN,DLB,T2-13,T3-18,Absolute Pressure [inHgA],Gauge/Diff. Pressure [inHgG],BarometricPressure [inHgA],Temperature [°F],Uncorrected [CFH],Corrected [SCFH],Gas Rate (BTU/hr),Heating Value (BTU/ft³),Energy (BTU),Totalizer [Sft3],Gas Selected,Thermal Efficiency (%)
9/26/2020,13:03.6,30556.65,24237,36576.87,Heating Tanks.... Waiting for Delay Cutout....,122.2,69.4,70.3,83.3,68.5,0.004,0,0.002,0.002,0.001,0.002,0,8.332,69.832,0.032,385.975,46.262,6.757,151.45,0,0.004,0,0,122.2,122.2,122.4,122.1,122.2,122.1,0,0,0,0,0,89.969,68.416,30.3,0.86,29.444,71.91,0.444,0.437,465.18213,1064.49,50367.40884,47.316,NatG-1,
9/26/2020,13:06.6,30559.65,24240,36579.88,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.002,0.002,0.001,0,8.332,69.824,0.032,385.975,46.262,6.76,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90,68.398,30.3,0.86,29.443,71.91,0.444,0.437,465.18213,1064.49,50367.40884,47.316,NatG-1,
9/26/2020,13:09.6,30562.65,24243,36582.87,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.5,0.004,0,0.002,0.002,0.001,0.001,0,8.332,69.851,0.032,385.975,46.262,6.753,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,89.991,68.364,30.3,0.86,29.443,71.91,0.444,0.437,465.18213,1064.49,50368.47333,47.317,NatG-1,
9/26/2020,13:12.6,30565.65,24246,36585.86,Heating Tanks.... Waiting for Delay Cutout....,122.2,69.4,70.3,83.3,68.6,0.004,0,0.002,0.001,0.002,0.001,0,8.332,69.833,0.032,385.975,46.262,6.757,151.45,0,0.004,0,0,122.2,122.2,122.4,122.1,122.2,122.1,0,0,0,0,0,90.063,68.387,30.3,0.86,29.443,71.91,0.444,0.437,465.18213,1064.49,50368.47333,47.317,NatG-1,
9/26/2020,13:15.6,30568.65,24249,36588.88,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.5,0.004,0,0.002,0.002,0.002,0.002,0,8.332,69.825,0.032,385.975,46.262,6.759,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.063,68.387,30.3,0.86,29.443,71.91,0.44,0.434,461.98866,1064.49,50368.47333,47.317,NatG-1,
9/26/2020,13:18.6,30571.65,24252,36591.88,Heating Tanks.... Waiting for Delay Cutout....,122.233,69.4,70.3,83.3,68.6,0.004,0,0.002,0.002,0.002,0.002,0,8.332,69.831,0.032,385.975,46.262,6.758,151.45,0,0.004,0,0,122.2,122.3,122.5,122.1,122.2,122.1,0,0,0,0,0,90.117,68.398,30.3,0.86,29.444,71.91,0.44,0.434,461.98866,1064.49,50369.53782,47.318,NatG-1,
9/26/2020,13:21.6,30574.65,24255,36594.88,Heating Tanks.... Waiting for Delay Cutout....,122.2,69.4,70.3,83.3,68.5,0.004,0,0.002,0.002,0.002,0.002,0,8.332,69.808,0.032,385.975,46.262,6.758,151.45,0,0.004,0,0,122.2,122.2,122.4,122.1,122.2,122.1,0,0,0,0,0,90.166,68.416,30.3,0.86,29.442,71.91,0.444,0.437,465.18213,1064.49,50369.53782,47.318,NatG-1,
9/26/2020,13:24.6,30577.65,24258,36597.87,Heating Tanks.... Waiting for Delay Cutout....,122.25,69.4,70.3,83.3,68.5,0.004,0,0.002,0.002,0.002,0.002,0,8.332,69.846,0.032,385.975,46.262,6.753,151.45,0,0.004,0,0,122.2,122.3,122.5,122.1,122.2,122.2,0,0,0,0,0,90.166,68.375,30.3,0.86,29.443,71.91,0.444,0.437,465.18213,1064.49,50370.60231,47.319,NatG-1,
9/26/2020,13:27.6,30580.65,24261,36600.88,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.5,0.004,0,0.002,0.002,0.002,0.002,0,8.332,69.818,0.032,385.975,46.262,6.758,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.175,68.398,30.3,0.86,29.442,71.91,0.444,0.437,465.18213,1064.49,50370.60231,47.319,NatG-1,
9/26/2020,13:30.6,30583.65,24264,36603.88,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.5,0.004,0,0.002,0.002,0.002,0.002,0,8.332,69.812,0.032,385.975,46.262,6.759,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.216,68.44,30.3,0.86,29.443,71.91,0.44,0.434,461.98866,1064.49,50371.6668,47.32,NatG-1,
9/26/2020,13:33.6,30586.65,24267,36606.87,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.5,0.004,0,0.002,0.002,0.002,0.002,0,8.332,69.845,0.032,385.975,46.262,6.757,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.238,68.36,30.3,0.86,29.443,71.91,0.437,0.43,457.7307,1064.49,50371.6668,47.32,NatG-1,
9/26/2020,13:36.6,30589.65,24270,36609.87,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.5,0.004,0,0.002,0.002,0.001,0.002,0,8.332,69.835,0.032,385.975,46.262,6.758,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.256,68.434,30.3,0.86,29.443,71.91,0.44,0.434,461.98866,1064.49,50371.6668,47.32,NatG-1,
9/26/2020,13:39.6,30592.65,24273,36612.88,Heating Tanks.... Waiting for Delay Cutout....,122.233,69.4,70.3,83.3,68.6,0.004,0,0.002,0.001,0.001,0.002,0,8.332,69.853,0.032,385.975,46.262,6.759,151.45,0,0.004,0,0,122.2,122.3,122.5,122.1,122.2,122.1,0,0,0,0,0,90.265,68.411,30.3,0.86,29.443,71.91,0.44,0.434,461.98866,1064.49,50372.73129,47.321,NatG-1,
9/26/2020,13:42.6,30595.65,24276,36615.88,Heating Tanks.... Waiting for Delay Cutout....,122.2,69.4,70.3,83.3,68.6,0.004,0,0.002,0.002,0.002,0.002,0,8.332,69.806,0.032,385.975,46.262,6.757,151.45,0,0.004,0,0,122.2,122.2,122.4,122.1,122.2,122.1,0,0,0,0,0,90.265,68.452,30.3,0.86,29.444,71.91,0.444,0.437,465.18213,1064.49,50372.73129,47.321,NatG-1,
9/26/2020,13:45.6,30598.65,24279,36618.86,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.001,0.002,0.002,0,8.332,69.778,0.032,385.975,46.262,6.758,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.247,68.429,30.3,0.86,29.443,71.91,0.444,0.437,465.18213,1064.49,50372.73129,47.321,NatG-1,
9/26/2020,13:48.6,30601.65,24282,36621.87,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.001,0.001,0.001,0,8.332,69.79,0.032,385.975,46.262,6.761,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.211,68.429,30.3,0.86,29.443,71.91,0.444,0.437,465.18213,1064.49,50373.79578,47.322,NatG-1,
9/26/2020,13:51.6,30604.65,24285,36624.88,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.001,0.002,0.002,0,8.332,69.825,0.032,385.975,46.262,6.76,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.301,68.4,30.3,0.86,29.444,71.91,0.444,0.437,465.18213,1064.49,50373.79578,47.322,NatG-1,
9/26/2020,13:54.6,30607.65,24288,36627.87,Heating Tanks.... Waiting for Delay Cutout....,122.2,69.4,70.3,83.3,68.6,0.004,0,0.002,0.001,0.001,0.001,0,8.332,69.807,0.032,385.975,46.262,6.754,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122,0,0,0,0,0,90.238,68.398,30.3,0.86,29.443,71.91,0.45,0.444,472.63356,1064.49,50373.79578,47.322,NatG-1,
9/26/2020,13:57.6,30610.65,24291,36630.88,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.001,0.001,0.001,0,8.332,69.776,0.032,385.975,46.262,6.76,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.256,68.389,30.3,0.86,29.444,71.91,0.444,0.437,465.18213,1064.49,50374.86027,47.323,NatG-1,
9/26/2020,14:00.6,30613.65,24294,36633.86,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.001,0.002,0.001,0,8.332,69.824,0.032,385.975,46.262,6.754,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.232,68.405,30.3,0.86,29.443,71.91,0.447,0.44,468.3756,1064.49,50374.86027,47.323,NatG-1,
9/26/2020,14:03.6,30616.65,24297,36636.87,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.5,0.004,0,0.002,0.001,0.001,0.001,0,8.332,69.784,0.032,385.975,46.262,6.756,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.247,68.441,30.3,0.86,29.443,71.91,0.44,0.434,461.98866,1064.49,50374.86027,47.323,NatG-1,
9/26/2020,14:06.6,30619.65,24300,36639.87,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.5,0.004,0,0.002,0.001,0.001,0.001,0,8.332,69.821,0.032,385.975,46.262,6.756,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.18,68.413,30.3,0.86,29.443,71.91,0.444,0.437,465.18213,1064.49,50375.92476,47.324,NatG-1,
9/26/2020,14:09.6,30622.65,24303,36642.87,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.002,0.002,0.001,0,8.332,69.807,0.032,385.975,46.262,6.757,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.139,68.389,30.31,0.86,29.444,71.91,0.44,0.434,461.98866,1064.49,50375.92476,47.324,NatG-1,
9/26/2020,14:12.6,30625.65,24306,36645.88,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.002,0.002,0.002,0,8.332,69.811,0.032,385.975,46.262,6.761,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.162,68.418,30.3,0.86,29.443,71.91,0.444,0.437,465.18213,1064.49,50375.92476,47.324,NatG-1,
9/26/2020,14:15.6,30628.65,24309,36648.87,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.002,0.002,0.002,0,8.332,69.829,0.032,385.975,46.262,6.76,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.094,68.411,30.3,0.86,29.444,71.91,0.444,0.437,465.18213,1064.49,50376.98925,47.325,NatG-1,
9/26/2020,14:18.6,30631.65,24312,36651.88,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.002,0.002,0.002,0,8.332,69.865,0.032,385.975,46.262,6.754,151.451,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.117,68.393,30.3,0.86,29.443,71.91,0.444,0.437,465.18213,1064.49,50376.98925,47.325,NatG-1,
9/26/2020,14:21.6,30634.65,24315,36654.88,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.002,0.002,0.002,0,8.332,69.826,0.032,385.975,46.262,6.751,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.13,68.398,30.3,0.86,29.442,71.91,0.444,0.437,465.18213,1064.49,50378.05374,47.326,NatG-1,
9/26/2020,14:24.6,30637.65,24318,36657.89,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.002,0.002,0.002,0,8.332,69.828,0.032,385.975,46.262,6.752,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.108,68.416,30.3,0.86,29.443,71.91,0.44,0.434,461.98866,1064.49,50378.05374,47.326,NatG-1,
9/26/2020,14:27.6,30640.65,24321,36660.87,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.002,0.002,0.002,0,8.332,69.816,0.032,385.975,46.262,6.752,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.09,68.474,30.3,0.86,29.443,71.91,0.44,0.434,461.98866,1064.49,50378.05374,47.326,NatG-1,
9/26/2020,14:30.6,30643.65,24324,36663.87,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.002,0.002,0.002,0,8.332,69.827,0.032,385.975,46.262,6.756,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.076,68.515,30.3,0.86,29.443,71.91,0.44,0.434,461.98866,1064.49,50379.11823,47.327,NatG-1,
9/26/2020,14:33.6,30646.65,24327,36666.86,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.003,0.002,0.002,0.002,0,8.332,69.828,0.032,385.975,46.262,6.757,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.09,68.54,30.3,0.86,29.444,71.91,0.44,0.434,461.98866,1064.49,50379.11823,47.327,NatG-1,
9/26/2020,14:36.6,30649.65,24330,36669.88,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.001,0.002,0.002,0,8.332,69.778,0.032,385.975,46.262,6.756,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.081,68.551,30.3,0.86,29.443,71.91,0.44,0.434,461.98866,1064.49,50379.11823,47.327,NatG-1,
9/26/2020,14:39.6,30652.65,24333,36672.87,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.001,0.002,0.002,0,8.332,69.779,0.032,385.975,46.262,6.757,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.076,68.569,30.31,0.86,29.443,71.91,0.44,0.434,461.98866,1064.49,50380.18272,47.328,NatG-1,
9/26/2020,14:42.6,30655.65,24336,36675.87,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.001,0.002,0.002,0,8.332,69.808,0.032,385.975,46.262,6.756,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.036,68.546,30.31,0.86,29.443,71.91,0.44,0.434,461.98866,1064.49,50380.18272,47.328,NatG-1,
9/26/2020,14:45.6,30658.65,24339,36678.85,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.001,0.002,0.001,0,8.332,69.839,0.032,385.975,46.262,6.757,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.022,68.54,30.3,0.86,29.443,71.91,0.44,0.434,461.98866,1064.49,50380.18272,47.328,NatG-1,
9/26/2020,14:48.6,30661.65,24342,36681.88,Heating Tanks.... Waiting for Delay Cutout....,122.183,69.4,70.3,83.3,68.6,0.004,0,0.002,0.001,0.001,0.001,0,8.332,69.864,0.032,385.975,46.262,6.757,151.45,0,0.004,0,0,122.2,122.2,122.4,122.1,122.2,122,0,0,0,0,0,90.076,68.603,30.3,0.86,29.443,71.91,0.44,0.434,461.98866,1064.49,50381.24721,47.329,NatG-1,
9/26/2020,14:51.6,30664.65,24345,36684.87,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.001,0.002,0.001,0,8.332,69.833,0.032,385.975,46.262,6.753,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.135,68.598,30.31,0.86,29.443,71.91,0.444,0.437,465.18213,1064.49,50381.24721,47.329,NatG-1,
9/26/2020,14:54.6,30667.65,24348,36687.87,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.002,0.002,0.001,0,8.332,69.825,0.032,385.975,46.262,6.759,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.117,68.528,30.3,0.86,29.443,71.91,0.444,0.437,465.18213,1064.49,50381.24721,47.329,NatG-1,
9/26/2020,14:57.6,30670.65,24351,36690.88,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.002,0.001,0.001,0,8.332,69.825,0.032,385.975,46.262,6.76,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.094,68.551,30.31,0.86,29.444,71.91,0.44,0.434,461.98866,1064.49,50382.3117,47.33,NatG-1,
9/26/2020,15:00.6,30673.65,24354,36693.89,Heating Tanks.... Waiting for Delay Cutout....,122.2,69.4,70.3,83.3,68.6,0.004,0,0.002,0.002,0.002,0.002,0,8.332,69.818,0.032,385.975,46.262,6.76,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122,0,0,0,0,0,90.112,68.603,30.3,0.86,29.444,71.91,0.444,0.437,465.18213,1064.49,50382.3117,47.33,NatG-1,
9/26/2020,15:03.6,30676.65,24357,36696.87,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.002,0.002,0.002,0,8.332,69.785,0.032,385.975,46.262,6.756,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.153,68.645,30.3,0.86,29.443,71.91,0.44,0.434,461.98866,1064.49,50382.3117,47.33,NatG-1,
9/26/2020,15:06.6,30679.65,24360,36699.88,Heating Tanks.... Waiting for Delay Cutout....,122.233,69.4,70.3,83.3,68.6,0.004,0,0.002,0.002,0.002,0.002,0,8.333,69.748,0.032,385.975,46.262,6.763,151.45,0,0.004,0,0,122.2,122.3,122.5,122.1,122.2,122.1,0,0,0,0,0,90.202,68.593,30.3,0.86,29.443,71.91,0.437,0.43,457.7307,1064.49,50383.37619,47.331,NatG-1,
9/26/2020,15:09.6,30682.65,24363,36702.88,Heating Tanks.... Waiting for Delay Cutout....,122.2,69.4,70.3,83.3,68.6,0.004,0,0.002,0.002,0.002,0.002,0,8.332,69.777,0.032,385.975,46.262,6.76,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122,0,0,0,0,0,90.22,68.702,30.3,0.86,29.444,71.91,0.44,0.434,461.98866,1064.49,50383.37619,47.331,NatG-1,
9/26/2020,15:12.6,30685.65,24366,36705.88,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.001,0.002,0.002,0,8.333,69.732,0.032,385.975,46.262,6.758,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.211,68.674,30.3,0.86,29.443,71.91,0.44,0.434,461.98866,1064.49,50384.44068,47.332,NatG-1,
9/26/2020,15:15.6,30688.65,24369,36708.88,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.001,0.001,0.002,0,8.333,69.736,0.032,385.975,46.262,6.759,151.451,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.157,68.71,30.3,0.86,29.443,71.91,0.444,0.437,465.18213,1064.49,50384.44068,47.332,NatG-1,
9/26/2020,15:18.6,30691.65,24372,36711.85,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.001,0.001,0.001,0,8.333,69.721,0.032,385.975,46.262,6.757,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.162,68.621,30.3,0.86,29.444,71.91,0.44,0.434,461.98866,1064.49,50384.44068,47.332,NatG-1,
9/26/2020,15:21.6,30694.65,24375,36714.86,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.001,0.001,0.001,0,8.333,69.739,0.032,385.975,46.262,6.753,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.229,68.645,30.3,0.86,29.443,71.91,0.44,0.434,461.98866,1064.49,50385.50517,47.333,NatG-1,
9/26/2020,15:24.6,30697.65,24378,36717.88,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.001,0.001,0.001,0,8.332,69.772,0.032,385.975,46.262,6.757,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.216,68.593,30.31,0.86,29.443,71.91,0.44,0.434,461.98866,1064.49,50385.50517,47.333,NatG-1,
9/26/2020,15:27.6,30700.65,24381,36720.86,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.001,0.002,0.001,0,8.332,69.782,0.032,385.975,46.262,6.755,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.211,68.564,30.3,0.86,29.443,71.91,0.444,0.437,465.18213,1064.49,50385.50517,47.333,NatG-1,
9/26/2020,15:30.6,30703.65,24384,36723.88,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.001,0.002,0.001,0,8.332,69.809,0.032,385.975,46.262,6.758,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.189,68.598,30.3,0.86,29.443,71.91,0.44,0.434,461.98866,1064.49,50386.56966,47.334,NatG-1,
9/26/2020,15:33.6,30706.65,24387,36726.87,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.002,0.001,0.001,0,8.332,69.776,0.032,385.975,46.262,6.763,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.175,68.598,30.3,0.86,29.443,71.91,0.44,0.434,461.98866,1064.49,50386.56966,47.334,NatG-1,
9/26/2020,15:36.6,30709.65,24390,36729.88,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.002,0.002,0.001,0,8.332,69.804,0.032,385.975,46.262,6.756,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.193,68.557,30.3,0.86,29.443,71.91,0.44,0.434,461.98866,1064.49,50387.63415,47.335,NatG-1,
9/26/2020,15:39.6,30712.65,24393,36732.87,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.002,0.001,0.002,0,8.332,69.806,0.032,385.975,46.262,6.756,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.216,68.535,30.3,0.86,29.442,71.91,0.44,0.434,461.98866,1064.49,50387.63415,47.335,NatG-1,
9/26/2020,15:42.6,30715.65,24396,36735.87,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.002,0.002,0.002,0,8.332,69.803,0.032,385.975,46.262,6.757,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.22,68.603,30.3,0.86,29.443,71.91,0.447,0.44,468.3756,1064.49,50387.63415,47.335,NatG-1,
9/26/2020,15:45.6,30718.65,24399,36738.88,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.002,0.002,0.002,0,8.332,69.816,0.032,385.975,46.262,6.756,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.268,68.575,30.3,0.86,29.443,71.91,0.447,0.44,468.3756,1064.49,50388.69864,47.336,NatG-1,
9/26/2020,15:48.6,30721.65,24402,36741.88,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.002,0.002,0.002,0,8.332,69.778,0.032,385.975,46.262,6.757,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.277,68.587,30.3,0.86,29.443,71.91,0.444,0.437,465.18213,1064.49,50388.69864,47.336,NatG-1,
9/26/2020,15:51.6,30724.65,24405,36744.88,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.001,0.002,0.002,0,8.332,69.781,0.032,385.975,46.262,6.754,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.232,68.593,30.3,0.86,29.443,71.91,0.444,0.437,465.18213,1064.49,50388.69864,47.336,NatG-1,
9/26/2020,15:54.6,30727.65,24408,36747.88,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.001,0.002,0.002,0,8.332,69.766,0.032,385.975,46.262,6.757,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.259,68.611,30.3,0.86,29.443,71.91,0.444,0.437,465.18213,1064.49,50389.76313,47.337,NatG-1,
9/26/2020,15:57.6,30730.65,24411,36750.88,Heating Tanks.... Waiting for Delay Cutout....,122.2,69.4,70.3,83.3,68.6,0.004,0,0.002,0.001,0.001,0.002,0,8.332,69.8,0.032,385.975,46.262,6.756,151.45,0,0.004,0,0,122.2,122.2,122.4,122.1,122.2,122.1,0,0,0,0,0,90.247,68.551,30.3,0.86,29.443,71.91,0.444,0.437,465.18213,1064.49,50389.76313,47.337,NatG-1,
9/26/2020,16:00.6,30733.65,24414,36753.88,Heating Tanks.... Waiting for Delay Cutout....,122.217,69.4,70.3,83.3,68.6,0.004,0,0.002,0.001,0.002,0.001,0,8.332,69.805,0.032,385.975,46.262,6.764,151.45,0,0.004,0,0,122.2,122.2,122.5,122.1,122.2,122.1,0,0,0,0,0,90.277,68.557,30.31,0.86,29.443,71.91,0.44,0.434,461.98866,1064.49,50390.82762,47.338,NatG-1,
