Date,Time,Time (Seconds),Ambient Temp (F),Chamber Temp (F),Active Bin number based on ambient temp,LDO algorithm state,time in hours,time in minutes,BIN 0 Avg Temp,BIN 1 Avg Temp,BIN 2 Avg Temp,BIN 3 Avg Temp,Tmax temp (F),Tstart temp (F),IGN State,LDO Flags,LDO Trigger Temperature
7/18/2024,57:07.2,12986.296,86,173,80-100 BIN 2,Heating,0,30,,,194,,173,153,Running,No Errors,50
7/18/2024,57:12.2,12991.287,86,173,80-100 BIN 2,Heating,0,30,,,194,,173,153,Running,No Errors,50
7/18/2024,57:17.2,12996.304,86,173,80-100 BIN 2,Heating,0,30,,,194,,173,153,Running,No Errors,50
7/18/2024,57:22.2,13001.287,86,173,80-100 BIN 2,Heating,0,30,,,194,,173,153,Running,No Errors,50
7/18/2024,57:27.2,13006.253,86,173,80-100 BIN 2,Heating,0,30,,,194,,173,153,Running,No Errors,50
7/18/2024,57:32.2,13011.254,86,173,80-100 BIN 2,Heating,0,30,,,194,,173,153,Running,No Errors,50
7/18/2024,57:37.2,13016.262,86,173,80-100 BIN 2,Heating,0,30,,,194,,173,153,Running,No Errors,50
7/18/2024,57:42.2,13021.244,86,173,80-100 BIN 2,Heating,0,30,,,194,,173,153,Running,No Errors,50
7/18/2024,57:47.2,13026.237,86,173,80-100 BIN 2,Heating,0,30,,,194,,173,153,Running,No Errors,50
7/18/2024,57:52.2,13031.236,86,173,80-100 BIN 2,Heating,0,30,,,194,,173,153,Running,No Errors,50
7/18/2024,57:57.2,13036.212,86,172,80-100 BIN 2,Heating,0,30,,,194,,173,153,Running,No Errors,50
7/18/2024,58:02.4,13041.478,85,172,80-100 BIN 2,Cooling,0,0,,,194,,173,153,Interpurge,No Errors,50
7/18/2024,58:07.2,13046.219,85,172,80-100 BIN 2,Cooling,0,0,,,194,,173,153,Interpurge,No Errors,50
7/18/2024,58:12.2,13051.219,85,172,80-100 BIN 2,Cooling,0,0,,,194,,173,153,Interpurge,No Errors,50
7/18/2024,58:17.2,13056.22,85,171,80-100 BIN 2,Cooling,0,0,,,194,,173,153,Interpurge,No Errors,50
7/18/2024,58:22.2,13061.22,85,170,80-100 BIN 2,Cooling,0,0,,,194,,173,153,Interpurge,No Errors,50
7/18/2024,58:27.1,13066.21,85,169,80-100 BIN 2,Cooling,0,0,,,194,,173,153,Interpurge,No Errors,50
7/18/2024,58:32.1,13071.203,85,168,80-100 BIN 2,Cooling,0,0,,,194,,173,153,Interpurge,No Errors,50
7/18/2024,58:37.1,13076.187,85,167,80-100 BIN 2,Cooling,0,0,,,194,,173,153,Interpurge,No Errors,50
7/18/2024,58:42.1,13081.154,85,167,80-100 BIN 2,Cooling,0,0,,,194,,173,153,Interpurge,No Errors,50
7/18/2024,58:47.1,13086.153,85,166,80-100 BIN 2,Cooling,0,0,,,194,,173,153,Interpurge,No Errors,50
7/18/2024,58:52.1,13091.12,85,165,80-100 BIN 2,Cooling,0,0,,,194,,173,153,Interpurge,No Errors,50
7/18/2024,58:57.1,13096.12,85,164,80-100 BIN 2,Cooling,0,0,,,194,,173,153,Interpurge,No Errors,50
7/18/2024,59:02.0,13101.103,85,163,80-100 BIN 2,Cooling,0,1,,,194,,173,153,Interpurge,No Errors,50
7/18/2024,59:07.0,13106.07,85,162,80-100 BIN 2,Cooling,0,1,,,194,,173,153,Interpurge,No Errors,50
7/18/2024,59:12.0,13111.086,85,161,80-100 BIN 2,Cooling,0,1,,,194,,173,153,Interpurge,No Errors,50
7/18/2024,59:17.0,13116.038,85,160,80-100 BIN 2,Cooling,0,1,,,194,,173,153,Interpurge,No Errors,50
7/18/2024,59:21.9,13120.979,85,159,80-100 BIN 2,Cooling,0,1,,,194,,173,153,Interpurge,No Errors,50
7/18/2024,59:26.9,13125.964,85,159,80-100 BIN 2,Cooling,0,1,,,194,,173,153,Interpurge,No Errors,50
7/18/2024,59:31.9,13130.989,85,158,80-100 BIN 2,Cooling,0,1,,,194,,173,153,Prepurge,No Errors,50
7/18/2024,59:36.9,13135.998,85,157,80-100 BIN 2,Cooling,0,1,,,194,,173,153,Prepurge,No Errors,50
7/18/2024,59:43.1,13142.169,85,156,80-100 BIN 2,Cooling,0,1,,,194,,173,153,Trial for Ignition,No Errors,50
7/18/2024,59:47.1,13146.195,85,156,80-100 BIN 2,Warming,0,0,,,194,,,156,"Flame Stabilisation Period (if we have strong flame for 3 seconds, go to running, otherwise retry after 6 seconds)",No Errors,50
7/18/2024,59:51.9,13150.963,85,155,80-100 BIN 2,Warming,0,0,,,194,,,156,Running,No Errors,50
7/18/2024,59:56.9,13155.972,85,155,80-100 BIN 2,Warming,0,0,,,194,,,156,Running,No Errors,50
7/18/2024,00:01.9,13160.924,85,155,80-100 BIN 2,Warming,0,0,,,194,,,156,Running,No Errors,50
7/18/2024,00:06.9,13165.93,85,155,80-100 BIN 2,Warming,0,0,,,194,,,156,Running,No Errors,50
7/18/2024,00:11.9,13170.929,85,155,80-100 BIN 2,Warming,0,0,,,194,,,156,Running,No Errors,50
7/18/2024,00:16.9,13175.946,85,155,80-100 BIN 2,Warming,0,0,,,194,,,156,Running,No Errors,50
7/18/2024,00:21.9,13180.921,85,155,80-100 BIN 2,Warming,0,0,,,194,,,156,Running,No Errors,50
7/18/2024,00:26.8,13185.896,85,155,80-100 BIN 2,Warming,0,0,,,194,,,156,Running,No Errors,50
7/18/2024,00:31.8,13190.874,85,155,80-100 BIN 2,Warming,0,0,,,194,,,156,Running,No Errors,50
7/18/2024,00:36.8,13195.866,85,155,80-100 BIN 2,Warming,0,0,,,194,,,156,Running,No Errors,50
7/18/2024,00:41.8,13200.855,85,155,80-100 BIN 2,Warming,0,0,,,194,,,156,Running,No Errors,50
7/18/2024,00:46.8,13205.831,85,155,80-100 BIN 2,Warming,0,1,,,194,,,156,Running,No Errors,50
7/18/2024,00:51.8,13210.831,85,155,80-100 BIN 2,Warming,0,1,,,194,,,156,Running,No Errors,50
7/18/2024,00:56.8,13215.836,85,155,80-100 BIN 2,Warming,0,1,,,194,,,156,Running,No Errors,50
7/18/2024,01:01.8,13220.83,85,155,80-100 BIN 2,Warming,0,1,,,194,,,156,Running,No Errors,50
7/18/2024,01:06.8,13225.837,85,155,80-100 BIN 2,Warming,0,1,,,194,,,156,Running,No Errors,50
7/18/2024,01:11.8,13230.827,85,155,80-100 BIN 2,Warming,0,1,,,194,,,156,Running,No Errors,50
7/18/2024,01:16.8,13235.83,85,155,80-100 BIN 2,Warming,0,1,,,194,,,156,Running,No Errors,50
7/18/2024,01:21.7,13240.796,85,155,80-100 BIN 2,Warming,0,1,,,194,,,156,Running,No Errors,50
7/18/2024,01:26.7,13245.796,85,155,80-100 BIN 2,Warming,0,1,,,194,,,156,Running,No Errors,50
7/18/2024,01:31.7,13250.774,85,155,80-100 BIN 2,Warming,0,1,,,194,,,156,Running,No Errors,50
7/18/2024,01:36.7,13255.752,85,155,80-100 BIN 2,Warming,0,1,,,194,,,156,Running,No Errors,50
7/18/2024,01:41.7,13260.74,85,155,80-100 BIN 2,Warming,0,1,,,194,,,156,Running,No Errors,50
7/18/2024,01:46.7,13265.733,85,155,80-100 BIN 2,Warming,0,2,,,194,,,156,Running,No Errors,50
7/18/2024,01:51.7,13270.738,85,155,80-100 BIN 2,Warming,0,2,,,194,,,156,Running,No Errors,50
7/18/2024,01:56.7,13275.742,85,155,80-100 BIN 2,Warming,0,2,,,194,,,156,Running,No Errors,50
7/18/2024,02:01.7,13280.762,86,156,80-100 BIN 2,Warming,0,2,,,194,,,156,Running,No Errors,50
7/18/2024,02:06.7,13285.749,86,156,80-100 BIN 2,Warming,0,2,,,194,,,156,Running,No Errors,50
7/18/2024,02:11.7,13290.728,86,156,80-100 BIN 2,Warming,0,2,,,194,,,156,Running,No Errors,50
7/18/2024,02:16.6,13295.679,85,156,80-100 BIN 2,Warming,0,2,,,194,,,156,Running,No Errors,50
7/18/2024,02:21.6,13300.671,85,156,80-100 BIN 2,Warming,0,2,,,194,,,156,Running,No Errors,50
7/18/2024,02:26.6,13305.662,86,156,80-100 BIN 2,Warming,0,2,,,194,,,156,Running,No Errors,50
7/18/2024,02:31.6,13310.672,86,156,80-100 BIN 2,Warming,0,2,,,194,,,156,Running,No Errors,50
7/18/2024,02:36.6,13315.671,86,156,80-100 BIN 2,Warming,0,2,,,194,,,156,Running,No Errors,50
7/18/2024,02:41.6,13320.635,86,157,80-100 BIN 2,Warming,0,2,,,194,,,156,Running,No Errors,50
7/18/2024,02:47.5,13326.597,85,157,80-100 BIN 2,Warming,0,3,,,194,,,156,Running,No Errors,50
7/18/2024,02:52.5,13331.602,85,157,80-100 BIN 2,Warming,0,3,,,194,,,156,Running,No Errors,50
7/18/2024,02:57.6,13336.63,86,157,80-100 BIN 2,Warming,0,3,,,194,,,156,Running,No Errors,50
7/18/2024,03:02.5,13341.597,85,158,80-100 BIN 2,Warming,0,3,,,194,,,156,Running,No Errors,50
7/18/2024,03:07.5,13346.588,85,158,80-100 BIN 2,Warming,0,3,,,194,,,156,Running,No Errors,50
7/18/2024,03:12.5,13351.579,86,158,80-100 BIN 2,Warming,0,3,,,194,,,156,Running,No Errors,50
7/18/2024,03:17.5,13356.576,86,158,80-100 BIN 2,Warming,0,3,,,194,,,156,Running,No Errors,50
7/18/2024,03:22.5,13361.578,86,158,80-100 BIN 2,Warming,0,3,,,194,,,156,Running,No Errors,50
7/18/2024,03:27.5,13366.58,86,158,80-100 BIN 2,Warming,0,3,,,194,,,156,Running,No Errors,50
7/18/2024,03:32.5,13371.571,86,158,80-100 BIN 2,Warming,0,3,,,194,,,156,Running,No Errors,50
7/18/2024,03:37.5,13376.587,86,159,80-100 BIN 2,Warming,0,3,,,194,,,156,Running,No Errors,50
7/18/2024,03:42.5,13381.576,86,159,80-100 BIN 2,Warming,0,3,,,194,,,156,Running,No Errors,50
7/18/2024,03:47.5,13386.578,86,159,80-100 BIN 2,Warming,0,4,,,194,,,156,Running,No Errors,50
7/18/2024,03:52.5,13391.58,86,159,80-100 BIN 2,Warming,0,4,,,194,,,156,Running,No Errors,50
7/18/2024,03:57.5,13396.578,86,159,80-100 BIN 2,Warming,0,4,,,194,,,156,Running,No Errors,50
7/18/2024,04:02.5,13401.537,86,160,80-100 BIN 2,Warming,0,4,,,194,,,156,Running,No Errors,50
7/18/2024,04:07.5,13406.53,86,160,80-100 BIN 2,Warming,0,4,,,194,,,156,Running,No Errors,50
7/18/2024,04:12.5,13411.525,86,160,80-100 BIN 2,Warming,0,4,,,194,,,156,Running,No Errors,50
7/18/2024,04:17.5,13416.538,86,160,80-100 BIN 2,Warming,0,4,,,194,,,156,Running,No Errors,50
7/18/2024,04:22.5,13421.525,86,160,80-100 BIN 2,Warming,0,4,,,194,,,156,Running,No Errors,50
7/18/2024,04:27.4,13426.51,86,161,80-100 BIN 2,Warming,0,4,,,194,,,156,Running,No Errors,50
7/18/2024,04:32.4,13431.504,86,161,80-100 BIN 2,Warming,0,4,,,194,,,156,Running,No Errors,50
7/18/2024,04:37.4,13436.5,86,161,80-100 BIN 2,Warming,0,4,,,194,,,156,Running,No Errors,50
7/18/2024,04:42.4,13441.5,86,161,80-100 BIN 2,Warming,0,4,,,194,,,156,Running,No Errors,50
7/18/2024,04:47.4,13446.501,86,161,80-100 BIN 2,Warming,0,5,,,194,,,156,Running,No Errors,50
7/18/2024,04:52.4,13451.488,86,161,80-100 BIN 2,Warming,0,5,,,194,,,156,Running,No Errors,50
7/18/2024,04:57.4,13456.46,86,162,80-100 BIN 2,Warming,0,5,,,194,,,156,Running,No Errors,50
7/18/2024,05:02.4,13461.435,86,162,80-100 BIN 2,Warming,0,5,,,194,,,156,Running,No Errors,50
7/18/2024,05:07.4,13466.429,86,162,80-100 BIN 2,Warming,0,5,,,194,,,156,Running,No Errors,50
7/18/2024,05:12.3,13471.409,86,162,80-100 BIN 2,Warming,0,5,,,194,,,156,Running,No Errors,50
7/18/2024,05:17.3,13476.396,86,162,80-100 BIN 2,Warming,0,5,,,194,,,156,Running,No Errors,50
7/18/2024,05:22.3,13481.393,86,163,80-100 BIN 2,Warming,0,5,,,194,,,156,Running,No Errors,50
7/18/2024,05:27.3,13486.387,86,163,80-100 BIN 2,Warming,0,5,,,194,,,156,Running,No Errors,50
7/18/2024,05:32.3,13491.395,86,163,80-100 BIN 2,Warming,0,5,,,194,,,156,Running,No Errors,50
7/18/2024,05:37.3,13496.396,86,163,80-100 BIN 2,Warming,0,5,,,194,,,156,Running,No Errors,50
7/18/2024,05:42.3,13501.376,86,163,80-100 BIN 2,Warming,0,5,,,194,,,156,Running,No Errors,50
7/18/2024,05:47.3,13506.37,86,163,80-100 BIN 2,Warming,0,6,,,194,,,156,Running,No Errors,50
7/18/2024,05:52.3,13511.345,86,164,80-100 BIN 2,Warming,0,6,,,194,,,156,Running,No Errors,50
7/18/2024,05:57.3,13516.345,86,164,80-100 BIN 2,Warming,0,6,,,194,,,156,Running,No Errors,50
7/18/2024,06:02.3,13521.344,86,164,80-100 BIN 2,Warming,0,6,,,194,,,156,Running,No Errors,50
7/18/2024,06:07.3,13526.345,86,164,80-100 BIN 2,Warming,0,6,,,194,,,156,Running,No Errors,50
7/18/2024,06:12.3,13531.345,86,164,80-100 BIN 2,Warming,0,6,,,194,,,156,Running,No Errors,50
7/18/2024,06:17.3,13536.343,86,164,80-100 BIN 2,Warming,0,6,,,194,,,156,Running,No Errors,50
7/18/2024,06:22.3,13541.329,86,165,80-100 BIN 2,Warming,0,6,,,194,,,156,Running,No Errors,50
7/18/2024,06:27.3,13546.337,86,165,80-100 BIN 2,Warming,0,6,,,194,,,156,Running,No Errors,50
7/18/2024,06:32.3,13551.335,86,165,80-100 BIN 2,Warming,0,6,,,194,,,156,Running,No Errors,50
7/18/2024,06:37.3,13556.337,86,165,80-100 BIN 2,Warming,0,6,,,194,,,156,Running,No Errors,50
7/18/2024,06:42.3,13561.335,86,165,80-100 BIN 2,Warming,0,6,,,194,,,156,Running,No Errors,50
7/18/2024,06:47.3,13566.32,86,165,80-100 BIN 2,Warming,0,7,,,194,,,156,Running,No Errors,50
7/18/2024,06:52.3,13571.328,86,165,80-100 BIN 2,Warming,0,7,,,194,,,156,Running,No Errors,50
7/18/2024,06:57.3,13576.335,86,165,80-100 BIN 2,Warming,0,7,,,194,,,156,Running,No Errors,50
7/18/2024,07:02.3,13581.328,86,165,80-100 BIN 2,Warming,0,7,,,194,,,156,Running,No Errors,50
7/18/2024,07:07.3,13586.343,86,166,80-100 BIN 2,Warming,0,7,,,194,,,156,Running,No Errors,50
7/18/2024,07:12.3,13591.32,86,166,80-100 BIN 2,Warming,0,7,,,194,,,156,Running,No Errors,50
7/18/2024,07:17.2,13596.286,86,166,80-100 BIN 2,Warming,0,7,,,194,,,156,Running,No Errors,50
7/18/2024,07:22.2,13601.279,86,166,80-100 BIN 2,Warming,0,7,,,194,,,156,Running,No Errors,50
7/18/2024,07:27.2,13606.237,86,166,80-100 BIN 2,Warming,0,7,,,194,,,156,Running,No Errors,50
7/18/2024,07:32.2,13611.227,86,166,80-100 BIN 2,Warming,0,7,,,194,,,156,Running,No Errors,50
7/18/2024,07:37.2,13616.22,86,167,80-100 BIN 2,Warming,0,7,,,194,,,156,Running,No Errors,50
7/18/2024,07:42.1,13621.212,86,167,80-100 BIN 2,Warming,0,7,,,194,,,156,Running,No Errors,50
7/18/2024,07:47.1,13626.195,86,167,80-100 BIN 2,Warming,0,8,,,194,,,156,Running,No Errors,50
7/18/2024,07:52.1,13631.17,86,167,80-100 BIN 2,Warming,0,8,,,194,,,156,Running,No Errors,50
7/18/2024,07:57.1,13636.187,86,167,80-100 BIN 2,Warming,0,8,,,194,,,156,Running,No Errors,50
7/18/2024,08:02.1,13641.162,86,167,80-100 BIN 2,Warming,0,8,,,194,,,156,Running,No Errors,50
7/18/2024,08:07.1,13646.136,86,167,80-100 BIN 2,Warming,0,8,,,194,,,156,Running,No Errors,50
7/18/2024,08:12.0,13651.112,86,167,80-100 BIN 2,Warming,0,8,,,194,,,156,Running,No Errors,50
7/18/2024,08:17.0,13656.111,86,168,80-100 BIN 2,Warming,0,8,,,194,,,156,Running,No Errors,50
7/18/2024,08:22.0,13661.062,86,168,80-100 BIN 2,Warming,0,8,,,194,,,156,Running,No Errors,50
7/18/2024,08:27.0,13666.04,86,168,80-100 BIN 2,Warming,0,8,,,194,,,156,Running,No Errors,50
7/18/2024,08:32.0,13671.027,86,168,80-100 BIN 2,Warming,0,8,,,194,,,156,Running,No Errors,50
7/18/2024,08:37.0,13676.039,86,168,80-100 BIN 2,Warming,0,8,,,194,,,156,Running,No Errors,50
7/18/2024,08:42.0,13681.02,86,168,80-100 BIN 2,Warming,0,8,,,194,,,156,Running,No Errors,50
7/18/2024,08:46.9,13685.981,86,168,80-100 BIN 2,Warming,0,9,,,194,,,156,Running,No Errors,50
7/18/2024,08:51.9,13690.964,86,168,80-100 BIN 2,Warming,0,9,,,194,,,156,Running,No Errors,50
7/18/2024,08:56.9,13695.937,86,168,80-100 BIN 2,Warming,0,9,,,194,,,156,Running,No Errors,50
7/18/2024,09:01.9,13700.912,86,168,80-100 BIN 2,Warming,0,9,,,194,,,156,Running,No Errors,50
7/18/2024,09:06.8,13705.906,86,168,80-100 BIN 2,Warming,0,9,,,194,,,156,Running,No Errors,50
7/18/2024,09:11.8,13710.879,86,168,80-100 BIN 2,Warming,0,9,,,194,,,156,Running,No Errors,50
7/18/2024,09:16.8,13715.882,86,169,80-100 BIN 2,Warming,0,9,,,194,,,156,Running,No Errors,50
7/18/2024,09:21.8,13720.888,86,169,80-100 BIN 2,Warming,0,9,,,194,,,156,Running,No Errors,50
7/18/2024,09:26.8,13725.858,86,169,80-100 BIN 2,Warming,0,9,,,194,,,156,Running,No Errors,50
7/18/2024,09:31.8,13730.846,86,169,80-100 BIN 2,Warming,0,9,,,194,,,156,Running,No Errors,50
7/18/2024,09:36.8,13735.848,86,169,80-100 BIN 2,Warming,0,9,,,194,,,156,Running,No Errors,50
7/18/2024,09:41.8,13740.837,86,169,80-100 BIN 2,Warming,0,9,,,194,,,156,Running,No Errors,50
7/18/2024,09:46.8,13745.82,86,169,80-100 BIN 2,Warming,0,10,,,194,,,156,Running,No Errors,50
7/18/2024,09:51.8,13750.831,86,169,80-100 BIN 2,Warming,0,10,,,194,,,156,Running,No Errors,50
7/18/2024,09:56.8,13755.831,86,169,80-100 BIN 2,Warming,0,10,,,194,,,156,Running,No Errors,50
7/18/2024,10:01.8,13760.823,86,169,80-100 BIN 2,Warming,0,10,,,194,,,156,Running,No Errors,50
7/18/2024,10:06.8,13765.814,86,169,80-100 BIN 2,Warming,0,10,,,194,,,156,Running,No Errors,50
7/18/2024,10:11.7,13770.769,86,169,80-100 BIN 2,Warming,0,10,,,194,,,156,Running,No Errors,50
7/18/2024,10:16.7,13775.755,86,169,80-100 BIN 2,Warming,0,10,,,194,,,156,Running,No Errors,50
7/18/2024,10:21.7,13780.746,86,169,80-100 BIN 2,Warming,0,10,,,194,,,156,Running,No Errors,50
7/18/2024,10:26.7,13785.739,86,169,80-100 BIN 2,Warming,0,10,,,194,,,156,Running,No Errors,50
7/18/2024,10:31.7,13790.713,86,169,80-100 BIN 2,Warming,0,10,,,194,,,156,Running,No Errors,50
7/18/2024,10:36.6,13795.688,86,169,80-100 BIN 2,Warming,0,10,,,194,,,156,Running,No Errors,50
7/18/2024,10:41.6,13800.669,86,169,80-100 BIN 2,Warming,0,10,,,194,,,156,Running,No Errors,50
7/18/2024,10:46.6,13805.647,86,170,80-100 BIN 2,Warming,0,11,,,194,,,156,Running,No Errors,50
7/18/2024,10:51.5,13810.6,86,170,80-100 BIN 2,Warming,0,11,,,194,,,156,Running,No Errors,50
7/18/2024,10:56.5,13815.604,86,170,80-100 BIN 2,Warming,0,11,,,194,,,156,Running,No Errors,50
7/18/2024,11:01.5,13820.555,86,170,80-100 BIN 2,Warming,0,11,,,194,,,156,Running,No Errors,50
7/18/2024,11:06.5,13825.545,86,170,80-100 BIN 2,Warming,0,11,,,194,,,156,Running,No Errors,50
7/18/2024,11:11.5,13830.537,86,170,80-100 BIN 2,Warming,0,11,,,194,,,156,Running,No Errors,50
7/18/2024,11:16.5,13835.522,86,170,80-100 BIN 2,Warming,0,11,,,194,,,156,Running,No Errors,50
7/18/2024,11:21.5,13840.512,86,170,80-100 BIN 2,Warming,0,11,,,194,,,156,Running,No Errors,50
7/18/2024,11:26.5,13845.512,86,170,80-100 BIN 2,Warming,0,11,,,194,,,156,Running,No Errors,50
7/18/2024,11:31.5,13850.514,86,170,80-100 BIN 2,Warming,0,11,,,194,,,156,Running,No Errors,50
7/18/2024,11:37.4,13856.476,86,170,80-100 BIN 2,Warming,0,11,,,194,,,156,Running,No Errors,50
7/18/2024,11:42.4,13861.445,86,170,80-100 BIN 2,Warming,0,11,,,194,,,156,Running,No Errors,50
7/18/2024,11:47.4,13866.426,86,170,80-100 BIN 2,Warming,0,12,,,194,,,156,Running,No Errors,50
7/18/2024,11:52.4,13871.421,86,170,80-100 BIN 2,Warming,0,12,,,194,,,156,Running,No Errors,50
7/18/2024,11:57.3,13876.395,86,170,80-100 BIN 2,Warming,0,12,,,194,,,156,Running,No Errors,50
7/18/2024,12:02.3,13881.38,86,170,80-100 BIN 2,Warming,0,12,,,194,,,156,Running,No Errors,50
7/18/2024,12:07.3,13886.379,86,170,80-100 BIN 2,Warming,0,12,,,194,,,156,Running,No Errors,50
7/18/2024,12:12.3,13891.387,86,170,80-100 BIN 2,Warming,0,12,,,194,,,156,Running,No Errors,50
7/18/2024,12:17.3,13896.393,86,170,80-100 BIN 2,Warming,0,12,,,194,,,156,Running,No Errors,50
7/18/2024,12:22.3,13901.387,86,170,80-100 BIN 2,Warming,0,12,,,194,,,156,Running,No Errors,50
7/18/2024,12:27.3,13906.379,86,170,80-100 BIN 2,Warming,0,12,,,194,,,156,Running,No Errors,50
7/18/2024,12:32.3,13911.379,86,170,80-100 BIN 2,Warming,0,12,,,194,,,156,Running,No Errors,50
7/18/2024,12:37.3,13916.37,86,170,80-100 BIN 2,Warming,0,12,,,194,,,156,Running,No Errors,50
7/18/2024,12:42.3,13921.37,86,170,80-100 BIN 2,Warming,0,12,,,194,,,156,Running,No Errors,50
7/18/2024,12:47.3,13926.353,86,171,80-100 BIN 2,Warming,0,13,,,194,,,156,Running,No Errors,50
7/18/2024,12:52.3,13931.36,86,171,80-100 BIN 2,Warming,0,13,,,194,,,156,Running,No Errors,50
7/18/2024,12:57.3,13936.362,86,171,80-100 BIN 2,Warming,0,13,,,194,,,156,Running,No Errors,50
7/18/2024,13:02.3,13941.345,86,171,80-100 BIN 2,Warming,0,13,,,194,,,156,Running,No Errors,50
7/18/2024,13:07.2,13946.303,86,171,80-100 BIN 2,Warming,0,13,,,194,,,156,Running,No Errors,50
7/18/2024,13:12.2,13951.296,86,171,80-100 BIN 2,Warming,0,13,,,194,,,156,Running,No Errors,50
7/18/2024,13:17.2,13956.279,86,171,80-100 BIN 2,Warming,0,13,,,194,,,156,Running,No Errors,50
7/18/2024,13:22.2,13961.244,86,171,80-100 BIN 2,Warming,0,13,,,194,,,156,Running,No Errors,50
7/18/2024,13:27.2,13966.254,86,171,80-100 BIN 2,Warming,0,13,,,194,,,156,Running,No Errors,50
7/18/2024,13:32.2,13971.253,86,171,80-100 BIN 2,Warming,0,13,,,194,,,156,Running,No Errors,50
7/18/2024,13:37.2,13976.254,86,171,80-100 BIN 2,Warming,0,13,,,194,,,156,Running,No Errors,50
7/18/2024,13:42.2,13981.22,86,171,80-100 BIN 2,Warming,0,13,,,194,,,156,Running,No Errors,50
7/18/2024,13:47.2,13986.22,86,171,80-100 BIN 2,Warming,0,14,,,194,,,156,Running,No Errors,50
7/18/2024,13:52.2,13991.22,86,171,80-100 BIN 2,Warming,0,14,,,194,,,156,Running,No Errors,50
7/18/2024,13:57.2,13996.229,86,171,80-100 BIN 2,Warming,0,14,,,194,,,156,Running,No Errors,50
7/18/2024,14:02.2,14001.212,86,171,80-100 BIN 2,Warming,0,14,,,194,,,156,Running,No Errors,50
7/18/2024,14:07.2,14006.22,86,171,80-100 BIN 2,Warming,0,14,,,194,,,156,Running,No Errors,50
7/18/2024,14:12.1,14011.211,86,171,80-100 BIN 2,Warming,0,14,,,194,,,156,Running,No Errors,50
7/18/2024,14:17.1,14016.212,86,171,80-100 BIN 2,Warming,0,14,,,194,,,156,Running,No Errors,50
7/18/2024,14:22.6,14021.661,86,171,80-100 BIN 2,Warming,0,14,,,194,,,156,Running,No Errors,50
7/18/2024,14:27.1,14026.17,86,171,80-100 BIN 2,Warming,0,14,,,194,,,156,Running,No Errors,50
7/18/2024,14:32.1,14031.153,86,171,80-100 BIN 2,Warming,0,14,,,194,,,156,Running,No Errors,50
7/18/2024,14:37.1,14036.145,86,171,80-100 BIN 2,Warming,0,14,,,194,,,156,Running,No Errors,50
7/18/2024,14:42.1,14041.12,86,171,80-100 BIN 2,Warming,0,14,,,194,,,156,Running,No Errors,50
7/18/2024,14:47.1,14046.112,86,171,80-100 BIN 2,Warming,0,15,,,194,,,156,Running,No Errors,50
7/18/2024,14:52.0,14051.087,86,171,80-100 BIN 2,Warming,0,15,,,194,,,156,Running,No Errors,50
7/18/2024,14:57.0,14056.095,86,171,80-100 BIN 2,Warming,0,15,,,194,,,156,Running,No Errors,50
7/18/2024,15:02.0,14061.078,86,172,80-100 BIN 2,Warming,0,15,,,194,,,156,Running,No Errors,50
7/18/2024,15:07.0,14066.07,86,172,80-100 BIN 2,Warming,0,15,,,194,,,156,Running,No Errors,50
7/18/2024,15:12.0,14071.045,86,172,80-100 BIN 2,Warming,0,15,,,194,,,156,Running,No Errors,50
7/18/2024,15:17.0,14076.039,86,172,80-100 BIN 2,Warming,0,15,,,194,,,156,Running,No Errors,50
7/18/2024,15:22.0,14081.03,86,172,80-100 BIN 2,Warming,0,15,,,194,,,156,Running,No Errors,50
7/18/2024,15:27.0,14086.012,86,172,80-100 BIN 2,Warming,0,15,,,194,,,156,Running,No Errors,50
7/18/2024,15:31.9,14090.966,86,172,80-100 BIN 2,Warming,0,15,,,194,,,156,Running,No Errors,50
7/18/2024,15:36.9,14095.973,86,172,80-100 BIN 2,Warming,0,15,,,194,,,156,Running,No Errors,50
7/18/2024,15:41.9,14100.928,86,172,80-100 BIN 2,Warming,0,15,,,194,,,156,Running,No Errors,50
7/18/2024,15:46.8,14105.904,86,172,80-100 BIN 2,Warming,0,16,,,194,,,156,Running,No Errors,50
7/18/2024,15:51.8,14110.879,86,172,80-100 BIN 2,Warming,0,16,,,194,,,156,Running,No Errors,50
7/18/2024,15:56.8,14115.864,86,172,80-100 BIN 2,Warming,0,16,,,194,,,156,Running,No Errors,50
7/18/2024,16:01.8,14120.854,86,172,80-100 BIN 2,Warming,0,16,,,194,,,156,Running,No Errors,50
7/18/2024,16:06.8,14125.856,86,172,80-100 BIN 2,Warming,0,16,,,194,,,156,Running,No Errors,50
7/18/2024,16:11.8,14130.861,86,172,80-100 BIN 2,Warming,0,16,,,194,,,156,Running,No Errors,50
7/18/2024,16:16.8,14135.863,86,172,80-100 BIN 2,Warming,0,16,,,194,,,156,Running,No Errors,50
7/18/2024,16:21.8,14140.863,86,172,80-100 BIN 2,Warming,0,16,,,194,,,156,Running,No Errors,50
7/18/2024,16:26.8,14145.862,86,172,80-100 BIN 2,Warming,0,16,,,194,,,156,Running,No Errors,50
7/18/2024,16:31.8,14150.843,86,172,80-100 BIN 2,Warming,0,16,,,194,,,156,Running,No Errors,50
7/18/2024,16:36.8,14155.841,86,172,80-100 BIN 2,Warming,0,16,,,194,,,156,Running,No Errors,50
