Version: ,2.15.1031.19, , , , , 
Water Heater Test Report, ,,,,,
Test Procedure,DOE UEF 1st Hour (Storage),,,,,
, ,,,,,
File Name:,UEFFHRgasST-3-GE3-1102.csv,,,,,
Test Start Date & Time:,7/10/2020 11:00:40,,,,,
Test Name:,UEFFHRgasST-3-GE3-1102,,,,,
Operator:,Ashley Cocita,,,,,
Station and Location: ,Cleveland - 3,,,,,
Manufacturer:,GE,,,,,
Model Number:,40T-12BXR01,,,,,
Serial Number:,PROTO,,,,,
UEF Water Heater Type:, ,,,,,
Heating Method:,Nat/LP gas,,,,,
Water Heater Description:,40136 BTU/15 min,,,,,
Vst:,38.35,,,,,
Predraws Selected: ,0,,,,,
 , ,,,,,
Thermocouple Tree: ,Hulk Hogan,,,,,
 ,Probe 1,Probe 2,Probe 3,Probe 4,Probe 5,Probe 6
Probe Heights: ,0.00,0.00,0.00,0.00,0.00,0.00
Date,Time,Elapsed Time,Message,Burner/Lower Element,Upper Element,Total Uncorr. Gas Cons.,Total Corr. Gas Cons,Gas Rate (BTU/hr),Q Gas,Q Elec,Q Total,Total Water Cons. @Outlet,Water Flow Rate @Outlet,Water Flow Rate @Inlet,Total Water Cons. @Inlet,Mean Tank Temp,Max Mean Tank Temp,Voltage,Current,Watts,Watt-Hours,Inlet Temp,Outlet Temp,Ambient Temp,Probe 1,Probe 2,Probe 3,Probe 4,Probe 5,Probe 6,Gas Temp,Barometer,Gas Meter Pressure,Manifold Pressure,High Flow Water Reg.,Humidity,Oil Heating Value,Water Scale Factor,Gas Scale Factor,Gas CF,Delta,Water Press.,Inlet,Outlet,Oil Scale Factor,Bypass Valve,Oil Heating Value,HV Type Selected,Tohx,Comb. Air Temp,Mean Tank Temp (60s Avg)
7/10/2020,11:52:01,3081.7,Wait for Cutout,ON,OFF,36.124,35.322,39828.125,38364.702,-11.371,38353.331,166.477,0.000,0.000,164.718,97.036,120.299,0.096,0.000,-0.000,-3.333,68.929,106.366,66.743,107.206,97.762,95.701,94.250,93.758,93.537,67.227,29.029,9.452,3.934,0.008,0.000,1086.089,5000.000,250.000,0.977,37.436,83.082,-99573.901,-99609.947,500000.000,OFF,1067.200,Oil,-99609.947,-99609.947,96.379
7/10/2020,11:52:06,3086.7,Wait for Cutout,ON,OFF,36.172,35.369,39605.866,38415.647,-11.371,38404.276,166.477,0.000,0.000,164.718,97.165,120.299,0.096,0.000,-0.000,-3.333,69.239,106.316,66.740,107.146,97.912,95.724,94.597,93.658,93.955,67.227,29.029,9.453,3.918,0.008,0.000,1086.089,5000.000,250.000,0.977,37.078,83.113,-99572.002,-99608.072,500000.000,OFF,1067.200,Oil,-99608.072,-99608.072,96.475
7/10/2020,11:52:11,3091.7,Wait for Cutout,ON,OFF,36.228,35.424,39767.095,38475.082,-11.371,38463.711,166.477,0.000,0.000,164.718,97.213,120.299,0.096,0.000,-0.000,-3.333,69.546,106.266,66.737,107.161,97.920,95.850,94.700,94.036,93.613,67.226,29.029,9.452,3.942,0.008,0.000,1086.089,5000.000,250.000,0.977,36.720,83.143,-99570.241,-99606.224,500000.000,OFF,1067.200,Oil,-99606.224,-99606.224,96.567
7/10/2020,11:52:16,3096.7,Wait for Cutout,ON,OFF,36.280,35.474,39685.666,38530.272,-11.371,38518.901,166.477,0.000,0.000,164.718,97.334,120.299,0.096,0.000,-0.000,-3.333,69.928,106.210,66.738,107.234,98.104,95.906,94.796,94.619,93.343,67.227,29.029,9.453,3.937,0.008,0.000,1086.089,5000.000,250.000,0.977,36.282,83.174,-99571.924,-99607.962,500000.000,OFF,1067.200,Oil,-99607.962,-99607.962,96.669
7/10/2020,11:52:21,3101.7,Wait for Cutout,ON,OFF,36.332,35.525,39766.180,38585.462,-11.371,38574.091,166.528,0.989,0.983,164.768,97.420,120.299,0.096,0.000,-0.000,-3.333,70.218,106.163,66.735,107.284,98.231,95.988,94.753,94.772,93.491,67.229,29.029,9.453,3.936,0.008,0.000,1086.089,5000.000,250.000,0.977,35.945,78.152,-99570.196,-99606.233,500000.000,ON,1067.200,Oil,-99606.233,-99606.233,96.772
7/10/2020,11:52:26,3106.7,Wait for Cutout,ON,OFF,36.388,35.580,39765.798,38644.897,-11.371,38633.526,166.706,1.780,1.768,164.945,97.542,120.299,0.096,0.000,-0.000,-3.333,60.654,106.115,66.736,107.263,98.416,96.118,95.093,94.646,93.715,67.230,29.029,9.453,3.940,0.008,0.000,1086.089,5000.000,250.000,0.977,45.461,76.832,-99568.203,-99604.243,500000.000,ON,1067.200,Oil,-99604.243,-99604.243,96.871
7/10/2020,11:52:31,3111.7,Wait for Cutout,ON,OFF,36.432,35.623,39584.461,38691.596,-11.371,38680.225,166.916,2.433,2.416,165.153,97.855,120.299,0.096,0.000,-0.000,-3.333,59.579,106.071,66.734,107.329,98.411,96.357,95.659,95.232,94.143,67.232,29.029,9.454,3.926,0.008,0.000,1086.089,5000.000,250.000,0.977,46.491,75.752,-99570.674,-99606.687,500000.000,ON,1067.200,Oil,-99606.687,-99606.687,96.985
7/10/2020,11:52:36,3116.7,Wait for Cutout,ON,OFF,36.492,35.682,39805.749,38755.277,-11.371,38743.906,167.142,2.795,2.776,165.378,97.988,120.299,0.096,0.000,-0.000,-3.333,59.928,106.023,66.736,107.344,98.501,96.567,95.480,95.253,94.783,67.232,29.029,9.453,3.923,0.008,0.000,1086.089,5000.000,250.000,0.977,46.095,74.873,-99567.444,-99603.433,500000.000,ON,1067.200,Oil,-99603.433,-99603.433,97.112
7/10/2020,11:52:41,3121.7,Wait for Cutout,ON,OFF,36.536,35.725,39563.946,38801.976,-11.371,38790.605,167.375,2.836,2.816,165.609,98.360,120.299,0.096,0.000,-0.000,-3.333,59.294,105.980,66.738,107.337,98.640,96.876,95.377,95.212,96.719,67.231,29.029,9.454,3.926,0.008,0.000,1086.089,5000.000,250.000,0.977,46.686,74.158,-99569.134,-99605.223,500000.000,ON,1067.200,Oil,-99605.223,-99605.223,97.252
7/10/2020,11:52:46,3126.7,Wait for Cutout,ON,OFF,36.596,35.783,39824.696,38865.656,-11.371,38854.285,167.617,2.893,2.872,165.850,98.298,120.299,0.096,0.000,-0.000,-3.333,57.746,105.938,66.737,107.287,98.744,97.074,95.470,95.260,95.949,67.231,29.029,9.454,3.933,0.008,0.000,1086.089,5000.000,250.000,0.977,48.192,73.954,-99570.300,-99606.298,500000.000,ON,1067.200,Oil,-99606.298,-99606.298,97.406
7/10/2020,11:52:51,3131.7,Wait for Cutout,ON,OFF,36.640,35.826,39563.246,38912.355,-11.371,38900.984,167.863,2.962,2.940,166.093,98.275,120.299,0.096,0.000,-0.000,-3.333,57.911,105.893,66.738,107.324,98.840,97.220,95.561,95.322,95.381,67.236,29.029,9.454,3.931,0.008,0.000,1086.089,5000.000,250.000,0.977,47.982,73.565,-99568.400,-99604.422,500000.000,ON,1067.200,Oil,-99604.422,-99604.422,97.539
7/10/2020,11:52:56,3136.7,Wait for Cutout,ON,OFF,36.700,35.885,39864.976,38976.035,-11.371,38964.664,168.111,2.978,2.956,166.340,98.396,120.299,0.096,0.000,-0.000,-3.333,57.984,105.836,66.737,107.424,99.048,97.223,95.589,95.596,95.498,67.233,29.029,9.454,3.920,0.008,0.000,1086.089,5000.000,250.000,0.977,47.852,73.397,-99568.706,-99604.697,500000.000,ON,1067.200,Oil,-99604.697,-99604.697,97.674
7/10/2020,11:53:01,3141.7,Wait for Cutout,ON,OFF,36.744,35.928,39522.385,39022.734,-11.371,39011.363,168.361,3.009,2.987,166.588,98.471,120.299,0.096,0.000,-0.000,-3.333,57.986,105.791,66.733,107.432,99.265,97.469,95.784,95.420,95.456,67.235,29.029,9.453,3.926,0.008,0.000,1086.089,5000.000,250.000,0.977,47.805,73.285,-99570.649,-99606.589,500000.000,ON,1067.200,Oil,-99606.589,-99606.589,97.800
7/10/2020,11:53:06,3146.7,Wait for Cutout,ON,OFF,36.804,35.986,39884.390,39086.414,-11.371,39075.043,168.612,3.006,2.984,166.837,98.669,120.299,0.096,0.000,-0.000,-3.333,57.933,105.745,66.736,107.335,99.548,97.695,96.074,95.700,95.662,67.236,29.029,9.454,3.932,0.008,0.000,1086.089,5000.000,250.000,0.977,47.812,73.212,-99569.052,-99605.008,500000.000,ON,1067.200,Oil,-99605.008,-99605.008,97.924
7/10/2020,11:53:11,3151.7,Wait for Cutout,ON,OFF,36.848,36.029,39521.690,39133.113,-11.371,39121.742,168.863,3.010,2.988,167.086,98.772,120.299,0.096,0.000,-0.000,-3.333,57.888,105.697,66.740,107.165,99.687,97.870,96.185,96.090,95.633,67.235,29.029,9.454,3.929,0.008,0.000,1086.089,5000.000,250.000,0.977,47.809,73.166,-99571.419,-99607.313,500000.000,ON,1067.200,Oil,-99607.313,-99607.313,98.052
7/10/2020,11:53:16,3156.7,Wait for Cutout,ON,OFF,36.908,36.088,39883.684,39196.793,-11.371,39185.422,169.114,3.014,2.992,167.335,99.012,120.299,0.096,0.000,-0.000,-3.333,57.885,105.645,66.733,107.110,99.891,97.913,96.423,96.643,96.094,67.237,29.029,9.454,3.932,0.008,0.000,1086.089,5000.000,250.000,0.977,47.760,73.104,-99570.005,-99605.953,500000.000,ON,1067.200,Oil,-99605.953,-99605.953,98.185
7/10/2020,11:53:21,3161.7,Wait for Cutout,ON,OFF,36.952,36.131,39580.760,39243.491,-11.371,39232.120,169.365,3.010,2.988,167.584,99.063,120.299,0.096,0.000,-0.000,-3.333,57.906,105.597,66.733,107.097,99.931,97.979,96.774,96.521,96.076,67.237,29.029,9.454,3.932,0.008,0.000,1086.089,5000.000,250.000,0.977,47.692,73.072,-99572.935,-99608.831,500000.000,ON,1067.200,Oil,-99608.831,-99608.831,98.322
7/10/2020,11:53:26,3166.7,Wait for Cutout,ON,OFF,37.008,36.186,39761.803,39302.926,-11.371,39291.555,169.615,3.011,2.989,167.833,99.190,120.299,0.096,0.000,-0.000,-3.333,57.920,105.554,66.734,107.248,100.041,98.067,97.116,96.654,96.017,67.237,29.029,9.454,3.932,0.008,0.000,1086.089,5000.000,250.000,0.977,47.633,73.023,-99567.512,-99603.436,500000.000,ON,1067.200,Oil,-99603.436,-99603.436,98.459
7/10/2020,11:53:31,3171.7,Wait for Cutout,ON,OFF,37.060,36.237,39680.388,39358.115,-11.371,39346.744,169.866,3.009,2.987,168.082,99.498,120.299,0.096,0.000,-0.000,-3.333,57.905,105.513,66.737,107.365,100.178,98.373,97.464,96.722,96.887,67.238,29.029,9.454,3.930,0.008,0.000,1086.089,5000.000,250.000,0.977,47.609,72.993,-99568.428,-99604.346,500000.000,ON,1067.200,Oil,-99604.346,-99604.346,98.594
7/10/2020,11:53:36,3176.7,Wait for Cutout,ON,OFF,37.108,36.283,39700.195,39409.059,-11.371,39397.688,170.117,3.011,2.989,168.332,99.738,120.299,0.096,0.000,-0.000,-3.333,57.897,105.465,66.735,107.340,100.360,98.627,97.776,96.779,97.544,67.239,29.029,9.453,3.939,0.008,0.000,1086.089,5000.000,250.000,0.977,47.568,72.974,-99569.766,-99605.734,500000.000,ON,1067.200,Oil,-99605.734,-99605.734,98.738
7/10/2020,11:53:41,3181.7,Wait for Cutout,ON,OFF,37.164,36.338,39740.142,39468.493,-11.371,39457.122,170.368,3.009,2.987,168.581,100.113,120.299,0.096,0.000,-0.000,-3.333,57.890,105.422,66.738,107.245,100.510,98.768,97.900,96.786,99.466,67.239,29.029,9.453,3.928,0.008,0.000,1086.089,5000.000,250.000,0.977,47.532,72.975,-99569.836,-99605.784,500000.000,ON,1067.200,Oil,-99605.784,-99605.784,98.884
7/10/2020,11:53:46,3186.7,Wait for Cutout,ON,OFF,37.208,36.381,39539.426,39515.191,-11.371,39503.820,170.619,3.011,2.989,168.830,100.041,120.299,0.096,0.000,-0.000,-3.333,57.867,105.384,66.738,107.148,100.579,98.814,98.047,96.958,98.702,67.240,29.029,9.453,3.926,0.008,0.000,1086.089,5000.000,250.000,0.977,47.516,72.952,-99569.645,-99605.625,500000.000,ON,1067.200,Oil,-99605.625,-99605.625,99.024
7/10/2020,11:53:51,3191.7,Wait for Cutout,ON,OFF,37.268,36.440,39780.134,39578.871,-11.371,39567.500,170.870,3.014,2.992,169.079,100.087,120.299,0.096,0.000,-0.000,-3.333,57.857,105.342,66.739,107.188,100.695,98.878,98.210,97.775,97.774,67.237,29.029,9.452,3.929,0.008,0.000,1086.089,5000.000,250.000,0.977,47.485,72.947,-99570.382,-99606.285,500000.000,ON,1067.200,Oil,-99606.285,-99606.285,99.169
7/10/2020,11:53:56,3196.7,Wait for Cutout,ON,OFF,37.312,36.483,39539.070,39625.569,-11.371,39614.198,171.122,3.013,2.991,169.329,100.213,120.299,0.096,0.000,-0.000,-3.333,57.843,105.290,66.741,107.374,100.781,99.012,97.884,98.887,97.342,67.239,29.029,9.453,3.928,0.008,0.000,1086.089,5000.000,250.000,0.977,47.447,72.943,-99569.975,-99605.876,500000.000,ON,1067.200,Oil,-99605.876,-99605.876,99.320
7/10/2020,11:54:01,3201.7,Wait for Cutout,ON,OFF,37.372,36.541,39820.944,39689.248,-11.371,39677.877,171.373,3.018,2.996,169.578,100.282,120.299,0.096,0.000,-0.000,-3.333,57.826,105.247,66.740,107.547,100.803,99.154,97.858,98.604,97.729,67.241,29.029,9.453,3.934,0.008,0.000,1086.089,5000.000,250.000,0.977,47.421,72.945,-99567.707,-99603.660,500000.000,ON,1067.200,Oil,-99603.660,-99603.660,99.473
7/10/2020,11:54:06,3206.7,Wait for Cutout,ON,OFF,37.412,36.581,39498.868,39731.701,-11.371,39720.330,171.624,3.017,2.995,169.828,100.476,120.299,0.096,0.000,-0.000,-3.333,57.817,105.201,66.740,107.550,100.779,99.348,98.533,97.941,98.704,67.241,29.029,9.453,3.941,0.008,0.000,1086.089,5000.000,250.000,0.977,47.384,72.930,-99570.736,-99606.736,500000.000,ON,1067.200,Oil,-99606.736,-99606.736,99.622
7/10/2020,11:54:11,3211.7,Wait for Cutout,ON,OFF,37.476,36.643,39861.231,39799.625,-11.371,39788.254,171.876,3.018,2.996,170.077,100.284,120.299,0.096,0.000,-0.000,-3.333,57.819,105.159,66.736,107.034,101.029,99.511,98.509,97.613,98.010,67.242,29.029,9.453,3.933,0.008,0.000,1086.089,5000.000,250.000,0.977,47.340,72.932,-99568.821,-99604.776,500000.000,ON,1067.200,Oil,-99604.776,-99604.776,99.758
7/10/2020,11:54:16,3216.7,Wait for Cutout,ON,OFF,37.520,36.686,39578.702,39846.324,-11.371,39834.953,172.127,3.019,2.997,170.327,100.484,120.299,0.096,0.000,-0.000,-3.333,57.823,105.104,66.734,106.927,101.239,99.691,98.654,98.251,98.141,67.243,29.029,9.452,3.925,0.008,0.000,1086.089,5000.000,250.000,0.977,47.281,72.928,-99569.667,-99605.700,500000.000,ON,1067.200,Oil,-99605.700,-99605.700,99.881
7/10/2020,11:54:21,3221.7,Wait for Cutout,ON,OFF,37.580,36.745,39922.363,39910.003,-11.371,39898.632,172.379,3.017,2.995,170.576,100.739,120.299,0.096,0.000,-0.000,-3.333,57.818,105.059,66.727,107.187,101.407,99.732,99.019,98.408,98.681,67.242,29.029,9.453,3.940,0.008,0.000,1086.089,5000.000,250.000,0.977,47.241,72.916,-99569.195,-99605.192,500000.000,ON,1067.200,Oil,-99605.192,-99605.192,100.017
7/10/2020,11:54:26,3226.7,Wait for Cutout,ON,OFF,37.624,36.788,39558.808,39956.701,-11.371,39945.330,172.630,3.018,2.996,170.826,100.928,120.299,0.096,0.000,-0.000,-3.333,57.803,105.015,66.724,107.244,101.687,99.798,99.284,98.767,98.786,67.242,29.029,9.453,3.930,0.008,0.000,1086.089,5000.000,250.000,0.977,47.212,72.916,-99567.680,-99603.697,500000.000,ON,1067.200,Oil,-99603.697,-99603.697,100.162
7/10/2020,11:54:31,3231.7,Wait for Cutout,ON,OFF,37.680,36.842,39840.567,40016.135,-11.371,40004.764,172.882,3.018,2.996,171.076,100.907,120.299,0.096,0.000,-0.000,-3.333,57.820,104.973,66.722,107.203,101.843,99.821,99.103,98.903,98.569,67.243,29.029,9.454,3.929,0.008,0.000,1086.089,5000.000,250.000,0.977,47.153,72.904,-99568.861,-99604.843,500000.000,ON,1067.200,Oil,-99604.843,-99604.843,100.297
7/10/2020,11:54:36,3236.7,Wait for Cutout,ON,OFF,37.724,36.885,39559.130,40062.833,-11.371,40051.462,173.134,3.023,3.002,171.326,100.949,120.299,0.096,0.000,-0.000,-3.333,57.792,104.920,66.726,107.110,101.928,99.620,99.164,99.268,98.606,67.241,29.029,9.454,3.925,0.008,0.000,1086.089,5000.000,250.000,0.977,47.129,72.887,-99569.211,-99605.192,500000.000,ON,1067.200,Oil,-99605.192,-99605.192,100.402
7/10/2020,11:54:41,3241.7,Wait for Cutout,ON,OFF,37.780,36.940,39719.141,40122.267,-11.371,40110.896,173.385,3.021,3.000,171.576,101.092,120.299,0.096,0.000,-0.000,-3.333,57.821,104.878,66.724,107.135,101.920,99.735,99.232,99.517,99.011,67.242,29.029,9.453,3.937,0.008,0.000,1086.089,5000.000,250.000,0.977,47.057,72.833,-99569.305,-99605.294,500000.000,ON,1067.200,Oil,-99605.294,-99605.294,100.501
7/10/2020,11:54:46,3246.7,Wait for Cutout,ON,OFF,37.832,36.991,39658.907,40177.455,-11.371,40166.084,173.637,3.018,2.996,171.826,101.115,120.299,0.096,0.000,-0.000,-3.333,57.798,104.835,66.724,107.443,101.957,99.677,99.343,99.425,98.843,67.241,29.029,9.454,3.942,0.008,0.000,1086.089,5000.000,250.000,0.977,47.037,72.825,-99568.588,-99604.568,500000.000,ON,1067.200,Oil,-99604.568,-99604.568,100.585
7/10/2020,11:54:51,3251.7,Wait for Cutout,ON,OFF,37.884,37.042,39739.441,40232.644,-11.371,40221.273,173.889,3.021,3.000,172.076,101.262,120.299,0.096,0.000,-0.000,-3.333,57.787,104.793,66.726,107.270,102.061,99.660,99.720,100.026,98.837,67.243,29.029,9.453,3.933,0.008,0.000,1086.089,5000.000,250.000,0.977,47.006,72.822,-99568.888,-99604.854,500000.000,ON,1067.200,Oil,-99604.854,-99604.854,100.683
7/10/2020,11:54:56,3256.7,Wait for Cutout,ON,OFF,37.940,37.096,39739.404,40292.078,-11.371,40280.707,174.141,3.022,3.001,172.326,101.384,120.299,0.096,0.000,-0.000,-3.333,57.802,104.741,66.727,106.983,102.210,99.677,100.386,99.965,99.085,67.243,29.029,9.453,3.918,0.008,0.000,1086.089,5000.000,250.000,0.977,46.939,72.830,-99569.249,-99605.227,500000.000,ON,1067.200,Oil,-99605.227,-99605.227,100.781
7/10/2020,11:55:01,3261.7,Wait for Cutout,ON,OFF,37.984,37.139,39558.550,40338.776,-11.371,40327.405,174.393,3.021,3.000,172.576,101.534,120.299,0.096,0.000,-0.000,-3.333,57.789,104.696,66.729,106.816,102.322,99.866,100.561,99.912,99.726,67.242,29.029,9.453,3.935,0.008,0.000,1086.089,5000.000,250.000,0.977,46.908,72.824,-99568.438,-99604.398,500000.000,ON,1067.200,Oil,-99604.398,-99604.398,100.877
7/10/2020,11:55:06,3266.7,Wait for Cutout,ON,OFF,38.044,37.198,39759.536,40402.455,-11.371,40391.084,174.644,3.020,2.999,172.826,101.688,120.299,0.096,0.000,-0.000,-3.333,57.779,104.654,66.732,106.558,102.464,100.395,100.410,99.746,100.556,67.242,29.029,9.453,3.928,0.008,0.000,1086.089,5000.000,250.000,0.977,46.875,72.822,-99569.133,-99605.126,500000.000,ON,1067.200,Oil,-99605.126,-99605.126,100.984
7/10/2020,11:55:11,3271.7,Wait for Cutout,ON,OFF,38.088,37.241,39518.330,40449.153,-11.371,40437.782,174.896,3.022,3.001,173.076,101.772,120.299,0.096,0.000,-0.000,-3.333,57.761,104.612,66.732,106.906,102.716,100.890,100.221,99.847,100.052,67.242,29.029,9.454,3.930,0.008,0.000,1086.089,5000.000,250.000,0.977,46.851,72.832,-99568.379,-99604.359,500000.000,ON,1067.200,Oil,-99604.359,-99604.359,101.097
7/10/2020,11:55:16,3276.7,Wait for Cutout,ON,OFF,38.148,37.300,39759.477,40512.832,-11.371,40501.462,175.148,3.020,2.999,173.326,101.858,120.299,0.096,0.000,-0.000,-3.333,57.766,104.560,66.724,107.131,102.818,100.984,100.099,100.373,99.741,67.242,29.029,9.454,3.933,0.008,0.000,1086.089,5000.000,250.000,0.977,46.794,72.824,-99568.130,-99604.131,500000.000,ON,1067.200,Oil,-99604.131,-99604.131,101.219
7/10/2020,11:55:21,3281.7,Wait for Cutout,ON,OFF,38.196,37.347,39578.242,40563.776,-11.371,40552.405,175.400,3.025,3.004,173.576,101.913,120.299,0.096,0.000,-0.000,-3.333,57.778,104.518,66.722,107.123,102.899,101.197,99.987,100.506,99.768,67.240,29.029,9.454,3.931,0.008,0.000,1086.089,5000.000,250.000,0.977,46.740,72.841,-99567.992,-99603.958,500000.000,ON,1067.200,Oil,-99603.958,-99603.958,101.320
7/10/2020,11:55:26,3286.7,Wait for Cutout,ON,OFF,38.256,37.405,39840.202,40627.455,-11.371,40616.084,175.652,3.025,3.004,173.826,102.087,120.299,0.096,0.000,-0.000,-3.333,57.741,104.473,66.724,107.557,102.955,101.294,100.123,100.380,100.211,67.242,29.029,9.453,3.924,0.008,0.000,1086.089,5000.000,250.000,0.977,46.732,72.834,-99566.950,-99602.882,500000.000,ON,1067.200,Oil,-99602.882,-99602.882,101.417
7/10/2020,11:55:31,3291.7,Wait for Cutout,ON,OFF,38.300,37.448,39518.423,40674.153,-11.371,40662.782,175.904,3.025,3.004,174.076,102.346,120.299,0.096,0.000,-0.000,-3.333,57.760,104.430,66.724,107.118,103.077,101.482,101.350,100.359,100.689,67.243,29.029,9.453,3.928,0.008,0.000,1086.089,5000.000,250.000,0.977,46.671,72.830,-99569.263,-99605.230,500000.000,ON,1067.200,Oil,-99605.230,-99605.230,101.524
7/10/2020,11:55:36,3296.7,Wait for Cutout,ON,OFF,38.360,37.507,39880.769,40737.832,-11.371,40726.461,176.156,3.028,3.007,174.327,102.350,120.299,0.096,0.000,-0.000,-3.333,57.760,104.380,66.722,106.974,103.077,101.623,101.646,100.506,100.274,67.242,29.029,9.453,3.927,0.008,0.000,1086.089,5000.000,250.000,0.977,46.620,72.831,-99567.858,-99603.836,500000.000,ON,1067.200,Oil,-99603.836,-99603.836,101.642
7/10/2020,11:55:41,3301.7,Wait for Cutout,ON,OFF,38.408,37.554,39578.344,40788.776,-11.371,40777.405,176.408,3.024,3.003,174.577,102.650,120.299,0.096,0.000,-0.000,-3.333,57.763,104.335,66.722,107.343,103.374,101.817,102.283,100.700,100.382,67.243,29.029,9.453,3.934,0.008,0.000,1086.089,5000.000,250.000,0.977,46.572,72.839,-99566.170,-99602.207,500000.000,ON,1067.200,Oil,-99602.207,-99602.207,101.762
7/10/2020,11:55:46,3306.7,Wait for Cutout,ON,OFF,38.464,37.609,39840.514,40848.209,-11.371,40836.839,176.660,3.025,3.004,174.827,102.834,120.299,0.096,0.000,-0.000,-3.333,57.778,104.292,66.721,107.629,103.602,102.043,102.080,100.892,100.761,67.243,29.029,9.454,3.939,0.008,0.000,1086.089,5000.000,250.000,0.977,46.514,72.837,-99566.030,-99602.019,500000.000,ON,1067.200,Oil,-99602.019,-99602.019,101.902
7/10/2020,11:55:51,3311.7,Wait for Cutout,ON,OFF,38.508,37.652,39537.902,40894.908,-11.371,40883.537,176.912,3.025,3.004,175.078,102.826,120.299,0.096,0.000,-0.000,-3.333,57.773,104.251,66.719,106.767,103.734,102.248,101.818,101.207,101.180,67.242,29.029,9.455,3.931,0.008,0.000,1086.089,5000.000,250.000,0.977,46.477,72.841,-99564.434,-99600.402,500000.000,ON,1067.200,Oil,-99600.402,-99600.402,102.040
7/10/2020,11:55:56,3316.7,Wait for Cutout,ON,OFF,38.564,37.706,39698.770,40954.341,-11.371,40942.970,177.165,3.026,3.005,175.328,103.038,120.299,0.096,0.000,-0.000,-3.333,57.758,104.204,66.719,106.728,103.981,102.408,102.054,101.295,101.760,67.245,29.029,9.453,3.923,0.008,0.000,1086.089,5000.000,250.000,0.977,46.445,72.838,-99569.705,-99605.707,500000.000,ON,1067.200,Oil,-99605.707,-99605.707,102.171
7/10/2020,11:56:01,3321.7,Wait for Cutout,ON,OFF,38.616,37.757,39618.342,41009.530,-11.371,40998.159,177.417,3.025,3.004,175.578,103.266,120.299,0.096,0.000,-0.000,-3.333,57.770,104.162,66.715,107.094,104.027,102.479,102.399,101.236,102.360,67.242,29.029,9.455,3.942,0.008,0.000,1086.089,5000.000,250.000,0.977,46.393,72.840,-99572.081,-99608.055,500000.000,ON,1067.200,Oil,-99608.055,-99608.055,102.320
7/10/2020,11:56:06,3326.7,Wait for Cutout,ON,OFF,38.668,37.808,39718.885,41064.719,-11.371,41053.348,177.669,3.025,3.004,175.829,103.247,120.299,0.096,0.000,-0.000,-3.333,57.762,104.123,66.711,107.182,104.154,102.695,102.300,101.256,101.895,67.243,29.029,9.454,3.938,0.008,0.000,1086.089,5000.000,250.000,0.977,46.361,72.850,-99569.772,-99605.733,500000.000,ON,1067.200,Oil,-99605.733,-99605.733,102.450
7/10/2020,11:56:11,3331.7,Wait for Cutout,ON,OFF,38.720,37.859,39678.581,41119.907,-11.371,41108.536,177.921,3.025,3.004,176.079,103.535,120.299,0.096,0.000,-0.000,-3.333,57.767,104.079,66.711,107.012,104.303,103.569,102.797,101.734,101.794,67.245,29.029,9.454,3.931,0.008,0.000,1086.089,5000.000,250.000,0.977,46.312,72.828,-99569.568,-99605.530,500000.000,ON,1067.200,Oil,-99605.530,-99605.530,102.588
7/10/2020,11:56:16,3336.7,Wait for Cutout,ON,OFF,38.768,37.906,39578.007,41170.851,-11.371,41159.480,178.173,3.025,3.004,176.329,103.683,120.299,0.096,0.000,-0.000,-3.333,57.798,104.033,66.709,106.832,104.391,103.870,102.942,102.135,101.930,67.243,29.029,9.454,3.930,0.008,0.000,1086.089,5000.000,250.000,0.977,46.235,72.770,-99566.078,-99602.054,500000.000,ON,1067.200,Oil,-99602.054,-99602.054,102.738
7/10/2020,11:56:21,3341.8,Wait for Cutout,ON,OFF,38.828,37.964,39759.195,41234.530,-11.371,41223.159,178.425,3.025,3.004,176.580,103.806,120.299,0.096,0.000,-0.000,-3.333,57.806,103.990,66.708,107.295,104.316,103.633,103.028,102.299,102.267,67.244,29.029,9.453,3.922,0.008,0.000,1086.089,5000.000,250.000,0.977,46.184,72.722,-99567.093,-99602.975,500000.000,ON,1067.200,Oil,-99602.975,-99602.975,102.894
7/10/2020,11:56:26,3346.8,Wait for Cutout,ON,OFF,38.868,38.003,39478.124,41276.982,-11.371,41265.611,178.677,3.025,3.004,176.830,103.956,120.299,0.096,0.000,-0.000,-3.333,57.784,103.949,66.706,107.929,104.151,103.401,103.258,102.449,102.550,67.245,29.029,9.454,3.923,0.008,0.000,1086.089,5000.000,250.000,0.977,46.165,72.696,-99568.006,-99603.982,500000.000,ON,1067.200,Oil,-99603.982,-99603.982,103.049
7/10/2020,11:56:31,3351.8,Wait for Cutout,ON,OFF,38.928,38.062,39738.969,41340.661,-11.371,41329.290,178.929,3.025,3.004,177.080,104.054,120.299,0.096,0.000,-0.000,-3.333,57.770,103.906,66.704,108.087,104.316,103.298,103.354,102.398,102.868,67.244,29.029,9.453,3.935,0.008,0.000,1086.089,5000.000,250.000,0.977,46.136,72.656,-99570.944,-99606.895,500000.000,ON,1067.200,Oil,-99606.895,-99606.895,103.198
