09/30/2021,08:14:00.762,58480.65,63443.12,113.510000,0.202780,9.320000,164.700000,0.000000,60.002000,23.020000,0.405000,1.466515,1.420844,63440.000000,50.000000,59.741600,29.125000,12.000000,Testing Tank A - Purging for 17 Seconds.... 0.335 ,113.177778,59.533333,58.200000,104.300000,66.700000,8.888758,1.062216,0.059000,0.055000,0.057000,0.001000,8.795261,8.346796,57.547401,74.171529,361.797948,43.376017,6.173110,151.431000,1.062288,8.958409,0.000000,0.000000,115.666667,114.166667,113.000000,112.266667,112.166667,111.800000,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.970000,29.560000,70.910000,0.371000,0.371000,393.918896,1616326.741423,1522.286000,NatG-1,
09/30/2021,08:14:01.753,58481.65,63444.11,113.290000,0.202310,9.280000,164.710000,0.000000,60.001000,22.920000,0.404900,1.469033,1.422809,63441.000000,50.000000,59.570400,29.125000,12.000000,Testing Tank A - Purging for 16 Seconds.... 0.614 ,113.183333,59.000000,58.200000,104.266667,66.700000,8.905947,1.058766,0.060000,0.058000,0.057000,0.000000,8.866627,8.346786,57.558182,74.314267,361.797948,43.376017,6.173111,151.430771,1.070900,8.975584,0.000000,0.000000,115.666667,114.200000,113.000000,112.266667,112.166667,111.800000,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.970000,29.560000,70.910000,0.371000,0.371000,393.918896,1616326.741423,1522.286000,NatG-1,
09/30/2021,08:14:02.744,58482.65,63445.10,113.370000,0.202490,9.300000,164.710000,0.000000,60.001000,22.960000,0.404900,1.465455,1.420923,63442.000000,50.000000,59.484800,29.125000,12.000000,Testing Tank A - Purging for 15 Seconds.... 0.137 ,113.183333,58.533333,58.200000,104.233333,66.700000,8.923160,1.060672,0.059000,0.057000,0.053000,0.000000,8.898601,8.346844,57.558163,74.458683,361.797948,43.376017,6.172583,151.430573,1.074754,8.992962,0.000000,0.000000,115.666667,114.200000,113.000000,112.266667,112.166667,111.800000,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.559000,70.910000,0.371000,0.371000,393.918896,1616326.741423,1522.286000,NatG-1,
09/30/2021,08:14:03.751,58483.65,63446.11,113.370000,0.202490,9.300000,164.710000,0.000000,60.002000,22.960000,0.404900,1.464912,1.420923,63443.000000,50.000000,59.484800,29.125000,12.000000,Testing Tank A - Purging for 13 Seconds.... 0.500 ,113.161111,57.666667,58.200000,104.200000,66.700000,8.940803,1.059380,0.060000,0.056000,0.054000,0.000000,8.762725,8.346976,57.554482,74.605938,361.797948,43.376017,6.172554,151.430283,1.058336,9.010683,0.000000,0.000000,115.633333,114.200000,112.966667,112.233333,112.133333,111.800000,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.559000,70.910000,0.371000,0.371000,393.918896,1616326.741423,1522.286000,NatG-1,
09/30/2021,08:14:04.758,58484.65,63447.12,113.370000,0.202480,9.290000,164.710000,0.000000,60.003000,22.950000,0.404900,1.466021,1.420923,63444.000000,50.000000,59.484800,29.125000,12.000000,Testing Tank A - Purging for 13 Seconds.... 0.251 ,113.177778,57.000000,58.200000,104.200000,66.700000,8.958604,1.057543,0.062000,0.057000,0.054000,0.000000,8.820865,8.346995,57.562370,74.753793,361.797948,43.376017,6.172914,151.430191,1.065358,9.028540,0.000000,0.000000,115.666667,114.200000,112.966667,112.266667,112.166667,111.800000,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.559000,70.910000,0.374000,0.374000,397.104224,1616326.741423,1522.286000,NatG-1,
09/30/2021,08:14:05.751,58485.65,63448.11,113.400000,0.202530,9.300000,164.720000,0.000000,60.004000,22.970000,0.404900,1.468128,1.421693,63445.000000,50.000000,59.484800,29.125000,12.000000,Testing Tank A - Purging for 11 Seconds.... 0.499 ,113.177778,56.900000,58.200000,104.200000,66.700000,8.976072,1.057206,0.060000,0.056000,0.056000,0.000000,8.888379,8.346923,57.579716,74.899598,361.797948,43.376017,6.173043,151.429932,1.073512,9.046150,0.000000,0.000000,115.666667,114.200000,112.966667,112.266667,112.166667,111.800000,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.559000,70.910000,0.374000,0.374000,397.104224,1616326.741423,1522.286000,NatG-1,
09/30/2021,08:14:06.757,58486.65,63449.12,113.550000,0.202880,9.330000,164.720000,0.000000,60.004000,23.040000,0.405000,1.465793,1.420872,63446.000000,50.000000,59.484800,29.125000,12.000000,Testing Tank A - Purging for 11 Seconds.... 0.499 ,113.177778,57.333333,58.200000,104.200000,66.700000,8.993472,1.059649,0.059000,0.055000,0.056000,0.000000,8.824660,8.346851,57.597038,75.045563,361.797948,43.376017,6.173418,151.429764,1.065816,9.063779,0.000000,0.000000,115.666667,114.200000,112.966667,112.266667,112.166667,111.800000,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.560000,70.910000,0.371000,0.371000,393.918896,1616327.803199,1522.287000,NatG-1,
09/30/2021,08:14:07.749,58487.65,63450.11,113.560000,0.202880,9.330000,164.720000,0.000000,60.004000,23.040000,0.405000,1.465842,1.420483,63447.000000,50.000000,59.570400,29.125000,12.000000,Testing Tank A - Purging for 10 Seconds.... 0.139 ,113.166667,57.533333,58.200000,104.200000,66.700000,9.011384,1.062657,0.061000,0.056000,0.055000,0.000000,8.896011,8.346911,57.599464,75.194328,361.797948,43.376017,6.174274,151.429520,1.074434,9.081747,0.000000,0.000000,115.633333,114.200000,112.966667,112.233333,112.166667,111.800000,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.559000,70.910000,0.371000,0.371000,393.918896,1616327.803199,1522.287000,NatG-1,
09/30/2021,08:14:08.754,58488.65,63451.11,113.560000,0.202910,9.330000,164.730000,0.000000,60.003000,23.040000,0.405000,1.466956,1.420747,63448.000000,50.000000,59.570400,29.125000,12.000000,Testing Tank A - Purging for 9 Seconds.... 0.500 ,113.172222,57.566667,58.200000,104.200000,66.700000,9.028906,1.061313,0.059000,0.055000,0.056000,0.000000,8.854959,8.346854,57.614262,75.340597,361.797948,43.376017,6.174164,151.429398,1.069476,9.099413,0.000000,0.000000,115.633333,114.200000,112.966667,112.233333,112.166667,111.833333,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.558000,70.910000,0.371000,0.371000,393.918896,1616327.803199,1522.287000,NatG-1,
09/30/2021,08:14:09.746,58489.65,63452.10,113.560000,0.202890,9.330000,164.730000,0.000000,60.005000,23.040000,0.405000,1.465572,1.421275,63449.000000,50.000000,59.570400,29.125000,12.000000,Testing Tank A - Purging for 8 Seconds.... 0.500 ,113.172222,57.766667,58.200000,104.200000,66.700000,9.046886,1.065294,0.059000,0.055000,0.055000,0.000000,8.923507,8.346870,57.619209,75.490660,361.797948,43.376017,6.173789,151.429291,1.077755,9.117537,0.000000,0.000000,115.633333,114.200000,112.966667,112.233333,112.166667,111.833333,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.559000,70.910000,0.367000,0.367000,389.671792,1616327.803199,1522.287000,NatG-1,
09/30/2021,08:14:10.753,58490.65,63453.11,113.530000,0.202840,9.330000,164.730000,0.000000,60.004000,23.030000,0.405000,1.466377,1.421651,63450.000000,50.000000,59.570400,29.125000,12.000000,Testing Tank A - Purging for 7 Seconds.... 0.250 ,113.188889,58.033333,58.200000,104.200000,66.700000,9.064416,1.066422,0.062000,0.057000,0.056000,0.000000,8.925037,8.346972,57.615700,75.636982,361.797948,43.376017,6.173616,151.429138,1.077939,9.135209,0.000000,0.000000,115.666667,114.200000,112.966667,112.266667,112.166667,111.866667,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.559000,70.910000,0.367000,0.367000,389.671792,1616327.803199,1522.287000,NatG-1,
09/30/2021,08:14:11.761,58491.65,63454.12,113.510000,0.202790,9.320000,164.730000,0.000000,60.005000,23.020000,0.405000,1.465851,1.420844,63451.000000,50.000000,59.570400,29.125000,12.000000,Testing Tank A - Purging for 7 Seconds.... 0.250 ,113.183333,57.966667,58.200000,104.166667,66.700000,9.082006,1.063656,0.060000,0.056000,0.054000,0.000000,8.787575,8.346933,57.632259,75.783827,361.797948,43.376017,6.173891,151.428986,1.061330,9.152879,0.000000,0.000000,115.666667,114.200000,112.966667,112.266667,112.166667,111.833333,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.559000,70.910000,0.367000,0.367000,389.671792,1616327.803199,1522.287000,NatG-1,
09/30/2021,08:14:12.784,58492.65,63455.14,113.520000,0.202850,9.330000,164.740000,0.000000,60.004000,23.030000,0.405100,1.465221,1.422128,63452.000000,50.000000,59.570400,29.125000,12.000000,Testing Tank A - Purging for 7 Seconds.... 0.250 ,113.183333,57.966667,58.200000,104.133333,66.700000,0.010918,1.056566,0.060000,0.055000,0.057000,0.000000,8.750280,8.346811,57.660324,0.091864,361.894933,43.387722,6.174156,151.428543,1.056818,0.011095,0.000000,0.000000,115.666667,114.200000,112.966667,112.266667,112.166667,111.833333,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.558000,70.910000,0.367000,0.367000,389.671792,1616327.803199,1522.287000,NatG-1,
09/30/2021,08:14:13.774,58493.65,63456.13,113.500000,0.202800,9.320000,164.740000,0.000000,60.005000,23.020000,0.405100,1.467505,1.422026,63453.000000,50.000000,59.570400,29.125000,12.000000,Testing Tank A - Drawing Water Until 2.0Gallons.... -146.504 ,113.177778,58.233333,58.233333,104.133333,66.700000,0.027260,1.043057,0.062000,0.057000,0.057000,0.000000,8.583262,8.346675,57.679626,0.227554,362.032031,43.404062,6.173724,151.428604,1.036646,0.027483,0.000000,0.000000,115.666667,114.200000,112.966667,112.266667,112.166667,111.800000,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.559000,70.910000,0.367000,0.367000,389.671792,1616327.803199,1522.287000,NatG-1,
09/30/2021,08:14:14.749,58494.65,63457.11,113.510000,0.202820,9.330000,164.740000,0.000000,60.004000,23.020000,0.405100,1.466325,1.421108,63454.000000,50.000000,59.570400,29.125000,12.000000,Testing Tank A - Drawing Water Until 2.0Gallons.... 0.251 ,113.161111,58.266667,58.266667,104.433333,66.700000,0.044269,1.039612,0.060000,0.056000,0.053000,0.000000,8.698352,8.346804,57.667458,0.369510,362.173289,43.420987,6.173553,151.428436,1.050614,0.044630,0.000000,0.000000,115.633333,114.200000,112.933333,112.233333,112.166667,111.800000,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.559000,70.910000,0.371000,0.371000,393.918896,1616327.803199,1522.287000,NatG-1,
09/30/2021,08:14:15.758,58495.65,63458.12,113.540000,0.202880,9.330000,164.740000,0.000000,60.006000,23.040000,0.405100,1.466384,1.422142,63455.000000,50.000000,59.570400,29.125000,12.000000,Testing Tank A - Drawing Water Until 2.0Gallons.... 0.499 ,113.183333,57.866667,58.300000,105.100000,66.700000,0.061886,1.042362,0.060000,0.055000,0.053000,0.000000,8.814199,8.346847,57.668106,0.517275,362.320317,43.438690,6.174039,151.428375,1.064759,0.062487,0.000000,0.000000,115.666667,114.200000,112.966667,112.266667,112.200000,111.800000,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.559000,70.910000,0.367000,0.367000,389.671792,1616327.803199,1522.287000,NatG-1,
09/30/2021,08:14:16.746,58496.65,63459.11,113.510000,0.202830,9.330000,164.750000,0.000000,60.005000,23.020000,0.405100,1.466253,1.421373,63456.000000,50.000000,59.570400,29.125000,12.000000,Testing Tank A - Drawing Water Until 2.0Gallons.... 0.250 ,113.161111,57.233333,58.300000,106.133333,66.700000,0.079115,1.051097,0.061000,0.056000,0.056000,0.000000,8.804749,8.346771,57.680878,0.660355,362.463396,43.455831,6.174359,151.428345,1.063857,0.079789,0.000000,0.000000,115.633333,114.200000,112.933333,112.233333,112.166667,111.800000,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.559000,70.910000,0.367000,0.367000,389.671792,1616328.864975,1522.288000,NatG-1,
09/30/2021,08:14:17.754,58497.65,63460.11,113.550000,0.202900,9.340000,164.750000,0.000000,60.006000,23.040000,0.405200,1.466634,1.420343,63457.000000,50.000000,59.570400,29.125000,12.000000,Testing Tank A - Drawing Water Until 2.0Gallons.... 0.251 ,113.172222,56.933333,58.300000,107.433333,66.700000,0.096722,1.051971,0.058000,0.055000,0.057000,0.000000,8.724219,8.346681,57.699471,0.807320,362.610393,43.473439,6.174313,151.428223,1.054429,0.097574,0.000000,0.000000,115.666667,114.200000,112.900000,112.266667,112.166667,111.833333,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.970000,29.560000,70.910000,0.367000,0.367000,389.671792,1616328.864975,1522.288000,NatG-1,
09/30/2021,08:14:18.747,58498.65,63461.11,113.560000,0.202920,9.340000,164.750000,0.000000,60.008000,23.040000,0.405200,1.467278,1.421275,63458.000000,50.000000,59.570400,29.125000,12.000000,Testing Tank A - Drawing Water Until 2.0Gallons.... 0.499 ,113.133333,57.266667,58.300000,108.933333,66.700000,0.114119,1.049210,0.059000,0.057000,0.054000,0.000000,8.742217,8.346521,57.720097,0.952524,362.756328,43.490838,6.173993,151.428192,1.056959,0.115163,0.000000,0.000000,115.666667,114.200000,112.666667,112.266667,112.166667,111.833333,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.558000,70.910000,0.371000,0.371000,393.918896,1616328.864975,1522.288000,NatG-1,
09/30/2021,08:14:19.753,58499.65,63462.11,113.470000,0.202720,9.320000,164.750000,0.000000,60.008000,23.000000,0.405100,1.466801,1.420816,63459.000000,50.000000,59.570400,29.125000,12.000000,Testing Tank A - Drawing Water Until 2.0Gallons.... 0.250 ,113.105556,57.900000,58.300000,110.466667,66.700000,0.131429,1.049269,0.062000,0.057000,0.057000,0.000000,8.806300,8.346302,57.749836,1.097001,362.900045,43.508150,6.174403,151.428131,1.065078,0.132677,0.000000,0.000000,115.666667,114.200000,112.500000,112.266667,112.166667,111.833333,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.559000,70.910000,0.367000,0.367000,389.671792,1616328.864975,1522.288000,NatG-1,
09/30/2021,08:14:22.756,58502.65,63465.11,113.490000,0.202750,9.320000,164.760000,0.000000,60.011000,23.010000,0.405100,1.466683,1.418099,63462.000000,50.000000,59.570400,29.125000,12.000000,Testing Tank A - Drawing Water Until 2.0Gallons.... 0.500 ,113.133333,57.900000,58.300000,113.566667,66.700000,0.183544,1.046399,0.061000,0.057000,0.056000,0.000000,8.711676,8.346654,57.712910,1.531981,363.335752,43.560260,6.174005,151.428009,1.054393,0.185419,0.000000,0.000000,115.666667,114.200000,112.633333,112.266667,112.166667,111.866667,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.559000,70.910000,0.367000,0.367000,389.671792,1616328.864975,1522.288000,NatG-1,
09/30/2021,08:14:25.746,58505.65,63468.10,113.520000,0.202820,9.330000,164.770000,0.000000,60.015000,23.020000,0.405100,1.465487,1.416050,63465.000000,50.000000,59.570400,28.450000,12.000000,Testing Tank A - Drawing Water Until 2.0Gallons.... 0.500 ,113.116667,57.800000,58.333333,114.700000,66.700000,0.236344,1.031044,0.061000,0.056000,0.058000,0.000000,8.450404,8.346057,57.791187,1.972694,363.776439,43.613057,6.173892,151.428024,1.023046,0.238824,0.000000,0.000000,115.633333,114.166667,112.700000,112.233333,112.133333,111.833333,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.559000,70.910000,0.367000,0.367000,389.671792,1616328.864975,1522.288000,NatG-1,
09/30/2021,08:14:27.744,58507.65,63470.10,113.530000,0.202840,9.330000,164.770000,0.000000,60.016000,23.030000,0.405100,1.465687,1.415925,63467.000000,50.000000,59.570400,27.887500,12.000000,Testing Tank A - Drawing Water Until 2.0Gallons.... 0.500 ,113.127778,57.433333,58.366667,115.033333,66.700000,0.270664,1.019847,0.061000,0.056000,0.055000,0.000000,8.418777,8.346086,57.787029,2.259136,364.062842,43.647464,6.174009,151.428284,1.019298,0.273523,0.000000,0.000000,115.633333,114.200000,112.733333,112.233333,112.133333,111.833333,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.558000,70.910000,0.364000,0.364000,386.486464,1616329.926751,1522.289000,NatG-1,
09/30/2021,08:14:30.748,58510.65,63473.11,113.520000,0.202810,9.330000,164.780000,0.000000,60.014000,23.020000,0.405100,1.466003,1.414993,63470.000000,50.000000,59.570400,27.550000,12.000000,Testing Tank A - Drawing Water Until 2.0Gallons.... 0.499 ,113.105556,57.300000,58.400000,115.233333,66.700000,0.319692,0.955301,0.060000,0.055000,0.054000,0.000000,7.709658,8.346198,57.773685,2.667753,364.471373,43.696398,6.171946,151.428482,0.933487,0.323012,0.000000,0.000000,115.666667,114.266667,112.666667,111.966667,112.200000,111.866667,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.560000,70.910000,0.364000,0.364000,386.486464,1616329.926751,1522.289000,NatG-1,
09/30/2021,08:14:32.749,58512.65,63475.11,113.530000,0.202830,9.330000,164.790000,0.000000,60.016000,23.030000,0.405200,1.466253,1.416190,63472.000000,50.000000,59.570400,28.112500,12.000000,Testing Tank A - Drawing Water Until 2.0Gallons.... 0.499 ,113.011111,59.266667,58.400000,115.300000,66.700000,0.349325,0.931235,0.059000,0.055000,0.056000,0.000000,7.797314,8.345682,57.835022,2.915692,364.719303,43.726034,6.171728,151.428680,0.944115,0.353038,0.000000,0.000000,115.666667,114.266667,112.566667,111.533333,112.166667,111.866667,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.559000,70.910000,0.371000,0.371000,393.918896,1616329.926751,1522.289000,NatG-1,
09/30/2021,08:14:35.753,58515.65,63478.11,113.490000,0.202750,9.320000,164.790000,0.000000,60.018000,23.010000,0.405100,1.466436,1.420037,63475.000000,50.000000,59.570400,28.900000,12.000000,Testing Tank A - Drawing Water Until 2.0Gallons.... 0.500 ,112.800000,57.466667,58.400000,115.333333,66.700000,0.395413,0.928069,0.061000,0.056000,0.056000,0.000000,7.767322,8.345878,57.811749,3.300343,365.103966,43.772124,6.171590,151.428848,0.940491,0.399616,0.000000,0.000000,115.600000,114.233333,112.433333,110.633333,112.100000,111.800000,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.559000,70.910000,0.367000,0.367000,389.671792,1616330.988527,1522.290000,NatG-1,
09/30/2021,08:14:37.751,58517.65,63480.11,113.480000,0.202710,9.320000,164.800000,0.000000,60.019000,23.000000,0.405100,1.465641,1.421748,63477.000000,50.000000,59.570400,29.462500,12.000000,Testing Tank A - Drawing Water Until 2.0Gallons.... 0.500 ,112.755556,57.866667,58.400000,115.400000,66.700000,0.426735,0.942795,0.062000,0.057000,0.056000,0.000000,7.950970,8.345886,57.809521,3.561730,365.365379,43.803521,6.171639,151.429214,0.962743,0.431272,0.000000,0.000000,115.633333,114.300000,112.300000,110.333333,112.133333,111.833333,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.970000,29.560000,70.910000,0.367000,0.367000,389.671792,1616330.988527,1522.290000,NatG-1,
09/30/2021,08:14:40.756,58520.65,63483.11,113.470000,0.202680,9.320000,164.810000,0.000000,60.019000,23.000000,0.405100,1.465709,1.424341,63480.000000,50.000000,59.570400,30.362500,12.000000,Testing Tank A - Drawing Water Until 2.0Gallons.... 0.250 ,112.688889,57.333333,58.500000,115.400000,66.700000,0.474801,0.970025,0.061000,0.055000,0.053000,0.000000,8.197450,8.346104,57.784767,3.963553,365.766561,43.851593,6.171679,151.429718,0.992588,0.479927,0.000000,0.000000,115.633333,114.300000,112.166667,110.100000,112.133333,111.800000,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.559000,70.910000,0.371000,0.371000,393.918896,1616330.988527,1522.290000,NatG-1,
09/30/2021,08:14:42.755,58522.65,63485.11,113.460000,0.202670,9.320000,164.810000,0.000000,60.018000,22.990000,0.405100,1.465535,1.422263,63482.000000,50.000000,59.570400,30.925000,12.000000,Testing Tank A - Drawing Water Until 2.0Gallons.... 0.446 ,112.683333,57.966667,58.500000,115.400000,66.700000,0.508210,0.989886,0.059000,0.054000,0.056000,0.000000,8.307779,8.346221,57.768776,4.241704,366.045403,43.885006,6.172485,151.430038,1.005948,0.513607,0.000000,0.000000,115.633333,114.333333,112.100000,110.100000,112.100000,111.833333,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.559000,70.910000,0.371000,0.371000,393.918896,1616330.988527,1522.290000,NatG-1,
09/30/2021,08:14:45.745,58525.65,63488.10,113.430000,0.202610,9.310000,164.820000,0.000000,60.017000,22.980000,0.405100,1.467252,1.421053,63485.000000,50.000000,59.570400,30.925000,12.000000,Testing Tank A - Drawing Water Until 2.0Gallons.... 0.500 ,112.494444,58.433333,58.500000,115.400000,66.700000,0.556357,1.005160,0.060000,0.056000,0.054000,0.000000,8.391505,8.346519,57.734879,4.643547,366.446585,43.933404,6.172357,151.430450,1.016085,0.562264,0.000000,0.000000,115.600000,114.400000,111.800000,110.266667,111.100000,111.800000,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.559000,70.910000,0.371000,0.371000,393.918896,1616332.050303,1522.291000,NatG-1,
09/30/2021,08:14:50.747,58530.65,63493.11,113.440000,0.202650,9.310000,164.830000,0.000000,60.014000,22.990000,0.405100,1.466568,1.421456,63490.000000,50.000000,59.570400,30.925000,12.000000,Testing Tank A - Drawing Water Until 2.0Gallons.... 0.251 ,112.383333,57.466667,58.500000,115.400000,66.700000,0.639464,1.007597,0.060000,0.055000,0.056000,0.000000,8.552192,8.346333,57.712639,5.337181,367.140941,44.016179,6.172138,151.431442,1.035542,0.646253,0.000000,0.000000,115.600000,114.433333,111.966667,110.533333,109.966667,111.800000,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.559000,70.910000,0.371000,0.371000,393.918896,1616332.050303,1522.291000,NatG-1,
09/30/2021,08:14:53.751,58533.65,63496.11,113.480000,0.202710,9.320000,164.840000,0.000000,60.015000,23.000000,0.405100,1.467022,1.419898,63493.000000,50.000000,59.570400,30.925000,12.000000,Testing Tank A - Drawing Water Until 2.0Gallons.... 0.499 ,112.350000,57.333333,58.500000,115.400000,66.700000,0.689394,0.996198,0.060000,0.055000,0.055000,0.000000,8.244854,8.346157,57.711403,5.753930,367.557640,44.066190,6.171628,151.431747,0.998328,0.696715,0.000000,0.000000,115.600000,114.400000,112.266667,110.600000,109.433333,111.800000,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.559000,70.910000,0.371000,0.371000,393.918896,1616332.050303,1522.291000,NatG-1,
09/30/2021,08:14:55.753,58535.65,63498.11,113.460000,0.202670,9.320000,164.850000,0.000000,60.015000,22.990000,0.405100,1.466818,1.417680,63495.000000,50.000000,59.570400,30.925000,12.000000,Testing Tank A - Drawing Water Until 2.0Gallons.... 0.499 ,112.333333,59.166667,58.500000,115.400000,66.700000,0.722098,0.986733,0.061000,0.055000,0.055000,0.000000,8.198965,8.346199,57.699364,6.026892,367.830591,44.098810,6.171173,151.431976,0.992772,0.729766,0.000000,0.000000,115.600000,114.400000,112.033333,110.633333,109.633333,111.700000,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.559000,70.910000,0.374000,0.374000,397.104224,1616333.112079,1522.292000,NatG-1,
09/30/2021,08:14:58.756,58538.65,63501.11,113.460000,0.202660,9.310000,164.850000,0.000000,60.018000,22.990000,0.405100,1.466792,1.417063,63498.000000,50.000000,59.570400,30.925000,12.000000,Testing Tank A - Drawing Water Until 2.0Gallons.... 0.500 ,112.116667,57.466667,58.500000,115.400000,66.700000,0.771392,0.987773,0.061000,0.057000,0.057000,0.000000,8.204942,8.346164,57.680939,6.438299,368.241976,44.148103,6.170640,151.432281,0.993495,0.779581,0.000000,0.000000,115.600000,114.400000,111.500000,110.700000,109.700000,110.800000,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.559000,70.910000,0.367000,0.367000,389.671792,1616333.112079,1522.292000,NatG-1,
09/30/2021,08:15:00.755,58540.65,63503.11,113.460000,0.202670,9.320000,164.860000,0.000000,60.016000,23.000000,0.405100,1.466275,1.416534,63500.000000,50.000000,59.570400,31.037500,12.000000,Testing Tank A - Drawing Water Until 2.0Gallons.... 0.501 ,112.133333,57.833333,58.500000,115.400000,66.700000,0.804685,0.946896,0.061000,0.055000,0.056000,0.000000,7.928266,8.346240,57.674828,6.716199,368.519846,44.181471,6.170173,151.432220,0.959994,0.813231,0.000000,0.000000,115.600000,114.333333,111.433333,110.733333,109.866667,110.833333,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.559000,70.910000,0.374000,0.374000,397.104224,1616333.112079,1522.292000,NatG-1,
09/30/2021,08:15:03.743,58543.65,63506.10,113.390000,0.202520,9.300000,164.870000,0.000000,60.012000,22.960000,0.405100,1.466226,1.416880,63503.000000,50.000000,59.570400,31.712500,12.000000,Testing Tank A - Drawing Water Until 2.0Gallons.... 0.446 ,112.122222,56.700000,58.500000,115.400000,66.700000,0.852676,1.019451,0.060000,0.055000,0.055000,0.000000,8.583409,8.346106,57.661205,7.116685,368.920421,44.229394,6.171642,151.432877,1.039322,0.861724,0.000000,0.000000,115.600000,114.200000,111.333333,110.833333,110.133333,110.633333,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.559000,70.910000,0.371000,0.371000,393.918896,1616333.112079,1522.292000,NatG-1,
09/30/2021,08:15:08.746,58548.65,63511.11,113.380000,0.202520,9.300000,164.880000,0.000000,60.009000,22.960000,0.405100,1.465534,1.418681,63508.000000,50.000000,59.570400,31.262500,12.000000,Testing Tank A - Drawing Water Until 2.0Gallons.... 0.500 ,111.955556,59.866667,58.400000,115.400000,66.700000,0.937080,0.982690,0.064000,0.054000,0.053000,0.000000,8.208673,8.346434,57.614559,7.821169,369.624858,44.313873,6.170130,151.432968,0.993947,0.947026,0.000000,0.000000,115.600000,114.100000,111.233333,111.000000,110.000000,109.800000,88.500000,0,0,0,0,0,1061.776,1382.603,0.590,93.563,5.792,0.359,30.540000,0.980000,29.559000,70.910000,0.371000,0.371000,393.918896,1616334.173855,1522.293000,NatG-1,
