Equipment Description,Manufacturer,Model Number,Calibration ID,Accuracy,Last Calibrated,Calibration Due,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
System Date,System Time,Elapsed Time (sec),Software Elapsed Time (sec),Voltage (V),RMS Current (Amps),Power (Watts),Watt Hours (Wh),Voltage Total Harmonic Distortion,Frequency (Hz),Apparent Power (VA),Power Factor,Current Crest Factor,Voltage Crest Factor,Integration Time (sec),Intellifaucet Valve (%),Intellifaucet Temperature (F),Proportioning Valve (%),Draw Count,Program Status,TC Tree Average,TC Down,RTD IN,RTD Out,RTD Ambient,Totalized Flow (Gallons),Flow Rate (GPM),Pressure - Port 1,Pressure - Port 2,Pressure - Port 3,Pressure - Port 4,Mass Flow Rate(lb/min),Density(gm/cm³),Flow Meter Inlet Temperature(°F),Draw Weight(lbs),Total Weight Inventory(lbs),Total Gallons Inventory(US Gallon),Drive Gain (%),Raw Tube Frequency (Hz),Hot Flow Rate-Calculated(US GPM),Hot Gallons-Calculated(US Gallon),Hot Flow Rate-Laurel(US GPM),Hot Gallons-Laurel(US Gallon),T1,T2,T3,T4,T5,T6,User Setpoint (0x4024),Tank Setpoint (°F) - (0x4026),T1 Temp Lower Tank (°F) - (0x405F),T2 Temp Upper Tank (°F) - (0x4060),MeasuredCurrent (0x4065),Line Voltage (0x4066),User UI Mode (0X4020),Upper Element (0x4068),Lower Element (0x4068),Compressor (0x4068),Fan (0x4068),Depletion - (0x40CB),Personality - (0x0035),T6 Temp (°F) - (0x406E),T7 Temp (°F) - (0x40B9),MixValveAbsoluteStepPosition - (0x400B),Flow State - (0X4069),T3A TEMP EVAP IN (°F) - (0x4061),T3B TEMP EVAP OUT (°F) -(0x4062),T4 TEMP COMP DISCHARGE (°F) - (0x4063),T5 TEMP AMBIENT (°F)- (0x4064),EEV Position - (0X4067),Condensate Sensor - (0x40BC),Fan (RPM) - (0xF073),PWM (%) - (0xF056),Compressor Speed (RPM) - (0xF093),Compressor Target (RPM) - (0xF081),Compressor Power (W) - (0xF092),Inverter IGBT Temp (°C) - (0xF280),Inverter Chip Temp (°C) - (0xF284),Viasala-Temperature Probe 1 (°F),Viasala-Humidity Probe 1 (%),Viasala-Temperature Probe 2 (°F),Viasala-Humidity Probe 2 (%)
11/21/2024,15:58:22.834,2420.90,75987.42,119.540000,7.514000,897.800000,986.740000,0.000000,60.002000,898.300000,0.999500,1.543120,1.434750,10506.000000,15.175000,0.000000,0.000000,2.000000,Heating Tanks.... ,68.394444,62.349853,61.946121,101.093333,69.413876,0.002000,0.000000,-120.900002,-35.400002,-51.500000,-0.001000,0.000000,0.998044,63.806519,0.038843,772.812383,92.669699,5.646000,151.364777,0.000000,0.005000,0.000000,0.000000,82.599998,78.366669,63.700001,62.299999,61.799999,61.599998,125,140,62.900000,81.400000,8.800000,119.000000,Hybrid,1,0,0,1,3.000000,31.000000,88.600000,80.700000,3600.000000,0.000000,69.900000,70.000000,84.100000,70.100000,450,95,1177,90,3500,4200,0,0.000000,0.000000,68.323,48.971,68.281,48.836
11/21/2024,15:58:25.835,2423.90,75990.42,119.530000,7.517000,898.000000,987.490000,0.000000,60.001000,898.500000,0.999500,1.538247,1.434786,10509.000000,15.175000,0.000000,0.000000,2.000000,Heating Tanks.... ,68.405555,62.360504,61.953876,101.073334,69.417549,0.002000,0.000000,-120.699997,-35.400002,-51.400002,0.000000,0.000000,0.998051,63.810043,0.038843,772.812383,92.669699,5.646917,151.364548,0.000000,0.005000,0.000000,0.000000,82.599998,78.400002,63.700001,62.333333,61.799999,61.599998,125,140,62.900000,81.400000,8.800000,119.000000,Hybrid,1,0,0,1,3.000000,31.000000,88.500000,80.700000,3600.000000,0.000000,69.900000,69.900000,84.100000,70.100000,450,95,1177,90,3500,4200,0,0.000000,0.000000,68.325,48.970,68.283,48.834
11/21/2024,15:58:28.835,2426.90,75993.42,119.530000,7.520000,898.300000,988.230000,0.000000,60.000000,898.800000,0.999500,1.540293,1.433782,10512.000000,15.175000,0.000000,0.000000,2.000000,Heating Tanks.... ,68.405555,62.370859,61.958775,101.059998,69.419386,0.002000,0.000000,-119.800003,-35.299999,-51.700001,0.000000,0.000000,0.998098,63.766289,0.038843,772.812383,92.669699,5.646420,151.364426,0.000000,0.005000,0.000000,0.000000,82.599998,78.400002,63.700001,62.333333,61.799999,61.599998,125,140,62.900000,81.400000,8.800000,119.000000,Hybrid,1,0,0,1,3.000000,31.000000,88.400000,80.500000,3600.000000,0.000000,69.900000,69.900000,84.100000,70.100000,450,95,1174,90,3500,4200,0,0.000000,0.000000,68.327,48.968,68.285,48.833
11/21/2024,15:58:31.836,2429.90,75996.42,119.530000,7.522000,898.600000,988.980000,0.000000,59.999000,899.100000,0.999400,1.540415,1.434368,10515.000000,15.175000,0.000000,0.000000,2.000000,Heating Tanks.... ,68.416666,62.380031,61.961836,101.040001,69.418162,0.002000,0.000000,-117.900002,-35.500000,-51.900002,0.000000,0.000000,0.998102,63.772606,0.038843,772.812383,92.669699,5.645994,151.364258,0.000000,0.005000,0.000000,0.000000,82.633331,78.466667,63.700001,62.299999,61.799999,61.599998,125,140,62.900000,81.400000,8.800000,119.000000,Hybrid,1,0,0,1,3.000000,31.000000,88.400000,80.500000,3600.000000,0.000000,69.900000,69.900000,84.100000,70.100000,450,95,1174,90,3500,4200,0,0.000000,0.000000,68.330,48.967,68.287,48.831
11/21/2024,15:58:34.836,2432.90,75999.42,119.540000,7.521000,898.600000,989.730000,0.000000,59.999000,899.100000,0.999400,1.544077,1.435754,10518.000000,15.175000,0.000000,0.000000,2.000000,Heating Tanks.... ,68.438888,62.388463,61.969184,101.026665,69.413876,0.002000,0.000000,-115.000000,-36.099998,-51.599998,0.000000,0.000000,0.998084,63.799786,0.038843,772.812383,92.669699,5.645716,151.364151,0.000000,0.005000,0.000000,0.000000,82.699997,78.500000,63.700001,62.333333,61.799999,61.599998,125,140,62.900000,81.500000,8.800000,119.000000,Hybrid,1,0,0,1,3.000000,31.000000,88.400000,80.600000,3600.000000,0.000000,69.900000,69.900000,84.000000,70.100000,450,95,1174,90,3500,4200,0,0.000000,0.000000,68.332,48.965,68.289,48.830
11/21/2024,15:58:37.838,2435.90,76002.42,119.540000,7.518000,898.300000,990.480000,0.000000,60.003000,898.700000,0.999500,1.540702,1.434666,10521.000000,15.175000,0.000000,0.000000,2.000000,Heating Tanks.... ,68.433332,62.396895,61.980817,101.006666,69.408366,0.002000,0.000000,-111.500000,-37.799999,-50.799999,0.001000,0.000000,0.998080,63.815685,0.038843,772.812383,92.669699,5.646288,151.364029,0.000000,0.005000,0.000000,0.000000,82.699997,78.500000,63.700001,62.299999,61.799999,61.599998,125,140,62.900000,81.500000,8.800000,119.000000,Hybrid,1,0,0,1,3.000000,31.000000,88.400000,80.700000,3600.000000,0.000000,69.900000,69.900000,84.000000,70.100000,450,95,1174,90,3500,4200,0,0.000000,0.000000,68.334,48.963,68.291,48.828
11/21/2024,15:58:40.839,2438.90,76005.42,119.520000,7.517000,897.900000,991.230000,0.000000,60.001000,898.400000,0.999500,1.545031,1.435492,10524.000000,15.175000,0.000000,0.000000,2.000000,Heating Tanks.... ,68.433332,62.405327,61.988981,100.973335,69.402856,0.002000,0.000000,-107.199997,-40.700001,-49.000000,0.000000,0.000000,0.998057,63.844742,0.038843,772.812383,92.669699,5.646288,151.363861,0.000000,0.005000,0.000000,0.000000,82.699997,78.533333,63.700001,62.299999,61.766666,61.599998,125,140,62.900000,81.500000,8.800000,119.000000,Hybrid,1,0,0,1,3.000000,31.000000,88.400000,80.600000,3600.000000,0.000000,69.900000,69.900000,83.900000,70.000000,450,95,1174,90,3500,4200,0,0.000000,0.000000,68.336,48.962,68.293,48.826
11/21/2024,15:58:43.839,2441.90,76008.42,119.540000,7.518000,898.300000,991.980000,0.000000,60.003000,898.700000,0.999500,1.540436,1.436256,10527.000000,15.175000,0.000000,0.000000,2.000000,Heating Tanks.... ,68.472222,62.413759,61.994083,100.959999,69.401632,0.002000,0.000000,-101.800003,-44.299999,-46.200001,0.000000,0.000000,0.998052,63.857132,0.038843,772.812383,92.669699,5.646669,151.363724,0.000000,0.005000,0.000000,0.000000,82.766668,78.566666,63.700001,62.400002,61.799999,61.599998,125,140,62.900000,81.500000,8.800000,119.000000,Hybrid,1,0,0,1,3.000000,31.000000,88.300000,80.400000,3600.000000,0.000000,69.900000,69.900000,83.900000,70.000000,450,95,1178,90,3500,4200,0,0.000000,0.000000,68.338,48.960,68.295,48.825
11/21/2024,15:58:46.840,2444.90,76011.42,119.530000,7.521000,898.500000,992.720000,0.000000,60.003000,899.000000,0.999400,1.545140,1.433782,10530.000000,15.175000,0.000000,0.000000,2.000000,Heating Tanks.... ,68.466667,62.422486,62.000204,100.953334,69.403468,0.002000,0.000000,-94.099998,-48.000000,-42.599998,0.001000,0.000000,0.998076,63.842548,0.038843,772.812383,92.669699,5.646498,151.363510,0.000000,0.005000,0.000000,0.000000,82.800003,78.599998,63.700001,62.299999,61.799999,61.599998,125,140,62.900000,81.600000,8.800000,119.000000,Hybrid,1,0,0,1,3.000000,31.000000,88.300000,80.300000,3600.000000,0.000000,69.900000,69.900000,83.900000,70.000000,450,95,1178,90,3500,4200,0,0.000000,0.000000,68.340,48.958,68.297,48.823
11/21/2024,15:58:49.841,2447.90,76014.43,119.540000,7.521000,898.600000,993.470000,0.000000,59.999000,899.100000,0.999400,1.541816,1.435252,10533.000000,15.175000,0.000000,0.000000,2.000000,Heating Tanks.... ,68.472222,62.431806,62.006326,100.933334,69.404693,0.002000,0.000000,-85.699997,-51.700001,-38.200001,0.000000,0.000000,0.998072,63.857647,0.038843,772.812383,92.669699,5.647192,151.363312,0.000000,0.005000,0.000000,0.000000,82.800003,78.599998,63.700001,62.333333,61.799999,61.599998,125,140,62.900000,81.600000,8.800000,119.000000,Hybrid,1,0,0,1,3.000000,31.000000,88.300000,80.100000,3600.000000,0.000000,69.900000,69.900000,83.900000,70.000000,450,95,1178,90,3500,4200,0,0.000000,0.000000,68.342,48.957,68.299,48.822
11/21/2024,15:58:52.842,2450.90,76017.43,119.520000,7.520000,898.300000,994.220000,0.000000,60.000000,898.800000,0.999400,1.544681,1.435492,10536.000000,15.175000,0.000000,0.000000,2.000000,Heating Tanks.... ,68.461111,62.441717,62.012856,100.919998,69.402244,0.002000,0.000000,-85.400002,-53.700001,-33.400002,0.000000,0.000000,0.998068,63.867004,0.038843,772.812383,92.669699,5.646144,151.363098,0.000000,0.005000,0.000000,0.000000,82.800003,78.599998,63.700001,62.299999,61.766666,61.599998,125,140,62.900000,81.600000,8.800000,119.000000,Hybrid,1,0,0,1,3.000000,31.000000,88.200000,80.100000,3600.000000,0.000000,69.900000,69.900000,83.800000,70.000000,450,95,1178,90,3500,4200,0,0.000000,0.000000,68.345,48.955,68.301,48.820
11/21/2024,15:58:55.843,2453.90,76020.43,119.550000,7.520000,898.500000,994.970000,0.000000,59.997000,899.000000,0.999500,1.538963,1.433542,10539.000000,15.175000,0.000000,0.000000,2.000000,Heating Tanks.... ,68.494444,62.451628,62.018162,100.900002,69.402244,0.002000,0.000000,-90.199997,-53.099998,-33.700001,0.000000,0.000000,0.998057,63.891296,0.038843,772.812383,92.669699,5.646832,151.363052,0.000000,0.005000,0.000000,0.000000,82.900002,78.666664,63.700001,62.333333,61.733334,61.633333,125,140,62.900000,81.600000,8.800000,119.000000,Hybrid,1,0,0,1,3.000000,31.000000,88.200000,80.100000,3600.000000,0.000000,69.800000,69.900000,83.800000,70.000000,450,95,1178,90,3500,4200,0,0.000000,0.000000,68.347,48.953,68.304,48.819
11/21/2024,15:58:58.844,2456.90,76023.43,119.530000,7.518000,898.200000,995.720000,0.000000,60.002000,898.700000,0.999500,1.541899,1.435372,10542.000000,15.175000,0.000000,0.000000,2.000000,Heating Tanks.... ,68.505555,62.461687,62.023468,100.880002,69.406529,0.002000,0.000000,-96.300003,-49.799999,-35.299999,0.000000,0.000000,0.998097,63.856258,0.038843,772.812383,92.669699,5.646674,151.362915,0.000000,0.005000,0.000000,0.000000,82.900002,78.699997,63.700001,62.333333,61.766666,61.633333,125,140,62.900000,81.700000,8.800000,119.000000,Hybrid,1,0,0,1,3.000000,31.000000,88.200000,80.000000,3600.000000,0.000000,69.800000,69.900000,83.800000,70.000000,450,95,1176,90,3500,4200,0,0.000000,0.000000,68.349,48.952,68.306,48.817
11/21/2024,15:59:01.844,2459.90,76026.43,119.540000,7.521000,898.500000,996.470000,0.000000,59.999000,899.000000,0.999400,1.545007,1.437259,10545.000000,15.175000,0.000000,0.000000,2.000000,Heating Tanks.... ,68.505556,62.471154,62.027550,100.863335,69.407142,0.002000,0.000000,-101.800003,-46.000000,-38.299999,0.000000,0.000000,0.998077,63.886047,0.038843,772.812383,92.669699,5.646538,151.362762,0.000000,0.005000,0.000000,0.000000,82.900002,78.733332,63.700001,62.333333,61.733334,61.633333,125,140,62.900000,81.700000,8.800000,119.000000,Hybrid,1,0,0,1,3.000000,31.000000,88.100000,79.900000,3600.000000,0.000000,69.800000,69.900000,83.800000,70.000000,450,95,1176,90,3500,4200,0,0.000000,0.000000,68.351,48.950,68.308,48.815
11/21/2024,15:59:04.844,2462.90,76029.43,119.520000,7.521000,898.500000,997.220000,0.000000,59.999000,899.000000,0.999400,1.539822,1.434488,10548.000000,15.175000,0.000000,0.000000,2.000000,Heating Tanks.... ,68.500000,62.479586,62.029182,100.849998,69.401019,0.002000,0.000000,-109.300003,-42.099998,-41.400002,0.000000,0.000000,0.998126,63.839031,0.038843,772.812383,92.669699,5.646175,151.362640,0.000000,0.005000,0.000000,0.000000,82.900002,78.733332,63.700001,62.333333,61.733334,61.599998,125,140,62.900000,81.700000,8.800000,119.000000,Hybrid,1,0,0,1,3.000000,31.000000,88.100000,80.500000,3600.000000,0.000000,69.800000,69.900000,83.800000,69.900000,450,95,1176,90,3500,4200,0,0.000000,0.000000,68.353,48.948,68.310,48.814
11/21/2024,15:59:07.846,2465.90,76032.43,119.540000,7.525000,899.000000,997.960000,0.000000,60.002000,899.600000,0.999400,1.543654,1.435252,10551.000000,15.175000,0.000000,0.000000,2.000000,Heating Tanks.... ,68.511112,62.487130,62.032448,100.830002,69.395509,0.002000,0.000000,-115.000000,-38.900002,-44.200001,0.000000,0.000000,0.998134,63.842117,0.038843,772.812383,92.669699,5.647190,151.362381,0.000000,0.005000,0.000000,0.000000,82.900002,78.800003,63.666667,62.333333,61.733334,61.633333,125,140,62.900000,81.700000,8.800000,119.000000,Hybrid,1,0,0,1,3.000000,31.000000,88.100000,80.300000,3600.000000,0.000000,69.800000,69.900000,83.800000,69.900000,450,95,1176,90,3500,4200,0,0.000000,0.000000,68.355,48.947,68.312,48.812
11/21/2024,15:59:10.845,2468.90,76035.43,119.540000,7.521000,898.600000,998.710000,0.000000,60.000000,899.100000,0.999400,1.541417,1.436256,10554.000000,15.175000,0.000000,0.000000,2.000000,Heating Tanks.... ,68.533334,62.493639,62.039183,100.800003,69.391836,0.002000,0.000000,-119.800003,-36.900002,-46.799999,0.001000,0.000000,0.998112,63.871250,0.038843,772.812383,92.669699,5.647517,151.362259,0.000000,0.005000,0.000000,0.000000,82.933334,78.833336,63.700001,62.333333,61.766666,61.633333,125,140,62.800000,81.800000,8.800000,119.000000,Hybrid,1,0,0,1,3.000000,31.000000,88.100000,80.100000,3600.000000,0.000000,69.800000,69.900000,83.800000,69.900000,450,95,1176,90,3500,4200,0,0.000000,0.000000,68.357,48.945,68.314,48.810
11/21/2024,15:59:13.845,2471.90,76038.43,119.530000,7.521000,898.400000,999.460000,0.000000,59.997000,898.900000,0.999400,1.540354,1.433280,10557.000000,15.175000,0.000000,0.000000,2.000000,Heating Tanks.... ,68.500000,62.498965,62.048367,100.790001,69.389999,0.002000,0.000000,-121.699997,-35.599998,-49.799999,0.000000,0.000000,0.998117,63.877522,0.038843,772.812383,92.669699,5.647364,151.362152,0.000000,0.005000,0.000000,0.000000,82.900002,78.833336,63.666667,62.299999,61.700001,61.599998,125,140,62.800000,81.800000,8.800000,119.000000,Hybrid,1,0,0,1,3.000000,31.000000,88.000000,80.100000,3600.000000,0.000000,69.800000,69.800000,83.800000,69.900000,450,95,1175,90,3500,4200,0,0.000000,0.000000,68.359,48.943,68.316,48.809
11/21/2024,15:59:16.845,2474.90,76041.43,119.530000,7.521000,898.400000,1000.200000,0.000000,60.002000,898.900000,0.999400,1.540487,1.434284,10560.000000,15.175000,0.000000,0.000000,2.000000,Heating Tanks.... ,68.550000,62.503402,62.055714,100.769997,69.389999,0.002000,0.000000,-119.000000,-35.400002,-51.900002,0.000000,0.000000,0.998094,63.908775,0.038843,772.812383,92.669699,5.647249,151.362000,0.000000,0.005000,0.000000,0.000000,82.933334,78.900002,63.700001,62.333333,61.799999,61.633333,125,140,62.800000,81.800000,8.800000,119.000000,Hybrid,1,0,0,1,3.000000,31.000000,88.000000,80.400000,3600.000000,0.000000,69.800000,69.800000,83.700000,69.900000,450,95,1175,90,3500,4200,0,0.000000,0.000000,68.362,48.942,68.318,48.807
11/21/2024,15:59:19.846,2477.90,76044.43,119.530000,7.518000,898.200000,1001.000000,0.000000,60.000000,898.700000,0.999400,1.552807,1.436459,10563.000000,15.175000,0.000000,0.000000,2.000000,Heating Tanks.... ,68.561111,62.507988,62.061633,100.750000,69.389999,0.002000,0.000000,-115.400002,-36.000000,-51.700001,0.000000,0.000000,0.998092,63.918995,0.038843,772.812383,92.669699,5.646927,151.361832,0.000000,0.005000,0.000000,0.000000,82.966667,78.933334,63.700001,62.333333,61.799999,61.633333,125,140,62.800000,81.800000,8.800000,119.000000,Hybrid,1,0,0,1,3.000000,31.000000,88.000000,80.700000,3600.000000,0.000000,69.800000,69.800000,83.700000,69.900000,450,95,1175,90,3500,4200,0,0.000000,0.000000,68.364,48.940,68.320,48.806
11/21/2024,15:59:22.845,2480.90,76047.43,119.540000,7.517000,898.100000,1001.700000,0.000000,60.002000,898.600000,0.999500,1.538912,1.433746,10566.000000,15.175000,0.000000,0.000000,2.000000,Heating Tanks.... ,68.544445,62.513165,62.071430,100.730003,69.389999,0.002000,0.000000,-111.400002,-37.900002,-50.900002,0.000000,0.000000,0.998073,63.949806,0.038843,772.812383,92.669699,5.647812,151.361649,0.000000,0.005000,0.000000,0.000000,82.966667,78.933334,63.666667,62.333333,61.733334,61.633333,125,140,62.800000,81.800000,8.800000,119.000000,Hybrid,1,0,0,1,3.000000,31.000000,87.900000,80.900000,3600.000000,0.000000,69.800000,69.800000,83.700000,69.900000,450,95,1175,90,3500,4200,0,0.000000,0.000000,68.366,48.938,68.322,48.804
11/21/2024,15:59:25.846,2483.90,76050.43,119.520000,7.515000,897.700000,1002.500000,0.000000,60.000000,898.200000,0.999500,1.539854,1.434488,10569.000000,15.175000,0.000000,0.000000,2.000000,Heating Tanks.... ,68.566667,62.519083,62.080002,100.716667,69.389999,0.002000,0.000000,-107.900002,-40.299999,-49.400002,0.000000,0.000000,0.998066,63.962528,0.038843,772.812383,92.669699,5.647941,151.361526,0.000000,0.005000,0.000000,0.000000,83.000000,79.000000,63.700001,62.333333,61.733334,61.633333,125,140,62.800000,81.900000,8.800000,119.000000,Hybrid,1,0,0,1,3.000000,31.000000,87.900000,81.100000,3600.000000,0.000000,69.800000,69.800000,83.700000,69.900000,450,95,1175,90,3500,4200,0,0.000000,0.000000,68.368,48.936,68.324,48.802
11/21/2024,15:59:28.845,2486.90,76053.43,119.550000,7.520000,898.500000,1003.200000,0.000000,60.000000,899.000000,0.999400,1.547340,1.434630,10572.000000,15.175000,0.000000,0.000000,2.000000,Heating Tanks.... ,68.561111,62.525591,62.089185,100.703334,69.389999,0.002000,0.000000,-103.699997,-43.000000,-47.299999,0.000000,0.000000,0.998090,63.947083,0.038843,772.812383,92.669699,5.648237,151.361389,0.000000,0.005000,0.000000,0.000000,83.000000,79.000000,63.666667,62.333333,61.733334,61.633333,125,140,62.800000,81.900000,8.800000,119.000000,Hybrid,1,0,0,1,3.000000,31.000000,87.900000,81.100000,3600.000000,0.000000,69.800000,69.800000,83.700000,69.900000,450,95,1176,90,3500,4200,0,0.000000,0.000000,68.370,48.935,68.326,48.801
11/21/2024,15:59:31.845,2489.90,76056.43,119.530000,7.521000,898.500000,1004.000000,0.000000,60.002000,899.000000,0.999400,1.538226,1.434786,10575.000000,15.175000,0.000000,0.000000,2.000000,Heating Tanks.... ,68.561111,62.532840,62.100817,100.690002,69.389999,0.002000,0.000000,-98.099998,-46.000000,-44.599998,0.000000,0.000000,0.998081,63.967236,0.038843,772.812383,92.669699,5.647916,151.361191,0.000000,0.005000,0.000000,0.000000,83.066666,79.033333,63.666667,62.299999,61.700001,61.599998,125,140,62.800000,81.900000,8.800000,119.000000,Hybrid,1,0,0,1,3.000000,31.000000,87.900000,80.800000,3600.000000,0.000000,69.800000,69.800000,83.700000,69.900000,450,95,1176,90,3500,4200,0,0.000000,0.000000,68.372,48.933,68.328,48.799
11/21/2024,15:59:34.845,2492.90,76059.43,119.550000,7.524000,898.900000,1004.700000,0.000000,59.996000,899.400000,0.999400,1.547980,1.437139,10578.000000,15.175000,0.000000,0.000000,2.000000,Heating Tanks.... ,68.605555,62.541124,62.108164,100.669998,69.389999,0.002000,0.000000,-92.400002,-48.799999,-42.000000,0.000000,0.000000,0.998047,64.010887,0.038843,772.812383,92.669699,5.648648,151.360992,0.000000,0.005000,0.000000,0.000000,83.099998,79.099998,63.700001,62.333333,61.799999,61.599998,125,140,62.800000,81.900000,8.800000,119.000000,Hybrid,1,0,0,1,3.000000,31.000000,87.900000,80.800000,3600.000000,0.000000,69.700000,69.800000,83.700000,69.900000,450,95,1176,90,3500,4200,0,0.000000,0.000000,68.374,48.931,68.330,48.797
11/21/2024,15:59:37.845,2495.90,76062.43,119.520000,7.520000,898.400000,1005.400000,0.000000,60.001000,898.900000,0.999400,1.548936,1.435994,10581.000000,15.175000,0.000000,0.000000,2.000000,Heating Tanks.... ,68.627777,62.550443,62.111225,100.659999,69.389999,0.002000,0.000000,-87.099998,-51.099998,-39.500000,0.000000,0.000000,0.998054,64.011246,0.038843,772.812383,92.669699,5.648516,151.360901,0.000000,0.005000,0.000000,0.000000,83.166664,79.099998,63.700001,62.366667,61.766666,61.666667,125,140,62.800000,82.000000,8.800000,119.000000,Hybrid,1,0,0,1,3.000000,31.000000,87.800000,80.900000,3600.000000,0.000000,69.700000,69.800000,83.700000,69.900000,450,95,1176,90,3500,4200,0,0.000000,0.000000,68.374,48.931,68.330,48.797
11/21/2024,15:59:40.848,2498.90,76065.43,119.540000,7.522000,898.700000,1006.200000,0.000000,59.999000,899.200000,0.999400,1.545334,1.435252,10584.000000,15.175000,0.000000,0.000000,2.000000,Heating Tanks.... ,68.633333,62.562129,62.114899,100.630000,69.389999,0.002000,0.000000,-84.199997,-52.599998,-36.799999,0.000000,0.000000,0.998068,64.005615,0.038843,772.812383,92.669699,5.648655,151.360703,0.000000,0.005000,0.000000,0.000000,83.199997,79.099998,63.700001,62.366667,61.799999,61.633333,125,140,62.800000,82.000000,8.800000,119.000000,Hybrid,1,0,0,1,3.000000,31.000000,87.800000,80.800000,3600.000000,0.000000,69.700000,69.700000,83.600000,69.900000,450,95,1176,90,3500,4200,0,0.000000,0.000000,68.376,48.930,68.332,48.796
