10/08/2024,18:32:41.650,2581.65,7242.08,240.410000,23.219000,5582.000000,9768.300000,0.000000,59.994000,5582.000000,1.000000,1.395538,1.395657,7240.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,77.755556,58.575443,58.599998,103.199997,70.900002,0.000000,0.000000,-0.020000,0.002000,0.002000,0.002000,0.000000,8.334379,60.427219,0.000000,490.767687,58.813688,6.983399,151.873260,0.000000,0.000000,0.000000,0.000000,95.266668,92.833336,70.666664,70.466667,69.900002,67.400002,1,0,0,0,0
10/08/2024,18:32:44.650,2584.65,7245.08,240.350000,23.213000,5579.000000,9773.000000,0.000000,59.993000,5579.000000,1.000000,1.395985,1.396131,7243.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,77.783334,58.586094,58.599998,103.199997,70.900002,0.000000,0.000000,-0.020000,0.002000,0.002000,0.002000,0.000000,8.334467,60.426342,0.000000,490.767687,58.813688,6.983793,151.873138,0.000000,0.000000,0.000000,0.000000,95.466667,92.800003,70.666664,70.466667,69.900002,67.400002,1,0,0,0,0
10/08/2024,18:32:47.651,2587.65,7248.08,240.070000,23.186000,5566.000000,9777.600000,0.000000,59.995000,5566.000000,1.000000,1.395842,1.396176,7246.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,77.866667,58.597336,58.599998,103.199997,70.900002,0.000000,0.000000,-0.020000,0.002000,0.003000,0.002000,0.000000,8.334537,60.429230,0.000000,490.767687,58.813688,6.983262,151.872925,0.000000,0.000000,0.000000,0.000000,95.633331,93.166667,70.633331,70.466667,69.900002,67.400002,1,0,0,0,0
10/08/2024,18:32:50.652,2590.65,7251.08,240.350000,23.213000,5579.000000,9782.200000,0.000000,59.996000,5579.000000,1.000000,1.395985,1.396006,7249.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,77.866667,58.609319,58.599998,103.199997,70.900002,0.000000,0.000000,-0.020000,0.002000,0.002000,0.002000,0.000000,8.334296,60.471283,0.000000,490.767687,58.813688,6.983027,151.872757,0.000000,0.000000,0.000000,0.000000,95.533333,93.333333,70.633331,70.400002,69.900002,67.400002,1,0,0,0,0
10/08/2024,18:32:53.653,2593.65,7254.08,240.410000,23.218000,5582.000000,9786.900000,0.000000,60.000000,5582.000000,1.000000,1.395598,1.396157,7252.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,77.944445,58.621005,58.599998,103.199997,70.900002,0.000000,0.000000,-0.020000,0.002000,0.002000,0.002000,-0.032740,8.334121,60.503593,0.000000,490.767687,58.813688,6.983361,151.873032,-0.004000,0.000000,0.000000,0.000000,95.533333,93.766668,70.633331,70.433334,69.866669,67.433334,1,0,0,0,0
10/08/2024,18:32:56.655,2596.65,7257.08,240.470000,23.224000,5585.000000,9791.600000,0.000000,60.001000,5585.000000,1.000000,1.395884,1.395808,7255.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,77.961111,58.633431,58.612244,103.199997,70.900002,0.000000,0.000000,-0.020000,0.002000,0.002000,0.002000,-0.118006,8.333940,60.527210,0.000000,490.767687,58.813688,6.984048,151.873840,-0.014000,0.000000,0.000000,0.000000,95.733332,93.566666,70.633331,70.433334,69.866669,67.533333,1,0,0,0,0
10/08/2024,18:32:59.655,2599.65,7260.08,240.520000,23.229000,5587.000000,9796.200000,0.000000,60.001000,5587.000000,1.000000,1.396530,1.396557,7258.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,77.977778,58.645118,58.642857,103.199997,70.900002,0.000000,0.000000,-0.020000,0.002000,0.002000,0.002000,-0.182133,8.333879,60.535946,0.000000,490.767687,58.813688,6.983950,151.873749,-0.022000,0.000000,0.000000,0.000000,96.033333,93.333333,70.633331,70.433334,69.900002,67.533333,1,0,0,0,0
10/08/2024,18:33:02.656,2602.65,7263.09,240.480000,23.224000,5585.000000,9800.900000,0.000000,59.997000,5585.000000,1.000000,1.395970,1.396249,7261.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,78.027778,58.657100,58.679592,103.199997,70.900002,0.000000,0.000000,-0.020000,0.002000,0.003000,0.002000,-0.109371,8.334265,60.484577,0.000000,490.767687,58.813688,6.983647,151.873550,-0.013000,0.000000,0.000000,0.000000,96.066666,93.699999,70.599998,70.400002,69.833336,67.566666,1,0,0,0,0
10/08/2024,18:33:05.657,2605.65,7266.09,240.530000,23.229000,5587.000000,9805.500000,0.000000,59.997000,5587.000000,1.000000,1.395755,1.395585,7264.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,78.072222,58.668195,58.697960,103.199997,70.900002,0.000000,0.000000,-0.020000,0.002000,0.002000,0.002000,-0.024105,8.334457,60.462334,0.000000,490.767687,58.813688,6.983378,151.873260,-0.003000,0.000000,0.000000,0.000000,96.199997,93.666667,70.666664,70.433334,69.866669,67.599998,1,0,0,0,0
10/08/2024,18:33:08.658,2608.65,7269.09,240.600000,23.236000,5591.000000,9810.200000,0.000000,59.996000,5591.000000,1.000000,1.395765,1.396093,7267.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,78.099999,58.678403,58.700001,103.166664,70.900002,0.000000,0.000000,-0.020000,0.002000,0.002000,0.002000,0.000000,8.334266,60.486740,0.000000,490.767687,58.813688,6.983722,151.873108,0.000000,0.000000,0.000000,0.000000,96.266668,93.633331,70.666664,70.466667,69.900002,67.666664,1,0,0,0,0
10/08/2024,18:33:11.659,2611.65,7272.09,240.440000,23.220000,5583.000000,9814.800000,0.000000,59.995000,5583.000000,1.000000,1.395564,1.395982,7270.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,78.077777,58.688610,58.700001,103.099998,70.900002,0.000000,0.000000,-0.020000,0.002000,0.002000,0.001000,0.000000,8.333932,60.527092,0.000000,490.767687,58.813688,6.984033,151.872894,0.000000,0.000000,0.000000,0.000000,96.433334,93.366666,70.666664,70.466667,69.866669,67.666664,1,0,0,0,0
10/08/2024,18:33:14.661,2614.65,7275.09,240.560000,23.231000,5588.000000,9819.500000,0.000000,59.992000,5588.000000,1.000000,1.394903,1.395286,7273.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,78.088888,58.698521,58.700001,103.099998,70.893879,0.000000,0.000000,-0.020000,0.002000,0.002000,0.001000,0.000000,8.333771,60.547119,0.000000,490.767687,58.813688,6.983361,151.872757,0.000000,0.000000,0.000000,0.000000,96.666664,93.199997,70.666664,70.466667,69.866669,67.666664,1,0,0,0,0
10/08/2024,18:33:17.662,2617.65,7278.09,240.480000,23.223000,5584.000000,9824.100000,0.000000,59.990000,5584.000000,1.000000,1.395470,1.395251,7276.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,78.127777,58.709172,58.700001,103.000000,70.869390,0.000000,0.000000,-0.020000,0.002000,0.002000,0.001000,0.000000,8.333673,60.559193,0.000000,490.767687,58.813688,6.984124,151.872528,0.000000,0.000000,0.000000,0.000000,96.733332,93.233332,70.699997,70.500000,69.900002,67.699997,1,0,0,0,0
10/08/2024,18:33:20.663,2620.65,7281.09,240.620000,23.236000,5591.000000,9828.800000,0.000000,59.991000,5591.000000,1.000000,1.394603,1.394564,7279.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,78.166665,58.720563,58.702042,103.000000,70.830615,0.000000,0.000000,-0.020000,0.002000,0.001000,0.001000,0.000000,8.334006,60.527748,0.000000,490.767687,58.813688,6.984158,151.872253,0.000000,0.000000,0.000000,0.000000,96.699997,93.533333,70.699997,70.500000,69.900002,67.666664,1,0,0,0,0
10/08/2024,18:33:23.663,2623.65,7284.09,240.610000,23.236000,5591.000000,9833.500000,0.000000,59.988000,5591.000000,1.000000,1.395937,1.396534,7282.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,78.227777,58.732397,58.708164,102.900002,70.806125,0.000000,0.000000,-0.010000,0.002000,0.002000,0.001000,0.000000,8.333891,60.551949,0.000000,490.767687,58.813688,6.984830,151.872086,0.000000,0.000000,0.000000,0.000000,96.733332,94.033333,70.666664,70.466667,69.833336,67.633331,1,0,0,0,0
10/08/2024,18:33:26.663,2626.65,7287.09,240.530000,23.229000,5587.000000,9838.100000,0.000000,59.987000,5587.000000,1.000000,1.395411,1.395585,7285.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,78.261111,58.745710,58.720409,102.900002,70.800003,0.000000,0.000000,-0.010000,0.002000,0.001000,0.001000,0.000000,8.333675,60.589756,0.000000,490.767687,58.813688,6.984948,151.871933,0.000000,0.000000,0.000000,0.000000,96.766668,94.233332,70.666664,70.466667,69.833336,67.599998,1,0,0,0,0
10/08/2024,18:33:29.663,2629.65,7290.09,240.590000,23.234000,5590.000000,9842.800000,0.000000,59.986000,5590.000000,1.000000,1.396660,1.396650,7288.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,78.327778,58.760207,58.738776,102.900002,70.800003,0.000000,0.000000,-0.020000,0.001000,0.001000,0.000000,0.000000,8.333586,60.614433,0.000000,490.767687,58.813688,6.984828,151.871704,0.000000,0.000000,0.000000,0.000000,96.933334,94.366669,70.699997,70.500000,69.866669,67.599998,1,0,0,0,0
10/08/2024,18:33:32.663,2632.65,7293.09,240.550000,23.230000,5588.000000,9847.400000,0.000000,59.985000,5588.000000,1.000000,1.396040,1.395718,7291.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,78.327777,58.776628,58.771428,102.900002,70.800003,0.000000,0.000000,-0.020000,0.001000,0.000000,0.000000,0.000000,8.333569,60.624664,0.000000,490.767687,58.813688,6.985089,151.871475,0.000000,0.000000,0.000000,0.000000,97.066666,94.300001,70.699997,70.466667,69.833336,67.599998,1,0,0,0,0
10/08/2024,18:33:35.665,2635.65,7296.09,240.500000,23.225000,5586.000000,9852.100000,0.000000,59.984000,5586.000000,1.000000,1.395264,1.395260,7294.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,78.377778,58.793935,58.793877,102.900002,70.800003,0.000000,0.000000,-0.020000,0.001000,0.000000,0.000000,0.000000,8.333666,60.625118,0.000000,490.767687,58.813688,6.985175,151.871262,0.000000,0.000000,0.000000,0.000000,97.300001,94.366669,70.699997,70.500000,69.800003,67.599998,1,0,0,0,0
10/08/2024,18:33:38.664,2638.65,7299.09,240.590000,23.233000,5590.000000,9856.700000,0.000000,59.984000,5590.000000,1.000000,1.395515,1.395486,7297.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,78.427778,58.811243,58.799999,102.900002,70.800003,0.000000,0.000000,-0.010000,0.001000,0.000000,0.000000,0.000000,8.333435,60.668900,0.000000,490.767687,58.813688,6.985329,151.871078,0.000000,0.000000,0.000000,0.000000,97.533333,94.433334,70.699997,70.500000,69.800003,67.599998,1,0,0,0,0
10/08/2024,18:33:41.666,2641.65,7302.09,240.400000,23.215000,5581.000000,9861.400000,0.000000,59.981000,5581.000000,1.000000,1.396037,1.395965,7300.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,78.449999,58.827959,58.799999,102.900002,70.800003,0.000000,0.000000,-0.020000,0.000000,0.001000,0.000000,0.000000,8.333097,60.720520,0.000000,490.767687,58.813688,6.985620,151.870819,0.000000,0.000000,0.000000,0.000000,97.566666,94.433334,70.699997,70.500000,69.900002,67.599998,1,0,0,0,0
10/08/2024,18:33:44.666,2644.65,7305.09,240.480000,23.222000,5584.000000,9866.000000,0.000000,59.979000,5584.000000,1.000000,1.395099,1.395750,7303.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,78.449999,58.843196,58.799999,102.900002,70.800003,0.000000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.000000,8.333088,60.731483,0.000000,490.767687,58.813688,6.985111,151.870590,0.000000,0.000000,0.000000,0.000000,97.500000,94.500000,70.699997,70.500000,69.900002,67.599998,1,0,0,0,0
10/08/2024,18:33:47.666,2647.65,7308.10,240.420000,23.216000,5582.000000,9870.700000,0.000000,59.977000,5582.000000,1.000000,1.394685,1.394684,7306.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,78.544444,58.856806,58.799999,102.900002,70.797962,0.000000,0.000000,-0.010000,0.000000,0.001000,0.001000,0.000000,8.333322,60.715046,0.000000,490.767687,58.813688,6.986572,151.870377,0.000000,0.000000,0.000000,0.000000,97.566666,95.000000,70.699997,70.500000,69.900002,67.599998,1,0,0,0,0
10/08/2024,18:33:50.666,2650.65,7311.10,240.340000,23.209000,5578.000000,9875.400000,0.000000,59.977000,5578.000000,1.000000,1.394718,1.395024,7309.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,78.600000,58.869380,58.799999,102.900002,70.789798,0.000000,0.000000,-0.010000,0.000000,0.000000,0.001000,0.000000,8.333011,60.768345,0.000000,490.767687,58.813688,6.986413,151.870102,0.000000,0.000000,0.000000,0.000000,97.833336,95.066666,70.699997,70.500000,69.900002,67.599998,1,0,0,0,0
10/08/2024,18:33:53.666,2653.65,7314.10,240.430000,23.217000,5582.000000,9880.000000,0.000000,59.979000,5582.000000,1.000000,1.395831,1.395791,7312.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,78.649999,58.880031,58.799999,102.900002,70.765307,0.000000,0.000000,-0.010000,0.001000,0.001000,0.002000,0.000000,8.333051,60.777332,0.000000,490.767687,58.813688,6.986012,151.869904,0.000000,0.000000,0.000000,0.000000,97.966667,95.233332,70.699997,70.500000,69.900002,67.599998,1,0,0,0,0
10/08/2024,18:33:56.668,2656.65,7317.10,240.180000,23.194000,5571.000000,9884.700000,0.000000,59.981000,5571.000000,1.000000,1.396353,1.396827,7315.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,78.722221,58.888463,58.799999,102.900002,70.734693,0.000000,0.000000,-0.020000,0.001000,0.002000,0.002000,0.000000,8.332945,60.804649,0.000000,490.767687,58.813688,6.986623,151.869629,0.000000,0.000000,0.000000,0.000000,98.166664,95.466667,70.699997,70.500000,69.900002,67.599998,1,0,0,0,0
10/08/2024,18:33:59.669,2659.65,7320.10,240.330000,23.208000,5577.000000,9889.300000,0.000000,59.977000,5577.000000,1.000000,1.395510,1.395706,7318.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,78.761111,58.894972,58.799999,102.900002,70.710202,0.000000,0.000000,-0.020000,0.002000,0.003000,0.002000,0.000000,8.333234,60.778587,0.000000,490.767687,58.813688,6.986859,151.869354,0.000000,0.000000,0.000000,0.000000,98.533333,95.366669,70.699997,70.500000,69.900002,67.566666,1,0,0,0,0
10/08/2024,18:34:02.669,2662.65,7323.10,240.290000,23.205000,5576.000000,9893.900000,0.000000,59.980000,5576.000000,1.000000,1.395949,1.396188,7321.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,78.822222,58.901185,58.799999,102.900002,70.699997,0.000000,0.000000,-0.020000,0.002000,0.002000,0.002000,0.000000,8.333231,60.794159,0.000000,490.767687,58.813688,6.985952,151.869095,0.000000,0.000000,0.000000,0.000000,98.833336,95.466667,70.699997,70.500000,69.900002,67.533333,1,0,0,0,0
10/08/2024,18:34:05.670,2665.65,7326.10,240.460000,23.221000,5584.000000,9898.600000,0.000000,59.980000,5584.000000,1.000000,1.394987,1.395076,7324.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,78.899999,58.907398,58.799999,102.900002,70.699997,0.000000,0.000000,-0.020000,0.002000,0.003000,0.002000,0.000000,8.333256,60.804207,0.000000,490.767687,58.813688,6.986114,151.868881,0.000000,0.000000,0.000000,0.000000,99.000000,95.766665,70.699997,70.500000,69.900002,67.533333,1,0,0,0,0
10/08/2024,18:34:08.670,2668.65,7329.10,240.440000,23.219000,5583.000000,9903.200000,0.000000,59.983000,5583.000000,1.000000,1.399242,1.399351,7327.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,79.033333,58.914202,58.799999,102.900002,70.699997,0.000000,0.000000,-0.010000,0.002000,0.002000,0.002000,0.000000,8.333165,60.829647,0.000000,490.767687,58.813688,6.987373,151.868576,0.000000,0.000000,0.000000,0.000000,99.199999,96.333336,70.699997,70.500000,69.933334,67.533333,1,0,0,0,0
10/08/2024,18:34:11.671,2671.65,7332.10,240.510000,23.226000,5586.000000,9907.900000,0.000000,59.985000,5586.000000,1.000000,1.396883,1.396491,7330.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,79.088889,58.921747,58.799999,102.900002,70.699997,0.000000,0.000000,-0.020000,0.002000,0.002000,0.001000,0.000000,8.333282,60.828125,0.000000,490.767687,58.813688,6.988070,151.868286,0.000000,0.000000,0.000000,0.000000,99.266668,96.633336,70.699997,70.500000,69.900002,67.533333,1,0,0,0,0
10/08/2024,18:34:14.673,2674.65,7335.10,240.510000,23.225000,5586.000000,9912.600000,0.000000,59.988000,5586.000000,1.000000,1.395910,1.396075,7333.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,79.033333,58.930179,58.799999,102.900002,70.699997,0.000000,0.000000,-0.010000,0.002000,0.002000,0.001000,0.000000,8.333304,60.840351,0.000000,490.767687,58.813688,6.987156,151.868103,0.000000,0.000000,0.000000,0.000000,99.400002,96.233332,70.699997,70.466667,69.900002,67.500000,1,0,0,0,0
10/08/2024,18:34:17.673,2677.65,7338.10,240.540000,23.228000,5587.000000,9917.200000,0.000000,59.992000,5587.000000,1.000000,1.395729,1.395527,7336.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,79.155555,58.938758,58.812244,102.900002,70.699997,0.000000,0.000000,-0.010000,0.002000,0.001000,0.001000,0.000000,8.333090,60.879917,0.000000,490.767687,58.813688,6.987437,151.867828,0.000000,0.000000,0.000000,0.000000,99.400002,96.899999,70.699997,70.500000,69.900002,67.533333,1,0,0,0,0
10/08/2024,18:34:20.674,2680.65,7341.10,240.560000,23.230000,5588.000000,9921.900000,0.000000,59.995000,5588.000000,1.000000,1.395136,1.395535,7339.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,79.277777,58.948965,58.842857,102.900002,70.699997,0.000000,0.000000,-0.020000,0.001000,0.001000,0.000000,0.000000,8.333062,60.896248,0.000000,490.767687,58.813688,6.987616,151.867523,0.000000,0.000000,0.000000,0.000000,99.466667,97.400002,70.699997,70.500000,70.000000,67.599998,1,0,0,0,0
10/08/2024,18:34:23.674,2683.65,7344.10,240.560000,23.230000,5588.000000,9926.500000,0.000000,59.998000,5588.000000,1.000000,1.394705,1.395037,7342.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,79.305555,58.960799,58.879593,102.866669,70.699997,0.000000,0.000000,-0.010000,0.001000,0.001000,0.000000,0.000000,8.333064,60.911392,0.000000,490.767687,58.813688,6.988486,151.867294,0.000000,0.000000,0.000000,0.000000,99.833333,97.333333,70.699997,70.500000,69.900002,67.566666,1,0,0,0,0
10/08/2024,18:34:26.675,2686.65,7347.10,240.570000,23.230000,5588.000000,9931.200000,0.000000,60.000000,5588.000000,1.000000,1.394447,1.395228,7345.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,79.383333,58.974113,58.897961,102.866669,70.699997,0.000000,0.000000,-0.020000,0.001000,0.001000,0.000000,0.000000,8.332935,60.963207,0.000000,490.767687,58.813688,6.987475,151.866684,0.000000,0.000000,0.000000,0.000000,100.133331,97.466667,70.699997,70.466667,69.933334,67.599998,1,0,0,0,0
10/08/2024,18:34:29.674,2689.65,7350.10,240.570000,23.230000,5589.000000,9935.800000,0.000000,60.001000,5589.000000,1.000000,1.395437,1.395477,7348.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,79.433333,58.987426,58.900002,102.800003,70.697956,0.000000,0.000000,-0.020000,0.001000,0.001000,0.000000,-0.070094,8.332870,60.981873,0.000000,490.767687,58.813688,6.988837,151.867996,-0.008000,0.000000,0.000000,0.000000,100.266668,97.599998,70.699997,70.466667,69.966667,67.599998,1,0,0,0,0
10/08/2024,18:34:32.675,2692.65,7353.10,240.500000,23.223000,5585.000000,9940.500000,0.000000,60.003000,5585.000000,1.000000,1.396202,1.396133,7351.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,79.461110,59.000296,58.900002,102.800003,70.679589,0.000000,0.000000,-0.020000,0.001000,0.001000,0.000000,-0.171853,8.333358,60.922440,0.000000,490.767687,58.813688,6.988618,151.868866,-0.021000,0.000000,0.000000,0.000000,100.266668,97.733332,70.699997,70.466667,70.000000,67.599998,1,0,0,0,0
10/08/2024,18:34:35.675,2695.65,7356.10,240.550000,23.229000,5588.000000,9945.200000,0.000000,60.005000,5588.000000,1.000000,1.396014,1.395718,7354.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,79.527777,59.011834,58.900002,102.800003,70.642855,0.000000,0.000000,-0.020000,0.001000,0.001000,0.000000,-0.201264,8.333162,60.946190,0.000000,490.767687,58.813688,6.988029,151.869019,-0.024000,0.000000,0.000000,0.000000,100.433334,98.000000,70.699997,70.466667,69.966667,67.599998,1,0,0,0,0
10/08/2024,18:34:38.676,2698.65,7359.11,240.490000,23.223000,5585.000000,9949.800000,0.000000,60.008000,5585.000000,1.000000,1.394695,1.395027,7357.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,79.616665,59.022929,58.900002,102.800003,70.612243,0.000000,0.000000,-0.020000,0.001000,0.001000,0.000000,-0.099505,8.333158,60.946785,0.000000,490.767687,58.813688,6.988606,151.868973,-0.012000,0.000000,0.000000,0.000000,100.699997,98.166667,70.699997,70.500000,69.966667,67.666664,1,0,0,0,0
10/08/2024,18:34:41.677,2701.65,7362.11,240.500000,23.224000,5585.000000,9954.500000,0.000000,60.009000,5585.000000,1.000000,1.394549,1.394595,7360.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,79.599999,59.034023,58.900002,102.800003,70.599998,0.000000,0.000000,-0.020000,0.001000,0.001000,0.000000,-0.009239,8.333390,60.916164,0.000000,490.767687,58.813688,6.987532,151.868988,-0.001000,0.000000,0.000000,0.000000,100.533333,98.266668,70.699997,70.466667,69.933334,67.699997,1,0,0,0,0
10/08/2024,18:34:44.677,2704.65,7365.11,240.630000,23.236000,5591.000000,9959.100000,0.000000,60.008000,5591.000000,1.000000,1.394861,1.395129,7363.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,79.649999,59.044970,58.900002,102.800003,70.599998,0.000000,0.000000,-0.020000,0.001000,0.002000,0.001000,0.000000,8.333344,60.923527,0.000000,490.767687,58.813688,6.987406,151.868744,0.000000,0.000000,0.000000,0.000000,100.633331,98.500000,70.699997,70.466667,69.900002,67.699997,1,0,0,0,0
10/08/2024,18:34:47.678,2707.65,7368.11,240.540000,23.227000,5587.000000,9963.800000,0.000000,60.009000,5587.000000,1.000000,1.395230,1.395153,7366.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,79.711110,59.054141,58.906124,102.800003,70.599998,0.000000,0.000000,-0.010000,0.002000,0.002000,0.001000,0.000000,8.333171,60.946053,0.000000,490.767687,58.813688,6.987628,151.868637,0.000000,0.000000,0.000000,0.000000,100.800003,98.633331,70.699997,70.500000,69.933334,67.699997,1,0,0,0,0
10/08/2024,18:34:50.681,2710.65,7371.11,240.660000,23.239000,5593.000000,9968.400000,0.000000,60.007000,5593.000000,1.000000,1.395327,1.395080,7369.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,79.711110,59.061685,58.930613,102.699997,70.599998,0.000000,0.000000,-0.020000,0.002000,0.001000,0.001000,0.000000,8.333093,60.955208,0.000000,490.767687,58.813688,6.987669,151.868362,0.000000,0.000000,0.000000,0.000000,100.833336,98.666664,70.699997,70.466667,69.900002,67.699997,1,0,0,0,0
10/08/2024,18:34:53.682,2713.65,7374.11,240.570000,23.230000,5589.000000,9973.100000,0.000000,60.007000,5589.000000,1.000000,1.395222,1.395477,7372.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,79.738889,59.067455,58.969388,102.699997,70.595917,0.000000,0.000000,-0.020000,0.002000,0.001000,0.001000,0.000000,8.332533,61.027622,0.000000,490.767687,58.813688,6.987760,151.868286,0.000000,0.000000,0.000000,0.000000,100.966667,98.866669,70.699997,70.433334,69.833336,67.633331,1,0,0,0,0
10/08/2024,18:34:56.682,2716.65,7377.11,240.580000,23.232000,5589.000000,9977.800000,0.000000,60.003000,5589.000000,1.000000,1.394843,1.395045,7375.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,79.777777,59.072336,58.993878,102.666664,70.577550,0.000000,0.000000,-0.010000,0.002000,0.002000,0.001000,0.000000,8.332467,61.035347,0.000000,490.767687,58.813688,6.987179,151.868149,0.000000,0.000000,0.000000,0.000000,101.133331,98.900002,70.699997,70.466667,69.833336,67.633331,1,0,0,0,0
10/08/2024,18:34:59.684,2719.65,7380.11,240.480000,23.221000,5584.000000,9982.400000,0.000000,59.998000,5584.000000,1.000000,1.395332,1.395251,7378.000000,16.050000,0.000000,0.000000,3.000000,Heating Tanks.... Waiting for T2 >= 8.00° Below Setpoint....,79.766667,59.078105,59.000000,102.599998,70.544897,0.000000,0.000000,-0.020000,0.002000,0.002000,0.001000,0.000000,8.332377,61.044662,0.000000,490.767687,58.813688,6.988502,151.867996,0.000000,0.000000,0.000000,0.000000,101.300003,98.666667,70.699997,70.500000,69.800003,67.633331,1,0,0,0,0
